Commodity code,Commodity,Trading partner code,Trading partner,Renminbi Yuan
1,Live animals,118,Kuwait,49653.0
1,Live animals,129,Philippines,25356.0
1,Live animals,301,Belgium,70422.0
1,Live animals,305,France,120.0
1,Live animals,307,Italy,303459.0
1,Live animals,326,Norway,1982.0
2,Meat and edible meat offal,109,Democratic People's Republic of Korea,10961857.0
2,Meat and edible meat offal,124,Mongolia,15021985.0
2,Meat and edible meat offal,127,Pakistan,1086921.0
2,Meat and edible meat offal,138,United Arab Emirates,1096898.0
2,Meat and edible meat offal,147,Tajikistan,4958852.0
2,Meat and edible meat offal,301,Belgium,2290399.0
2,Meat and edible meat offal,305,France,2934895.0
2,Meat and edible meat offal,309,Netherlands,3241671.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",108,Cyprus,1945525.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",109,Democratic People's Republic of Korea,35721463.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",118,Kuwait,164582.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",123,Maldives,188338.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",127,Pakistan,178896.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",129,Philippines,426958912.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",137,Türkiye,8135774.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",138,United Arab Emirates,8589858.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",203,Benin,3162083.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",209,Central African Republic,1895121.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",219,Gambia,1444631.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",220,Ghana,7002663.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",224,Kenya,14253970.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",227,Madagascar,1797098.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",233,Mozambique,2640741.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",235,Niger,420693.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",241,Seychelles,1388234.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",244,South Africa,28689621.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",252,Democratic Republic of Congo,4303061.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",301,Belgium,22458175.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",305,France,112888844.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",306,Ireland,1443609.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",307,Italy,58626691.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",309,Netherlands,77555936.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",310,Greece,12010462.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",312,Spain,172602923.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",316,Bulgaria,1596181.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",318,Finland,603866.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",321,Hungary,2668154.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",326,Norway,12873569.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",327,Poland,65772562.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",336,Lithuania,9541568.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",339,Azerbai jan,1672784.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",340,Belarus,1973315.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",350,Slovenia,1105927.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",405,Barbados,1778940.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",410,Brazil,71727304.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",415,Costa Rica,5370524.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",429,Mexico,24741822.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",435,Puerto Rico,8037668.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",442,Trinidad and Tobago,2717790.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",444,Uruguay,1346971.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",501,Canada,198595886.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",614,Tonga,732250.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",617,Samoa,434853.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",621,Marshall Islands,1556815.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",699,Other Oceanian Territories,176012.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",109,Democratic People's Republic of Korea,3840019.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",127,Pakistan,40147.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",129,Philippines,3311321.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",137,Türkiye,60401.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",138,United Arab Emirates,1087420.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",147,Tajikistan,82829.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",244,South Africa,4438490.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",301,Belgium,11257803.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",305,France,5627784.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",306,Ireland,1899852.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",307,Italy,795259.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",309,Netherlands,3864539.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",310,Greece,320273.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",312,Spain,7155768.0
