商品编码,商品名称,贸易伙伴编码,贸易伙伴名称,人民币
1,第1章   活动物,129,菲律宾,12618.0
1,第1章   活动物,138,阿联酋,53979.0
1,第1章   活动物,305,法国,252256.0
1,第1章   活动物,307,意大利,283339.0
1,第1章   活动物,312,西班牙,149396.0
1,第1章   活动物,501,加拿大,89381.0
2,第2章   肉及食用杂碎,109,朝鲜,16317847.0
2,第2章   肉及食用杂碎,118,科威特,3944525.0
2,第2章   肉及食用杂碎,123,马尔代夫,4153461.0
2,第2章   肉及食用杂碎,124,蒙古,43414817.0
2,第2章   肉及食用杂碎,127,巴基斯坦,1188218.0
2,第2章   肉及食用杂碎,129,菲律宾,541010.0
2,第2章   肉及食用杂碎,137,土耳其,509837.0
2,第2章   肉及食用杂碎,138,阿联酋,21048571.0
2,第2章   肉及食用杂碎,203,贝宁,2056344.0
2,第2章   肉及食用杂碎,213,刚果共和国,534152.0
2,第2章   肉及食用杂碎,219,冈比亚,785426.0
2,第2章   肉及食用杂碎,220,加纳,3147698.0
2,第2章   肉及食用杂碎,224,肯尼亚,584971.0
2,第2章   肉及食用杂碎,233,莫桑比克,1941226.0
2,第2章   肉及食用杂碎,235,尼日尔,235607.0
2,第2章   肉及食用杂碎,252,刚果民主共和国,7405306.0
2,第2章   肉及食用杂碎,301,比利时,3008869.0
2,第2章   肉及食用杂碎,305,法国,665652.0
2,第2章   肉及食用杂碎,309,荷兰,140115.0
2,第2章   肉及食用杂碎,340,白俄罗斯,11119262.0
2,第2章   肉及食用杂碎,404,巴哈马,389467.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,108,塞浦路斯,1235534.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,109,朝鲜,7286797.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,118,科威特,280360.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,124,蒙古,319896.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,129,菲律宾,159261310.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,137,土耳其,3502556.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,138,阿联酋,20245966.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,203,贝宁,5542791.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,208,佛得角,5505887.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,213,刚果共和国,4837450.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,219,冈比亚,507162.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,220,加纳,20592272.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,224,肯尼亚,2072624.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,233,莫桑比克,4830566.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,244,南非,21153033.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,252,刚果民主共和国,19087828.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,254,津巴布韦,334992.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,301,比利时,27792757.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,305,法国,142607311.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,306,爱尔兰,14960080.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,307,意大利,78900903.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,309,荷兰,114908201.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,310,希腊,11590217.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,312,西班牙,238178080.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,313,阿尔巴尼亚,2211727.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,315,奥地利,470790.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,316,保加利亚,2710835.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,321,匈牙利,2828389.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,326,挪威,8302394.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,327,波兰,52958514.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,336,立陶宛,2975367.0
