Commodity code,Commodity,Trading partner code,Trading partner,Renminbi Yuan
1,Live animals,124,Mongolia,1065350.0
1,Live animals,138,United Arab Emirates,1426.0
1,Live animals,307,Italy,1306374.0
1,Live animals,309,Netherlands,3300.0
1,Live animals,501,Canada,1506143.0
2,Meat and edible meat offal,109,Democratic People's Republic of Korea,2486434.0
2,Meat and edible meat offal,124,Mongolia,8777018.0
2,Meat and edible meat offal,127,Pakistan,69098.0
2,Meat and edible meat offal,138,United Arab Emirates,1123126.0
2,Meat and edible meat offal,147,Tajikistan,2951130.0
2,Meat and edible meat offal,301,Belgium,4711933.0
2,Meat and edible meat offal,305,France,621244.0
2,Meat and edible meat offal,339,Azerbai jan,855372.0
2,Meat and edible meat offal,405,Barbados,1065.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",108,Cyprus,2841545.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",109,Democratic People's Republic of Korea,29451055.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",118,Kuwait,1608768.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",123,Maldives,374226.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",129,Philippines,263248150.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",137,Türkiye,3749661.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",138,United Arab Emirates,5790037.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",203,Benin,8664376.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",213,Congo,4119757.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",220,Ghana,10606737.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",224,Kenya,10983802.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",233,Mozambique,5887104.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",235,Niger,1557549.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",241,Seychelles,780856.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",244,South Africa,22617966.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",252,Democratic Republic of Congo,10440263.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",301,Belgium,45186168.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",305,France,128029090.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",306,Ireland,470582.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",307,Italy,94514568.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",309,Netherlands,71623057.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",310,Greece,15846072.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",312,Spain,250994175.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",313,Albania,2622558.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",315,Austria,464647.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",316,Bulgaria,849913.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",318,Finland,2236703.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",321,Hungary,1734497.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",326,Norway,12513829.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",327,Poland,51562858.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",336,Lithuania,736522.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",340,Belarus,279994.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",350,Slovenia,889396.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",359,Montenegro,1226959.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",410,Brazil,54848898.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",415,Costa Rica,5700538.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",422,Guadeloupe,1101887.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",427,Jamaica,1389850.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",429,Mexico,112788459.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",435,Puerto Rico,14399828.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",442,Trinidad and Tobago,2226636.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",444,Uruguay,2205707.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",501,Canada,203837574.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",614,Tonga,628330.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",617,Samoa,1547592.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",621,Marshall Islands,702910.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",109,Democratic People's Republic of Korea,753443.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",118,Kuwait,668431.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",124,Mongolia,172800.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",129,Philippines,915321.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",138,United Arab Emirates,1308540.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",147,Tajikistan,56761.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",244,South Africa,2852925.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",301,Belgium,10775451.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",305,France,2394516.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",306,Ireland,712785.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",307,Italy,1264051.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",309,Netherlands,3105548.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",310,Greece,98011.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",312,Spain,4485578.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",316,Bulgaria,31707.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",327,Poland,4268402.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",336,Lithuania,529815.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",410,Brazil,736.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",444,Uruguay,659271.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",501,Canada,2641419.0
5,"roducts of animal origin,not elsewhere specified or included",109,Democratic People's Republic of Korea,6231902.0
5,"roducts of animal origin,not elsewhere specified or included",137,Türkiye,4891424.0
5,"roducts of animal origin,not elsewhere specified or included",138,United Arab Emirates,323734.0
5,"roducts of animal origin,not elsewhere specified or included",203,Benin,33.0
5,"roducts of animal origin,not elsewhere specified or included",233,Mozambique,126227.0
5,"roducts of animal origin,not elsewhere specified or included",244,South Africa,22596363.0
5,"roducts of animal origin,not elsewhere specified or included",301,Belgium,3499709.0
5,"roducts of animal origin,not elsewhere specified or included",305,France,6932496.0
5,"roducts of animal origin,not elsewhere specified or included",307,Italy,12661560.0
5,"roducts of animal origin,not elsewhere specified or included",309,Netherlands,52434979.0
5,"roducts of animal origin,not elsewhere specified or included",310,Greece,542118.0
5,"roducts of animal origin,not elsewhere specified or included",312,Spain,14220467.0
5,"roducts of animal origin,not elsewhere specified or included",315,Austria,6758055.0
5,"roducts of animal origin,not elsewhere specified or included",316,Bulgaria,25585.0
5,"roducts of animal origin,not elsewhere specified or included",318,Finland,13200.0
5,"roducts of animal origin,not elsewhere specified or included",321,Hungary,103952.0
5,"roducts of animal origin,not elsewhere specified or included",326,Norway,4125934.0
5,"roducts of animal origin,not elsewhere specified or included",327,Poland,22507243.0
5,"roducts of animal origin,not elsewhere specified or included",336,Lithuania,128221.0
5,"roducts of animal origin,not elsewhere specified or included",350,Slovenia,79434.0
5,"roducts of animal origin,not elsewhere specified or included",410,Brazil,31327429.0
5,"roducts of animal origin,not elsewhere specified or included",429,Mexico,870765.0
5,"roducts of animal origin,not elsewhere specified or included",501,Canada,11317936.0
6,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage",118,Kuwait,12169.0
6,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage",127,Pakistan,1995070.0
6,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage",129,Philippines,842483.0
6,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage",137,Türkiye,29374.0
6,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage",138,United Arab Emirates,1366390.0
6,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage",224,Kenya,46220.0
6,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage",244,South Africa,79210.0
6,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage",301,Belgium,776022.0
6,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage",305,France,164449.0
6,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage",307,Italy,390934.0
6,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage",309,Netherlands,7782457.0
6,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage",312,Spain,213531.0
6,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage",327,Poland,5734.0
6,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage",429,Mexico,489262.0
6,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage",501,Canada,2701600.0
7,Edible vegetables and certain roots and tubers,109,Democratic People's Republic of Korea,211210.0
7,Edible vegetables and certain roots and tubers,118,Kuwait,14937144.0
7,Edible vegetables and certain roots and tubers,123,Maldives,1662048.0
7,Edible vegetables and certain roots and tubers,124,Mongolia,5166461.0
7,Edible vegetables and certain roots and tubers,127,Pakistan,81103800.0
7,Edible vegetables and certain roots and tubers,129,Philippines,87690868.0
7,Edible vegetables and certain roots and tubers,137,Türkiye,8586142.0
7,Edible vegetables and certain roots and tubers,138,United Arab Emirates,102000827.0
7,Edible vegetables and certain roots and tubers,147,Tajikistan,211203.0
7,Edible vegetables and certain roots and tubers,203,Benin,179259.0
7,Edible vegetables and certain roots and tubers,208,Cabo Verde,1192230.0
7,Edible vegetables and certain roots and tubers,213,Congo,705088.0
7,Edible vegetables and certain roots and tubers,219,Gambia,376736.0
7,Edible vegetables and certain roots and tubers,220,Ghana,4653321.0
7,Edible vegetables and certain roots and tubers,224,Kenya,6646241.0
7,Edible vegetables and certain roots and tubers,233,Mozambique,3152629.0
7,Edible vegetables and certain roots and tubers,239,Sao Tome and Principe,95041.0
7,Edible vegetables and certain roots and tubers,241,Seychelles,380097.0
7,Edible vegetables and certain roots and tubers,244,South Africa,30341770.0
7,Edible vegetables and certain roots and tubers,250,Uganda,754854.0
7,Edible vegetables and certain roots and tubers,252,Democratic Republic of Congo,3508413.0
7,Edible vegetables and certain roots and tubers,301,Belgium,26324740.0
7,Edible vegetables and certain roots and tubers,305,France,31242636.0
7,Edible vegetables and certain roots and tubers,306,Ireland,1059903.0
7,Edible vegetables and certain roots and tubers,307,Italy,44628214.0
7,Edible vegetables and certain roots and tubers,309,Netherlands,105509133.0
7,Edible vegetables and certain roots and tubers,310,Greece,3036945.0
7,Edible vegetables and certain roots and tubers,312,Spain,23233016.0
7,Edible vegetables and certain roots and tubers,313,Albania,1748964.0
7,Edible vegetables and certain roots and tubers,316,Bulgaria,283478.0
7,Edible vegetables and certain roots and tubers,318,Finland,1250560.0
7,Edible vegetables and certain roots and tubers,321,Hungary,146615.0
7,Edible vegetables and certain roots and tubers,326,Norway,2988794.0
7,Edible vegetables and certain roots and tubers,327,Poland,7414568.0
7,Edible vegetables and certain roots and tubers,336,Lithuania,433457.0
7,Edible vegetables and certain roots and tubers,339,Azerbai jan,460950.0
7,Edible vegetables and certain roots and tubers,350,Slovenia,3121877.0
7,Edible vegetables and certain roots and tubers,359,Montenegro,585729.0
7,Edible vegetables and certain roots and tubers,404,Bahamas,13962.0
7,Edible vegetables and certain roots and tubers,405,Barbados,111920.0
7,Edible vegetables and certain roots and tubers,410,Brazil,328646350.0
7,Edible vegetables and certain roots and tubers,415,Costa Rica,11997604.0
7,Edible vegetables and certain roots and tubers,427,Jamaica,3412892.0
7,Edible vegetables and certain roots and tubers,429,Mexico,6521948.0
7,Edible vegetables and certain roots and tubers,431,Nicaragua,3331010.0
7,Edible vegetables and certain roots and tubers,435,Puerto Rico,5536987.0
7,Edible vegetables and certain roots and tubers,442,Trinidad and Tobago,7385075.0
7,Edible vegetables and certain roots and tubers,444,Uruguay,4180846.0
7,Edible vegetables and certain roots and tubers,501,Canada,61448256.0
7,Edible vegetables and certain roots and tubers,617,Samoa,169853.0
8,Edible fruit and nuts; peel of citrus fruit or melons,109,Democratic People's Republic of Korea,7761335.0
8,Edible fruit and nuts; peel of citrus fruit or melons,118,Kuwait,142750.0
8,Edible fruit and nuts; peel of citrus fruit or melons,123,Maldives,203360.0
8,Edible fruit and nuts; peel of citrus fruit or melons,124,Mongolia,2006326.0
8,Edible fruit and nuts; peel of citrus fruit or melons,127,Pakistan,2109975.0
8,Edible fruit and nuts; peel of citrus fruit or melons,129,Philippines,85342018.0
8,Edible fruit and nuts; peel of citrus fruit or melons,137,Türkiye,300963.0
8,Edible fruit and nuts; peel of citrus fruit or melons,138,United Arab Emirates,13012458.0
8,Edible fruit and nuts; peel of citrus fruit or melons,224,Kenya,484058.0
8,Edible fruit and nuts; peel of citrus fruit or melons,244,South Africa,1000715.0
8,Edible fruit and nuts; peel of citrus fruit or melons,301,Belgium,5482594.0
8,Edible fruit and nuts; peel of citrus fruit or melons,305,France,12023754.0
8,Edible fruit and nuts; peel of citrus fruit or melons,306,Ireland,211906.0
8,Edible fruit and nuts; peel of citrus fruit or melons,307,Italy,12264166.0
8,Edible fruit and nuts; peel of citrus fruit or melons,309,Netherlands,29602243.0
8,Edible fruit and nuts; peel of citrus fruit or melons,310,Greece,842280.0
8,Edible fruit and nuts; peel of citrus fruit or melons,312,Spain,1627642.0
8,Edible fruit and nuts; peel of citrus fruit or melons,315,Austria,359186.0
8,Edible fruit and nuts; peel of citrus fruit or melons,316,Bulgaria,124610.0
8,Edible fruit and nuts; peel of citrus fruit or melons,318,Finland,4304.0
8,Edible fruit and nuts; peel of citrus fruit or melons,321,Hungary,234304.0
8,Edible fruit and nuts; peel of citrus fruit or melons,327,Poland,2537888.0
8,Edible fruit and nuts; peel of citrus fruit or melons,336,Lithuania,2523328.0
8,Edible fruit and nuts; peel of citrus fruit or melons,340,Belarus,206451.0
8,Edible fruit and nuts; peel of citrus fruit or melons,350,Slovenia,236680.0
8,Edible fruit and nuts; peel of citrus fruit or melons,405,Barbados,1660.0
8,Edible fruit and nuts; peel of citrus fruit or melons,410,Brazil,4968707.0
8,Edible fruit and nuts; peel of citrus fruit or melons,415,Costa Rica,65901.0
8,Edible fruit and nuts; peel of citrus fruit or melons,429,Mexico,2233575.0
8,Edible fruit and nuts; peel of citrus fruit or melons,435,Puerto Rico,180209.0
8,Edible fruit and nuts; peel of citrus fruit or melons,444,Uruguay,275059.0
8,Edible fruit and nuts; peel of citrus fruit or melons,501,Canada,21807048.0
9,"Coffee, tea, maté and spices",109,Democratic People's Republic of Korea,8231605.0
9,"Coffee, tea, maté and spices",118,Kuwait,1877691.0
9,"Coffee, tea, maté and spices",123,Maldives,142534.0
9,"Coffee, tea, maté and spices",124,Mongolia,793143.0
9,"Coffee, tea, maté and spices",127,Pakistan,32753237.0
9,"Coffee, tea, maté and spices",129,Philippines,5810289.0
9,"Coffee, tea, maté and spices",137,Türkiye,1367241.0
9,"Coffee, tea, maté and spices",138,United Arab Emirates,19935714.0
9,"Coffee, tea, maté and spices",147,Tajikistan,3362944.0
9,"Coffee, tea, maté and spices",203,Benin,6578833.0
9,"Coffee, tea, maté and spices",211,Chad,1111904.0
9,"Coffee, tea, maté and spices",213,Congo,628226.0
9,"Coffee, tea, maté and spices",219,Gambia,8699708.0
9,"Coffee, tea, maté and spices",220,Ghana,23284355.0
9,"Coffee, tea, maté and spices",224,Kenya,87781.0
9,"Coffee, tea, maté and spices",235,Niger,3215652.0
9,"Coffee, tea, maté and spices",241,Seychelles,61125.0
9,"Coffee, tea, maté and spices",244,South Africa,8591077.0
9,"Coffee, tea, maté and spices",301,Belgium,17764754.0
9,"Coffee, tea, maté and spices",305,France,17095823.0
9,"Coffee, tea, maté and spices",306,Ireland,608665.0
9,"Coffee, tea, maté and spices",307,Italy,5104355.0
9,"Coffee, tea, maté and spices",309,Netherlands,21310311.0
9,"Coffee, tea, maté and spices",310,Greece,646773.0
9,"Coffee, tea, maté and spices",312,Spain,31790771.0
9,"Coffee, tea, maté and spices",313,Albania,335615.0
9,"Coffee, tea, maté and spices",315,Austria,301955.0
