商品编码,商品名称,贸易伙伴编码,贸易伙伴名称,人民币
1,第1章   活动物,107,柬埔寨,"12,797"
1,第1章   活动物,121,中国澳门,"10,972,257"
1,第1章   活动物,253,赞比亚,"1,438"
1,第1章   活动物,302,丹麦,"545,230"
1,第1章   活动物,330,瑞典,"22,749"
1,第1章   活动物,331,瑞士,"163,286"
2,第2章   肉及食用杂碎,101,阿富汗,"18,495,960"
2,第2章   肉及食用杂碎,106,缅甸,"1,417,693"
2,第2章   肉及食用杂碎,107,柬埔寨,"27,480,903"
2,第2章   肉及食用杂碎,114,伊拉克,"9,435,656"
2,第2章   肉及食用杂碎,117,约旦,"1,016,383"
2,第2章   肉及食用杂碎,121,中国澳门,"52,412,612"
2,第2章   肉及食用杂碎,146,吉尔吉斯斯坦,"26,283,959"
2,第2章   肉及食用杂碎,216,赤道几内亚,"309,084"
2,第2章   肉及食用杂碎,226,利比亚,"12,487,618"
2,第2章   肉及食用杂碎,236,尼日利亚,"942,204"
2,第2章   肉及食用杂碎,247,坦桑尼亚,"490,659"
2,第2章   肉及食用杂碎,352,捷克,"2,952,709"
2,第2章   肉及食用杂碎,609,新西兰,"25,697"
2,第2章   肉及食用杂碎,611,巴布亚新几内亚,"482,736"
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,103,孟加拉国,"19,001,479"
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,105,文莱,"589,897"
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,107,柬埔寨,"4,229,189"
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,114,伊拉克,"2,927,080"
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,115,以色列,"12,698,189"
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,117,约旦,"2,334,698"
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,121,中国澳门,"8,352,660"
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,130,卡塔尔,"1,908,644"
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,134,斯里兰卡,"11,642,016"
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,144,东帝汶,"1,488,635"
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,146,吉尔吉斯斯坦,"265,597"
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,201,阿尔及利亚,"5,948,486"
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,215,埃及,"9,115,424"
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,216,赤道几内亚,"2,450,576"
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,226,利比亚,"1,258,625"
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,229,马里,"34,247,159"
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,232,摩洛哥,"20,273,177"
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,236,尼日利亚,"14,021,513"
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,238,卢旺达,"85,195,381"
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,247,坦桑尼亚,"5,736,114"
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,248,多哥,"2,275,937"
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,251,布基纳法索,"20,817,831"
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,253,赞比亚,"1,440,756"
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,302,丹麦,"9,360,186"
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,311,葡萄牙,"136,859,358"
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,322,冰岛,"2,014,207"
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,328,罗马尼亚,"8,070,657"
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,330,瑞典,"81,314,784"
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,331,瑞士,"837,690"
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,335,拉脱维亚,"897,451"
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,343,摩尔多瓦,"53,910"
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,347,乌克兰,"9,498,218"
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,352,捷克,"3,890,492"
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,353,斯洛伐克,"1,245,537"
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,412,智利,"11,968,905"
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,413,哥伦比亚,"22,613,266"
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,416,古巴,"1,124,901"
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,418,多米尼加,"29,690,733"
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,419,厄瓜多尔,"4,294,391"
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,423,危地马拉,"5,126,482"
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,432,巴拿马,"6,054,226"
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,434,秘鲁,"11,695,998"
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,445,委内瑞拉,"526,629"
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,504,百慕大,"1,240,130"
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,603,斐济,"13,029,346"
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,609,新西兰,"12,717,560"
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,611,巴布亚新几内亚,"631,188"
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,613,所罗门群岛,"3,715,678"
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,620,密克罗尼西亚联邦,"2,144,900"
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,623,法属波利尼西亚,"183,790"
4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,103,孟加拉国,"657,850"
4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,105,文莱,"1,043,212"
4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,106,缅甸,"864,727"
4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,107,柬埔寨,"620,666"
4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,114,伊拉克,"1,103,722"
4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,115,以色列,"72,743"
4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,117,约旦,"151,747"
4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,121,中国澳门,"17,350,867"
4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,131,沙特阿拉伯,"9,670,226"
4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,134,斯里兰卡,"30,851"
