Commodity code,Commodity,Trading partner code,Trading partner,Renminbi Yuan
1,Live animals,106,Myanmar,673.0
1,Live animals,121,"Macao,China",31801669.0
1,Live animals,215,Egypt,4040.0
1,Live animals,347,Ukraine,5386.0
2,Meat and edible meat offal,101,Afghanistan,5922413.0
2,Meat and edible meat offal,105,Brunei,642150.0
2,Meat and edible meat offal,114,Iraq,8317627.0
2,Meat and edible meat offal,121,"Macao,China",23702531.0
2,Meat and edible meat offal,128,Palestine,1782445.0
2,Meat and edible meat offal,146,Kyrgyzstan,31694034.0
2,Meat and edible meat offal,352,Czechia（Czech Republic）,1131493.0
2,Meat and edible meat offal,449,"Bonaire, Sint Eustatius and Saba",539240.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",103,Bangladesh,1344904.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",105,Brunei,1581178.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",107,Cambodia,377026.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",114,Iraq,659795.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",115,Israel,31548066.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",117,Jordan,1960746.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",121,"Macao,China",29133313.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",130,Qatar,1460157.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",131,Saudi Arabia,10771790.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",134,Sri Lanka,40360400.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",144,Timor-Leste,2035635.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",201,Algeria,3149317.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",215,Egypt,27289925.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",216,Equatorial Guinea,1336552.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",226,Libya,389750.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",229,Mali,1294891.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",232,Morocco,10238035.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",236,Nigeria,7960138.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",238,Rwanda,2977308.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",247,Tanzania,9711868.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",248,Togo,1739098.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",251,Burkina Faso,17732201.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",253,Zambia,7694175.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",302,Denmark,4657040.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",311,Portugal,71601429.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",322,Iceland,11997494.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",328,Romania,2449025.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",330,Sweden,44461079.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",331,Switzerland,2674735.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",335,Latvia,1073001.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",347,Ukraine,16671157.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",352,Czechia（Czech Republic）,231781.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",353,Slovakia,354471.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",412,Chile,26887886.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",413,Colombia,2962277.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",416,Cuba,571261.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",418,Dominican Republic,17272234.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",426,Honduras,2734817.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",432,Panama,1448931.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",434,Peru,7419998.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",504,Bermuda,639547.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",602,Cook Islands,176731.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",603,Fiji,15440413.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",609,New Zealand,14130083.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",611,Papua New Guinea,3183813.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",613,Solomon Islands,2009682.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",623,French Polynesia,2020790.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",105,Brunei,279742.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",106,Myanmar,490000.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",114,Iraq,861656.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",121,"Macao,China",9295685.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",131,Saudi Arabia,2995499.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",134,Sri Lanka,421791.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",215,Egypt,1747.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",232,Morocco,204132.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",328,Romania,821569.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",330,Sweden,298052.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",335,Latvia,522086.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",413,Colombia,560599.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",432,Panama,79512.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",609,New Zealand,818100.0
5,"roducts of animal origin,not elsewhere specified or included",103,Bangladesh,2044473.0
5,"roducts of animal origin,not elsewhere specified or included",106,Myanmar,5423791.0
5,"roducts of animal origin,not elsewhere specified or included",107,Cambodia,1619731.0
5,"roducts of animal origin,not elsewhere specified or included",115,Israel,411980.0
5,"roducts of animal origin,not elsewhere specified or included",121,"Macao,China",46475.0
5,"roducts of animal origin,not elsewhere specified or included",134,Sri Lanka,983006.0
5,"roducts of animal origin,not elsewhere specified or included",215,Egypt,1597061.0
5,"roducts of animal origin,not elsewhere specified or included",232,Morocco,5464356.0
5,"roducts of animal origin,not elsewhere specified or included",247,Tanzania,4756.0
5,"roducts of animal origin,not elsewhere specified or included",302,Denmark,1823397.0
5,"roducts of animal origin,not elsewhere specified or included",308,Luxembourg,214700.0
5,"roducts of animal origin,not elsewhere specified or included",311,Portugal,2138369.0
5,"roducts of animal origin,not elsewhere specified or included",328,Romania,14645579.0
5,"roducts of animal origin,not elsewhere specified or included",330,Sweden,247124.0
5,"roducts of animal origin,not elsewhere specified or included",331,Switzerland,1633165.0
5,"roducts of animal origin,not elsewhere specified or included",334,Estonia,304396.0
5,"roducts of animal origin,not elsewhere specified or included",347,Ukraine,5875775.0
5,"roducts of animal origin,not elsewhere specified or included",352,Czechia（Czech Republic）,3436218.0
5,"roducts of animal origin,not elsewhere specified or included",402,Argentina,854920.0
5,"roducts of animal origin,not elsewhere specified or included",412,Chile,199458.0
5,"roducts of animal origin,not elsewhere specified or included",413,Colombia,1687106.0
5,"roducts of animal origin,not elsewhere specified or included",434,Peru,6504.0
5,"roducts of animal origin,not elsewhere specified or included",445,Venezuela,223886.0
5,"roducts of animal origin,not elsewhere specified or included",609,New Zealand,185122.0
6,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage",103,Bangladesh,104275.0
6,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage",105,Brunei,34256.0
6,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage",106,Myanmar,10815252.0
6,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage",107,Cambodia,662841.0
6,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage",117,Jordan,126268.0
6,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage",121,"Macao,China",1026842.0
6,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage",130,Qatar,2166635.0
6,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage",131,Saudi Arabia,559579.0
6,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage",134,Sri Lanka,11782.0
6,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage",302,Denmark,264933.0
6,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage",311,Portugal,54249.0
6,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage",330,Sweden,47420.0
6,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage",331,Switzerland,27188.0
6,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage",335,Latvia,1260239.0
6,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage",347,Ukraine,1279.0
6,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage",402,Argentina,76458.0
6,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage",412,Chile,127381.0
6,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage",432,Panama,42076.0
6,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage",609,New Zealand,90075.0
7,Edible vegetables and certain roots and tubers,103,Bangladesh,34622347.0
7,Edible vegetables and certain roots and tubers,105,Brunei,2563070.0
7,Edible vegetables and certain roots and tubers,106,Myanmar,2437133.0
7,Edible vegetables and certain roots and tubers,107,Cambodia,66211.0
7,Edible vegetables and certain roots and tubers,114,Iraq,4212635.0
7,Edible vegetables and certain roots and tubers,115,Israel,20098267.0
7,Edible vegetables and certain roots and tubers,117,Jordan,7261708.0
7,Edible vegetables and certain roots and tubers,121,"Macao,China",8950817.0
7,Edible vegetables and certain roots and tubers,130,Qatar,5448520.0
7,Edible vegetables and certain roots and tubers,131,Saudi Arabia,54547579.0
7,Edible vegetables and certain roots and tubers,134,Sri Lanka,36463042.0
7,Edible vegetables and certain roots and tubers,144,Timor-Leste,556503.0
7,Edible vegetables and certain roots and tubers,146,Kyrgyzstan,1103942.0
7,Edible vegetables and certain roots and tubers,201,Algeria,1688471.0
7,Edible vegetables and certain roots and tubers,215,Egypt,1416158.0
7,Edible vegetables and certain roots and tubers,216,Equatorial Guinea,201583.0
7,Edible vegetables and certain roots and tubers,229,Mali,1890666.0
7,Edible vegetables and certain roots and tubers,232,Morocco,175539.0
7,Edible vegetables and certain roots and tubers,246,Sudan,15582473.0
7,Edible vegetables and certain roots and tubers,247,Tanzania,343699.0
7,Edible vegetables and certain roots and tubers,248,Togo,414728.0
7,Edible vegetables and certain roots and tubers,302,Denmark,4276825.0
7,Edible vegetables and certain roots and tubers,311,Portugal,3231571.0
7,Edible vegetables and certain roots and tubers,322,Iceland,217958.0
7,Edible vegetables and certain roots and tubers,328,Romania,3503046.0
7,Edible vegetables and certain roots and tubers,330,Sweden,8599778.0
7,Edible vegetables and certain roots and tubers,331,Switzerland,644747.0
7,Edible vegetables and certain roots and tubers,334,Estonia,1229102.0
7,Edible vegetables and certain roots and tubers,335,Latvia,3486083.0
7,Edible vegetables and certain roots and tubers,343,Moldova,429540.0
7,Edible vegetables and certain roots and tubers,347,Ukraine,6183489.0
7,Edible vegetables and certain roots and tubers,352,Czechia（Czech Republic）,2145159.0
7,Edible vegetables and certain roots and tubers,353,Slovakia,1129036.0
7,Edible vegetables and certain roots and tubers,355,Bosnia and Herzegovina,235102.0
7,Edible vegetables and certain roots and tubers,402,Argentina,5434503.0
7,Edible vegetables and certain roots and tubers,412,Chile,5955193.0
7,Edible vegetables and certain roots and tubers,413,Colombia,16734529.0
7,Edible vegetables and certain roots and tubers,416,Cuba,49549.0
7,Edible vegetables and certain roots and tubers,418,Dominican Republic,23851699.0
7,Edible vegetables and certain roots and tubers,419,Ecuador,4343714.0
7,Edible vegetables and certain roots and tubers,423,Guatemala,3295141.0
7,Edible vegetables and certain roots and tubers,426,Honduras,4804606.0
7,Edible vegetables and certain roots and tubers,432,Panama,9993122.0
7,Edible vegetables and certain roots and tubers,433,Paraguay,5404450.0
7,Edible vegetables and certain roots and tubers,434,Peru,4011160.0
7,Edible vegetables and certain roots and tubers,445,Venezuela,7376629.0
7,Edible vegetables and certain roots and tubers,603,Fiji,2363386.0
7,Edible vegetables and certain roots and tubers,609,New Zealand,9749876.0
7,Edible vegetables and certain roots and tubers,611,Papua New Guinea,441955.0
7,Edible vegetables and certain roots and tubers,623,French Polynesia,183463.0
8,Edible fruit and nuts; peel of citrus fruit or melons,103,Bangladesh,108895456.0
8,Edible fruit and nuts; peel of citrus fruit or melons,105,Brunei,482574.0
8,Edible fruit and nuts; peel of citrus fruit or melons,106,Myanmar,147784581.0
8,Edible fruit and nuts; peel of citrus fruit or melons,107,Cambodia,85972.0
8,Edible fruit and nuts; peel of citrus fruit or melons,114,Iraq,2705794.0
8,Edible fruit and nuts; peel of citrus fruit or melons,115,Israel,29674040.0
8,Edible fruit and nuts; peel of citrus fruit or melons,117,Jordan,5317834.0
8,Edible fruit and nuts; peel of citrus fruit or melons,121,"Macao,China",4585313.0
8,Edible fruit and nuts; peel of citrus fruit or melons,130,Qatar,1432287.0
8,Edible fruit and nuts; peel of citrus fruit or melons,131,Saudi Arabia,19251241.0
8,Edible fruit and nuts; peel of citrus fruit or melons,134,Sri Lanka,22395742.0
8,Edible fruit and nuts; peel of citrus fruit or melons,144,Timor-Leste,1414436.0
8,Edible fruit and nuts; peel of citrus fruit or melons,146,Kyrgyzstan,21676461.0
8,Edible fruit and nuts; peel of citrus fruit or melons,201,Algeria,613989.0
8,Edible fruit and nuts; peel of citrus fruit or melons,215,Egypt,778616.0
8,Edible fruit and nuts; peel of citrus fruit or melons,226,Libya,249981.0
8,Edible fruit and nuts; peel of citrus fruit or melons,232,Morocco,243451.0
8,Edible fruit and nuts; peel of citrus fruit or melons,246,Sudan,803366.0
8,Edible fruit and nuts; peel of citrus fruit or melons,302,Denmark,3622605.0
8,Edible fruit and nuts; peel of citrus fruit or melons,322,Iceland,183352.0
8,Edible fruit and nuts; peel of citrus fruit or melons,328,Romania,20748471.0
8,Edible fruit and nuts; peel of citrus fruit or melons,330,Sweden,1136960.0
8,Edible fruit and nuts; peel of citrus fruit or melons,335,Latvia,1905530.0
8,Edible fruit and nuts; peel of citrus fruit or melons,347,Ukraine,6916529.0
8,Edible fruit and nuts; peel of citrus fruit or melons,352,Czechia（Czech Republic）,95435.0
8,Edible fruit and nuts; peel of citrus fruit or melons,402,Argentina,585450.0
8,Edible fruit and nuts; peel of citrus fruit or melons,412,Chile,336439.0
8,Edible fruit and nuts; peel of citrus fruit or melons,416,Cuba,13331.0
8,Edible fruit and nuts; peel of citrus fruit or melons,418,Dominican Republic,466460.0
8,Edible fruit and nuts; peel of citrus fruit or melons,432,Panama,860920.0
8,Edible fruit and nuts; peel of citrus fruit or melons,434,Peru,1128486.0
8,Edible fruit and nuts; peel of citrus fruit or melons,609,New Zealand,3261432.0
8,Edible fruit and nuts; peel of citrus fruit or melons,611,Papua New Guinea,369108.0
9,"Coffee, tea, maté and spices",101,Afghanistan,2160134.0
9,"Coffee, tea, maté and spices",103,Bangladesh,10533725.0
9,"Coffee, tea, maté and spices",105,Brunei,334761.0
9,"Coffee, tea, maté and spices",106,Myanmar,9866025.0
9,"Coffee, tea, maté and spices",114,Iraq,372851.0
9,"Coffee, tea, maté and spices",115,Israel,6577089.0
9,"Coffee, tea, maté and spices",117,Jordan,1778498.0
9,"Coffee, tea, maté and spices",121,"Macao,China",1516959.0
9,"Coffee, tea, maté and spices",130,Qatar,1126364.0
9,"Coffee, tea, maté and spices",131,Saudi Arabia,17294669.0
9,"Coffee, tea, maté and spices",134,Sri Lanka,2409168.0
9,"Coffee, tea, maté and spices",146,Kyrgyzstan,1580882.0
9,"Coffee, tea, maté and spices",201,Algeria,17567709.0
9,"Coffee, tea, maté and spices",215,Egypt,5018899.0
9,"Coffee, tea, maté and spices",226,Libya,6800813.0
9,"Coffee, tea, maté and spices",229,Mali,17973745.0
9,"Coffee, tea, maté and spices",232,Morocco,137174587.0
9,"Coffee, tea, maté and spices",236,Nigeria,1975467.0
9,"Coffee, tea, maté and spices",246,Sudan,3096546.0
9,"Coffee, tea, maté and spices",248,Togo,7969807.0
9,"Coffee, tea, maté and spices",251,Burkina Faso,4201504.0
9,"Coffee, tea, maté and spices",302,Denmark,100989.0
9,"Coffee, tea, maté and spices",311,Portugal,410779.0
9,"Coffee, tea, maté and spices",328,Romania,1021161.0
9,"Coffee, tea, maté and spices",330,Sweden,225921.0
9,"Coffee, tea, maté and spices",331,Switzerland,134496.0
9,"Coffee, tea, maté and spices",334,Estonia,209157.0
9,"Coffee, tea, maté and spices",335,Latvia,609505.0
9,"Coffee, tea, maté and spices",347,Ukraine,6919142.0
9,"Coffee, tea, maté and spices",352,Czechia（Czech Republic）,569942.0
9,"Coffee, tea, maté and spices",402,Argentina,91325.0
9,"Coffee, tea, maté and spices",412,Chile,4371981.0
9,"Coffee, tea, maté and spices",413,Colombia,346135.0
9,"Coffee, tea, maté and spices",423,Guatemala,262232.0
9,"Coffee, tea, maté and spices",432,Panama,295897.0
9,"Coffee, tea, maté and spices",434,Peru,498529.0
9,"Coffee, tea, maté and spices",609,New Zealand,838224.0
10,Cereals,103,Bangladesh,3578319.0
10,Cereals,215,Egypt,501242.0
10,Cereals,236,Nigeria,54.0
10,Cereals,432,Panama,118142.0
10,Cereals,434,Peru,6396.0
10,Cereals,609,New Zealand,109741.0
11,Products of the milling industry;malt;starches; inulin; wheat gluten,103,Bangladesh,283197.0
11,Products of the milling industry;malt;starches; inulin; wheat gluten,106,Myanmar,12187243.0
11,Products of the milling industry;malt;starches; inulin; wheat gluten,107,Cambodia,2570331.0
11,Products of the milling industry;malt;starches; inulin; wheat gluten,115,Israel,832790.0
11,Products of the milling industry;malt;starches; inulin; wheat gluten,117,Jordan,208845.0
11,Products of the milling industry;malt;starches; inulin; wheat gluten,121,"Macao,China",1707325.0
11,Products of the milling industry;malt;starches; inulin; wheat gluten,130,Qatar,18075.0
11,Products of the milling industry;malt;starches; inulin; wheat gluten,131,Saudi Arabia,1621049.0
11,Products of the milling industry;malt;starches; inulin; wheat gluten,146,Kyrgyzstan,105567.0
11,Products of the milling industry;malt;starches; inulin; wheat gluten,215,Egypt,3468289.0
11,Products of the milling industry;malt;starches; inulin; wheat gluten,236,Nigeria,248837.0
11,Products of the milling industry;malt;starches; inulin; wheat gluten,347,Ukraine,307893.0
11,Products of the milling industry;malt;starches; inulin; wheat gluten,402,Argentina,615024.0
