Commodity code,Commodity,Trading partner code,Trading partner,Renminbi Yuan
1,Live animals,110,"Hong Kong,China",232366862.0
1,Live animals,112,Indonesia,64182.0
1,Live animals,116,Japan,4332043.0
1,Live animals,122,Malaysia,30446.0
1,Live animals,125,Nepal,1222.0
1,Live animals,132,Singapore,35648.0
1,Live animals,133,Republic of Korea,1619112.0
1,Live animals,136,Thailand,63314.0
1,Live animals,143,"Taiwan,China",53838.0
1,Live animals,304,Germany,229093.0
1,Live animals,344,Russia,66526.0
1,Live animals,502,United States,16545255.0
2,Meat and edible meat offal,102,Bahrain,3640228.0
2,Meat and edible meat offal,110,"Hong Kong,China",328029758.0
2,Meat and edible meat offal,116,Japan,330967.0
2,Meat and edible meat offal,122,Malaysia,40733463.0
2,Meat and edible meat offal,132,Singapore,4365190.0
2,Meat and edible meat offal,202,Angola,290649.0
2,Meat and edible meat offal,206,Cameroon,10147.0
2,Meat and edible meat offal,225,Liberia,264060.0
2,Meat and edible meat offal,304,Germany,4280811.0
2,Meat and edible meat offal,337,Georgia,6857535.0
2,Meat and edible meat offal,344,Russia,40510619.0
2,Meat and edible meat offal,502,United States,1791232.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",102,Bahrain,575645.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",110,"Hong Kong,China",705940925.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",111,India,1558545.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",112,Indonesia,39695482.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",113,Iran,35360469.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",116,Japan,1020843226.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",119,Lao,18338.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",120,Lebanon,35795.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",122,Malaysia,192573980.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",126,Oman,332130.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",132,Singapore,81283310.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",133,Republic of Korea,553405141.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",136,Thailand,330478256.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",141,Viet Nam,25183663.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",143,"Taiwan,China",437904516.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",145,Kazakhstan,7000.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",202,Angola,5133874.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",205,Burundi,460050.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",206,Cameroon,26246757.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",218,Gabon,3100694.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",221,Guinea,1175740.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",223,Cote d'lvoire,24300403.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",231,Mauritius,2125542.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",234,Namibia,1028104.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",249,Tunisia,2420780.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",259,Mayotte,786191.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",303,United Kingdom,174105620.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",304,Germany,302711566.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",337,Georgia,1245157.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",344,Russia,56176034.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",351,Croatia,1712504.0
