商品编码,商品名称,贸易伙伴编码,贸易伙伴名称,人民币
1,第1章   活动物,107,柬埔寨,3570.0
1,第1章   活动物,114,伊拉克,45784.0
1,第1章   活动物,115,以色列,122067.0
1,第1章   活动物,121,中国澳门,24485869.0
1,第1章   活动物,236,尼日利亚,714.0
1,第1章   活动物,302,丹麦,128820.0
1,第1章   活动物,330,瑞典,319702.0
1,第1章   活动物,331,瑞士,369085.0
1,第1章   活动物,352,捷克,207014.0
2,第2章   肉及食用杂碎,101,阿富汗,31081323.0
2,第2章   肉及食用杂碎,106,缅甸,4526056.0
2,第2章   肉及食用杂碎,107,柬埔寨,60581522.0
2,第2章   肉及食用杂碎,114,伊拉克,24806518.0
2,第2章   肉及食用杂碎,117,约旦,906634.0
2,第2章   肉及食用杂碎,121,中国澳门,45770800.0
2,第2章   肉及食用杂碎,130,卡塔尔,17374974.0
2,第2章   肉及食用杂碎,131,沙特阿拉伯,628568.0
2,第2章   肉及食用杂碎,146,吉尔吉斯斯坦,66394273.0
2,第2章   肉及食用杂碎,214,吉布提,259984.0
2,第2章   肉及食用杂碎,216,赤道几内亚,689088.0
2,第2章   肉及食用杂碎,226,利比亚,13569326.0
2,第2章   肉及食用杂碎,236,尼日利亚,2749285.0
2,第2章   肉及食用杂碎,247,坦桑尼亚,1493473.0
2,第2章   肉及食用杂碎,248,多哥,258910.0
2,第2章   肉及食用杂碎,352,捷克,2909699.0
2,第2章   肉及食用杂碎,609,新西兰,79807.0
2,第2章   肉及食用杂碎,611,巴布亚新几内亚,930327.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,103,孟加拉国,8131067.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,105,文莱,286964.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,107,柬埔寨,4852895.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,114,伊拉克,2715623.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,115,以色列,5186844.0
