商品编码,商品名称,贸易伙伴编码,贸易伙伴名称,人民币
1,第1章   活动物,118,科威特,40464.0
1,第1章   活动物,127,巴基斯坦,1255174.0
1,第1章   活动物,129,菲律宾,6512.0
1,第1章   活动物,138,阿联酋,76487.0
1,第1章   活动物,224,肯尼亚,14277.0
1,第1章   活动物,301,比利时,154065.0
1,第1章   活动物,305,法国,1086624.0
1,第1章   活动物,307,意大利,661069.0
1,第1章   活动物,309,荷兰,1032.0
1,第1章   活动物,312,西班牙,428.0
1,第1章   活动物,315,奥地利,25698.0
1,第1章   活动物,318,芬兰,66344.0
1,第1章   活动物,327,波兰,4162.0
1,第1章   活动物,410,巴西,121353.0
1,第1章   活动物,501,加拿大,269452.0
2,第2章   肉及食用杂碎,109,朝鲜,32999228.0
2,第2章   肉及食用杂碎,118,科威特,4663246.0
2,第2章   肉及食用杂碎,123,马尔代夫,5124171.0
2,第2章   肉及食用杂碎,124,蒙古,46867681.0
2,第2章   肉及食用杂碎,127,巴基斯坦,428304.0
2,第2章   肉及食用杂碎,137,土耳其,468261.0
2,第2章   肉及食用杂碎,138,阿联酋,30071749.0
2,第2章   肉及食用杂碎,203,贝宁,256511.0
2,第2章   肉及食用杂碎,213,刚果共和国,346441.0
2,第2章   肉及食用杂碎,219,冈比亚,859070.0
2,第2章   肉及食用杂碎,220,加纳,3916597.0
2,第2章   肉及食用杂碎,224,肯尼亚,251172.0
2,第2章   肉及食用杂碎,233,莫桑比克,1550210.0
2,第2章   肉及食用杂碎,252,刚果民主共和国,5931995.0
2,第2章   肉及食用杂碎,301,比利时,3216093.0
2,第2章   肉及食用杂碎,305,法国,681839.0
2,第2章   肉及食用杂碎,309,荷兰,2622766.0
2,第2章   肉及食用杂碎,340,白俄罗斯,8297178.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,108,塞浦路斯,1745602.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,109,朝鲜,16818512.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,118,科威特,185206.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,129,菲律宾,154221406.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,137,土耳其,1598333.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,138,阿联酋,9104855.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,203,贝宁,825594.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,208,佛得角,5267110.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,209,中非,277595.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,213,刚果共和国,6487550.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,219,冈比亚,739038.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,220,加纳,24042618.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,224,肯尼亚,289876.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,233,莫桑比克,7853075.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,235,尼日尔,2129330.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,241,塞舌尔,289319.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,244,南非,23338579.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,252,刚果民主共和国,22320875.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,254,津巴布韦,471991.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,301,比利时,36099047.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,305,法国,106528245.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,306,爱尔兰,12952911.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,307,意大利,71620792.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,309,荷兰,110858311.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,310,希腊,14501143.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,312,西班牙,237435296.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,313,阿尔巴尼亚,1672309.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,315,奥地利,214397.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,316,保加利亚,4185556.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,318,芬兰,498595.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,326,挪威,11328338.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,327,波兰,41681766.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,336,立陶宛,2322425.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,340,白俄罗斯,2371258.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,405,巴巴多斯,1417563.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,410,巴西,59471459.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,415,哥斯达黎加,6645985.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,427,牙买加,1102241.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,429,墨西哥,33354299.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,435,波多黎各,3870004.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,442,特立尼达和多巴哥,3279266.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,444,乌拉圭,1817722.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,501,加拿大,175385819.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,617,萨摩亚,2487020.0
