Commodity code,Commodity,US dollar
1,Live animals,72303019.0
2,Meat and edible meat offal,2285500417.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",944115521.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",548581777.0
5,"roducts of animal origin,not elsewhere specified or included",63523285.0
6,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage",21992422.0
7,Edible vegetables and certain roots and tubers,174908871.0
8,Edible fruit and nuts; peel of citrus fruit or melons,1014747485.0
9,"Coffee, tea, maté and spices",117989877.0
10,Cereals,1026887092.0
11,Products of the milling industry;malt;starches; inulin; wheat gluten,116746108.0
12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder",4200379193.0
13,"Lac; gums, resins and other vegetable saps and extracts",35191234.0
14,Vegetable plaiting materials; vegetable products not elsewhere specified or included,10170349.0
15,Animal or vegetable fats and oils and their cleavage produ prepared edible fats;animal or vegetable waxes,1039550785.0
16,"Preparations of meat, of fish or ofcrustaceans,molluscs or other aquatic invertebrates",36473940.0
17,Sugars and sugar confectionery,263317700.0
18,Cocoa and cocoa preparations,87953384.0
19,"Preparations of cereals, flour, starch or milk; pastrycooks' products",713909116.0
20,"Preparations of vegetables, fruit, nuts or other parts of plants",107127343.0
21,Miscellaneous edible preparations,497540177.0
22,"Beverages, spirits and vinegar",463657034.0
23,Residues and waste from the food industries; prepared animal fodder,616024793.0
24,Tobacco and manufactured tobacco substitutes,53518277.0
25,"Salt; sulphur; earths and stone;plastering materials, lime and cement",654663871.0
26,"Ores, slag and ash",19225174296.0
27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",22844422008.0
28,"Inorganic chemicals; organic or inorganic compounds of precious metals, of rare-earth metals, of radioactive elements or of isotopes",1209165025.0
29,Organic chemicals,3977400251.0
30,Pharmaceutical products,3320496208.0
31,Fertilisers,333901868.0
32,Tanning or dyeing extracts; tannins and their derivatives; dyes,441289342.0
33,Essential oils and resinoids; perfumery,2427933595.0
34,"Soap, organic surfaceactive agents, washing preparations,artificial waxes, prepared waxes, polishing or scouring preparations, candles and similar articles, modelling pastes, “dental waxes” and dental preparations with a basis of plaster",452780505.0
35,Albuminoidal substances; modified starches;,387683952.0
36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,8634928.0
37,Photographic or cinematographic goods,264474356.0
38,Miscellaneous chemical products,1680457937.0
39,Plastics and articles thereof,6751200031.0
40,Rubber and articles thereof,1663653636.0
41,Raw hides and skins (other than furskins) and leather,232442509.0
42,"Articles of leather; saddlery and harness;travel goods, handbags and similar containers; articles of animal gut (other than silkworm gut)",582750598.0
43,Furskins and artificial fur; manufactures thereof,107340219.0
44,Wood and articles of wood; wood charcoal,1936470369.0
45,Cork and articles of cork,2825937.0
46,"Manufactures of straw, of esparto or of other plaiting materials; basketware and wickerwork",1099020.0
47,Pulp of wood or of other fibrous cellulosic material;recovered (waste and scrap) paper or paperboard,1533526401.0
48,"aper and paperboard; articles of paper pulp, of paper or of paperboard",718652575.0
49,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",197383796.0
50,ilk,3785688.0
51,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",157042773.0
52,Cotton,748116717.0
53,Other vegetable textile fibres;paper yarn and woven fabrics of paper yarn,59794426.0
54,Man-made filaments; strip and the like of man-made textile materials,206834183.0
55,Man-made staple fibres,123951367.0
56,"Wadding, felt and nonwovens; special yarns; twine, cordage, ropes and cables and articles thereof",129473758.0
57,Carpets and other textile floor coverings,7568140.0
58,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery,28190213.0
59,"Impregnated, coated, covered or laminated textile fabrics; textile articles of a kind suitable for industrial use",135441653.0
60,Knitted or crocheted fabrics,90417366.0
61,"Articles of apparel and clothing accessories, knitted or crocheted",380189547.0
62,"Men's or boys' overcoats, car-coats, capes, cloaks, anoraks (including ski-jackets), wind-cheaters, wind-jackets and similar articles, other than those of heading 62.03.",531459229.0
63,Other made up textile articles; sets;worn clothing and worn textile articles; rags,56876301.0
64,"Footwear, gaiters and the like; parts of such articles",602691353.0
65,Headgear and parts thereof,21414865.0
66,"Umbrellas, sun umbrellas, walkingsticks, seatsticks,whips, ridingcrops and parts thereof",605934.0
67,Prepared feathers and down and articles made of feathers or of down; artificial flowers; articles of human hair,36095016.0
68,"Articles of stone, plaster, cement, asbestos, mica or similar materials",173091511.0
69,Geramic products,127869352.0
70,Glass and glassware,755825848.0
71,"Natural or cultured pearls, precious or semiprecious stones,precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",3573117324.0
72,Iron and steel,4420961479.0
73,Articles of iron or steel,871111300.0
74,Copper and articles thereof,5393590706.0
75,Nickel and articles thereof,448126838.0
