商品编码,商品名称,美元
1,第1章 活动物,19522228
2,第2章 肉及食用...,1948158236
3,第3章 鱼、甲壳...,1351024809
4,第4章 乳品；蛋...,618480949
5,第5章 其他动物...,117795778
6,第6章 活树及其...,19531012
7,第7章 食用蔬菜...,205358444
8,第8章 食用水果...,1162984305
9,第9章 咖啡、茶...,257357614
10,第10章 谷物,1818562851
11,第11章 制粉工业...,252184956
12,第12章 含油子仁...,3788514228
13,第13章 虫胶；树...,36075583
14,第14章 编结用植...,18145518
15,动、植物或微生物油、...,983749940
16,第16章 肉、鱼、...,35024194
17,第17章 糖及糖食,138237485
18,第18章 可可及可...,65867279
19,第19章 谷物、粮...,399245676
20,第20章 蔬菜、水...,184235913
21,第21章 杂项食品,621254804
22,第22章 饮料、酒...,360809468
23,第23章 食品工业...,692159473
24,第24章 烟草、烟...,278277058
25,第25章 盐；硫磺...,963097023
26,第26章 矿砂、矿...,21139476084
27,第27章 矿物燃料...,44135519148
28,第28章 无机化学...,1581294264
29,第29章 有机化学...,3708404095
30,第30章 药品,3880484513
31,第31章 肥料,437444784
32,第32章 鞣料浸膏...,450011508
33,第33章 精油及香...,1664855546
34,第34章 肥皂、有...,465703969
35,第35章 蛋白类物...,348608924
36,第36章 炸药；烟...,12052404
37,第37章 照相及电...,324720197
38,第38章 杂项化学...,2221091596
39,第39章 塑料及其...,5324160354
40,第40章 橡胶及其...,1457547892
41,第41章 生皮（毛...,282030345
42,第42章 皮革制品...,549490709
43,第43章 毛皮、人...,28094190
44,第44章 木及木制...,1689175600
45,第45章 软木及软...,2621027
46,第46章 稻草、秸...,3350870
47,第47章 木浆及其...,2029452528
48,第48章 纸及纸板...,626980192
49,第49章 书籍、报...,171024957
50,第50章 蚕丝,6999079
51,第51章 羊毛、动...,239086613
52,第52章 棉花,1312292824
53,第53章 其他植物...,98902833
54,第54章 化学纤维...,199913758
55,第55章 化学纤维...,143431087
56,第56章 絮胎、毡...,98204473
57,第57章 地毯及纺...,7370805
58,第58章 特种机织...,25366452
59,第59章 浸渍、涂...,115142629
60,第60章 针织物及...,57815888
61,第61章 针织或钩...,302622353
62,第62章 非针织或...,391624656
63,第63章 其他纺织...,29132914
64,第64章 鞋靴、护...,502165859
65,第65章 帽类及其...,18527345
66,第66章 雨伞、阳...,651002
67,第67章 已加工羽...,141754206
68,第68章 石料、石...,149960583
69,第69章 陶瓷产品,110884977
70,第70章 玻璃及其...,579295251
71,第71章 天然或养...,14926681892
72,第72章 钢铁,2536326964
73,第73章 钢铁制品,778740596
74,第74章 铜及其制...,5889515602
75,第75章 镍及其制...,743864661
76,第76章 铝及其制...,1442438840
78,第78章 铅及其制...,8279443
79,第79章 锌及其制...,134792647
80,第80章 锡及其制...,33434056
81,第81章 其他贱金...,372234791
82,第82章 贱金属工...,220658090
83,第83章 贱金属杂...,136298470
84,第84章 核反应堆...,18541361560
85,第85章 电机、电...,47687815466
86,第86章 铁道及电...,72332026
87,第87章 车辆及其...,4698162812
88,第88章 航空器、...,1042085097
89,第89章 船舶及浮...,14824830
90,第90章 光学、照...,6686040089
91,第91章 钟表及其...,352406776
92,第92章 乐器及其...,38191257
93,第93章 武器、弹...,534287
94,第94章 家具；寝...,184339815
95,第95章 玩具、游...,196254462
96,第96章 杂项制品,105216653
97,第97章 艺术品、...,18422739
98,第98章 特殊交易...,774190787
