商品编码,商品名称,美元
1,第1章 活动物,94167375
2,第2章 肉及食用...,2283925249
3,第3章 鱼、甲壳...,1773419531
4,第4章 乳品；蛋...,795060551
5,第5章 其他动物...,134334938
6,第6章 活树及其...,18863388
7,第7章 食用蔬菜...,529821363
8,第8章 食用水果...,1172216091
9,第9章 咖啡、茶...,200203249
10,第10章 谷物,1852219723
11,第11章 制粉工业...,186417741
12,第12章 含油子仁...,5493174156
13,第13章 虫胶；树...,38546978
14,第14章 编结用植...,14018571
15,动、植物或微生物油、...,1442970802
16,第16章 肉、鱼、...,52525031
17,第17章 糖及糖食,162407695
18,第18章 可可及可...,58263052
19,第19章 谷物、粮...,763872577
20,第20章 蔬菜、水...,157939710
21,第21章 杂项食品,529992343
22,第22章 饮料、酒...,405744705
23,第23章 食品工业...,821689387
24,第24章 烟草、烟...,313717069
25,第25章 盐；硫磺...,2354101529
26,第26章 矿砂、矿...,19787639019
27,第27章 矿物燃料...,45834273871
28,第28章 无机化学...,3074532936
29,第29章 有机化学...,4525464329
30,第30章 药品,4429955997
31,第31章 肥料,589706779
32,第32章 鞣料浸膏...,409980272
33,第33章 精油及香...,2060512455
34,第34章 肥皂、有...,516697277
35,第35章 蛋白类物...,354987821
36,第36章 炸药；烟...,6756034
37,第37章 照相及电...,290178437
38,第38章 杂项化学...,2425135750
39,第39章 塑料及其...,5468895050
40,第40章 橡胶及其...,1506023771
41,第41章 生皮（毛...,247819710
42,第42章 皮革制品...,589494173
43,第43章 毛皮、人...,18568056
44,第44章 木及木制...,1637703514
45,第45章 软木及软...,2006553
46,第46章 稻草、秸...,2494020
47,第47章 木浆及其...,2250318905
48,第48章 纸及纸板...,576239367
49,第49章 书籍、报...,217342698
50,第50章 蚕丝,5994993
51,第51章 羊毛、动...,250716632
52,第52章 棉花,559045925
53,第53章 其他植物...,102319922
54,第54章 化学纤维...,184686075
55,第55章 化学纤维...,113460977
56,第56章 絮胎、毡...,100315086
57,第57章 地毯及纺...,6507185
58,第58章 特种机织...,25932622
59,第59章 浸渍、涂...,113398547
60,第60章 针织物及...,59481825
61,第61章 针织或钩...,350515020
62,第62章 非针织或...,412142089
63,第63章 其他纺织...,31845552
64,第64章 鞋靴、护...,519273209
65,第65章 帽类及其...,25662438
66,第66章 雨伞、阳...,972548
67,第67章 已加工羽...,121589939
68,第68章 石料、石...,160903265
69,第69章 陶瓷产品,125972861
70,第70章 玻璃及其...,580853078
71,第71章 天然或养...,13279885225
72,第72章 钢铁,3164438782
73,第73章 钢铁制品,745012609
74,第74章 铜及其制...,5039591017
75,第75章 镍及其制...,1046651741
76,第76章 铝及其制...,941081506
78,第78章 铅及其制...,8191356
79,第79章 锌及其制...,57995533
80,第80章 锡及其制...,59090420
81,第81章 其他贱金...,350830568
82,第82章 贱金属工...,231301964
83,第83章 贱金属杂...,145392258
84,第84章 核反应堆...,15994820564
85,第85章 电机、电...,46197670585
86,第86章 铁道及电...,45075523
87,第87章 车辆及其...,5564489081
88,第88章 航空器、...,1032392126
89,第89章 船舶及浮...,82052004
90,第90章 光学、照...,6923104670
91,第91章 钟表及其...,522196584
92,第92章 乐器及其...,50488045
93,第93章 武器、弹...,2349671
94,第94章 家具；寝...,198482029
95,第95章 玩具、游...,200748645
96,第96章 杂项制品,106094788
97,第97章 艺术品、...,110053320
98,第98章 特殊交易...,951213435
