Commodity code,Commodity,US dollar
1,Live animals,34873075.0
2,Meat and edible meat offal,1134542991.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1116639010.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",423024896.0
5,"roducts of animal origin,not elsewhere specified or included",80839572.0
6,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage",21694487.0
7,Edible vegetables and certain roots and tubers,151869098.0
8,Edible fruit and nuts; peel of citrus fruit or melons,866627052.0
9,"Coffee, tea, maté and spices",64739514.0
10,Cereals,383022787.0
11,Products of the milling industry;malt;starches; inulin; wheat gluten,105204725.0
12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder",2375767735.0
13,"Lac; gums, resins and other vegetable saps and extracts",34420551.0
14,Vegetable plaiting materials; vegetable products not elsewhere specified or included,16067828.0
15,Animal or vegetable fats and oils and their cleavage produ prepared edible fats;animal or vegetable waxes,658343247.0
16,"Preparations of meat, of fish or ofcrustaceans,molluscs or other aquatic invertebrates",26551769.0
17,Sugars and sugar confectionery,60289555.0
18,Cocoa and cocoa preparations,57360363.0
19,"Preparations of cereals, flour, starch or milk; pastrycooks' products",571690718.0
20,"Preparations of vegetables, fruit, nuts or other parts of plants",105749289.0
21,Miscellaneous edible preparations,302054366.0
22,"Beverages, spirits and vinegar",379524519.0
23,Residues and waste from the food industries; prepared animal fodder,399282063.0
24,Tobacco and manufactured tobacco substitutes,330483126.0
25,"Salt; sulphur; earths and stone;plastering materials, lime and cement",652358457.0
26,"Ores, slag and ash",12489985244.0
27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",27380912266.0
28,"Inorganic chemicals; organic or inorganic compounds of precious metals, of rare-earth metals, of radioactive elements or of isotopes",659152153.0
29,Organic chemicals,5078307544.0
30,Pharmaceutical products,2907893674.0
31,Fertilisers,321141277.0
32,Tanning or dyeing extracts; tannins and their derivatives; dyes,400828850.0
33,Essential oils and resinoids; perfumery,1462918310.0
34,"Soap, organic surfaceactive agents, washing preparations,artificial waxes, prepared waxes, polishing or scouring preparations, candles and similar articles, modelling pastes, “dental waxes” and dental preparations with a basis of plaster",393672697.0
35,Albuminoidal substances; modified starches;,281234725.0
36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,8723125.0
37,Photographic or cinematographic goods,201007888.0
38,Miscellaneous chemical products,1399530767.0
39,Plastics and articles thereof,5977810860.0
40,Rubber and articles thereof,1319428726.0
41,Raw hides and skins (other than furskins) and leather,364928408.0
42,"Articles of leather; saddlery and harness;travel goods, handbags and similar containers; articles of animal gut (other than silkworm gut)",312824320.0
43,Furskins and artificial fur; manufactures thereof,37331198.0
44,Wood and articles of wood; wood charcoal,1723684073.0
45,Cork and articles of cork,3752892.0
46,"Manufactures of straw, of esparto or of other plaiting materials; basketware and wickerwork",1437822.0
47,Pulp of wood or of other fibrous cellulosic material;recovered (waste and scrap) paper or paperboard,1483325243.0
48,"aper and paperboard; articles of paper pulp, of paper or of paperboard",447735743.0
49,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",157402426.0
50,ilk,4934996.0
51,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",298517345.0
52,Cotton,880055266.0
53,Other vegetable textile fibres;paper yarn and woven fabrics of paper yarn,99348616.0
54,Man-made filaments; strip and the like of man-made textile materials,236496250.0
55,Man-made staple fibres,189641606.0
56,"Wadding, felt and nonwovens; special yarns; twine, cordage, ropes and cables and articles thereof",107198570.0
57,Carpets and other textile floor coverings,9618982.0
58,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery,41875178.0
59,"Impregnated, coated, covered or laminated textile fabrics; textile articles of a kind suitable for industrial use",149218470.0
60,Knitted or crocheted fabrics,129876263.0
61,"Articles of apparel and clothing accessories, knitted or crocheted",290066590.0
62,"Men's or boys' overcoats, car-coats, capes, cloaks, anoraks (including ski-jackets), wind-cheaters, wind-jackets and similar articles, other than those of heading 62.03.",355435489.0
63,Other made up textile articles; sets;worn clothing and worn textile articles; rags,37529008.0
64,"Footwear, gaiters and the like; parts of such articles",443090480.0
65,Headgear and parts thereof,11144634.0
66,"Umbrellas, sun umbrellas, walkingsticks, seatsticks,whips, ridingcrops and parts thereof",1237268.0
67,Prepared feathers and down and articles made of feathers or of down; artificial flowers; articles of human hair,27081766.0
68,"Articles of stone, plaster, cement, asbestos, mica or similar materials",143976408.0
69,Geramic products,107896016.0
70,Glass and glassware,646299766.0
71,"Natural or cultured pearls, precious or semiprecious stones,precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",5982509519.0
72,Iron and steel,1802013778.0
73,Articles of iron or steel,820770561.0
74,Copper and articles thereof,3212464457.0
75,Nickel and articles thereof,343774825.0
76,Aluminium and articles thereof,459072438.0
78,Lead and articles thereof,39765025.0
79,Zinc and articles thereof,181432577.0
80,Tin and articles thereof,12809816.0
81,Other base metals; cermets; articles thereof,259267511.0
82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal",286577527.0
83,Miscellaneous articles of base metal,165662178.0
84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",15909565077.0
85,"Electrical machinery and equipment and parts thereof;sound recorders and reproducers,television image and sound recorders and reproducers, and parts and accessories of such articles",38851932353.0
86,"Railway or tramway locomotives, rollingstock and parts thereof;railway or tramway track fixtures and fittings and parts thereof; mechanical (including electromechanical) traffic signalling equipment of all kinds",70181759.0
87,"Vehicles other than railway or tramway rollingstock, and parts and accessories thereof",5620125898.0
88,"Aircraft, spacecraft, and parts thereof",2478848074.0
89,"Ships, boats and floating structures",240161396.0
90,"Optical, photographic,cinematographic, measuring, checking,precision, medical or surgical instruments and apparatus; parts and accessories thereof",8351288636.0
91,Clocks and watches and parts thereof,304988923.0
92,Musical instruments; parts and accessories of such articles,43357154.0
93,Arms and ammunition; parts and accessories thereof,307568.0
94,"Furniture; bedding, mattresses, mattress supports,cushions and similar stuffed furnishings; lamps and lighting fittings, not elsewhere specified or included; illuminated signs, illuminated nameplates and the like; prefabricated buildings",294599604.0
95,"Toys, games and sports requisites;parts and accessories thereof",198816311.0
96,Miscellaneous manufactured articles,186804394.0
97,"Works of art, collectors' pieces and antiques",9208804.0
98,Commodities not classified accroding to kind,1362653867.0
