Commodity code,Commodity,US dollar
59,"Impregnated, coated, covered or laminated textile fabrics; textile articles of a kind suitable for industrial use",135739950.0
60,Knitted or crocheted fabrics,111165146.0
61,"Articles of apparel and clothing accessories, knitted or crocheted",328472180.0
62,"Men's or boys' overcoats, car-coats, capes, cloaks, anoraks (including ski-jackets), wind-cheaters, wind-jackets and similar articles, other than those of heading 62.03.",437734084.0
63,Other made up textile articles; sets;worn clothing and worn textile articles; rags,39908364.0
64,"Footwear, gaiters and the like; parts of such articles",573593090.0
65,Headgear and parts thereof,12253705.0
66,"Umbrellas, sun umbrellas, walkingsticks, seatsticks,whips, ridingcrops and parts thereof",1508875.0
67,Prepared feathers and down and articles made of feathers or of down; artificial flowers; articles of human hair,21209290.0
68,"Articles of stone, plaster, cement, asbestos, mica or similar materials",149022011.0
69,Geramic products,116954675.0
70,Glass and glassware,652151720.0
71,"Natural or cultured pearls, precious or semiprecious stones,precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",5186928592.0
72,Iron and steel,1857925330.0
73,Articles of iron or steel,807869873.0
74,Copper and articles thereof,3172619559.0
75,Nickel and articles thereof,678590730.0
76,Aluminium and articles thereof,522950678.0
78,Lead and articles thereof,23397932.0
79,Zinc and articles thereof,205163064.0
80,Tin and articles thereof,10573964.0
81,Other base metals; cermets; articles thereof,251485993.0
82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal",263845185.0
83,Miscellaneous articles of base metal,166505360.0
84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",16057479036.0
85,"Electrical machinery and equipment and parts thereof;sound recorders and reproducers,television image and sound recorders and reproducers, and parts and accessories of such articles",45479005104.0
86,"Railway or tramway locomotives, rollingstock and parts thereof;railway or tramway track fixtures and fittings and parts thereof; mechanical (including electromechanical) traffic signalling equipment of all kinds",56970690.0
87,"Vehicles other than railway or tramway rollingstock, and parts and accessories thereof",6672938407.0
88,"Aircraft, spacecraft, and parts thereof",870094700.0
89,"Ships, boats and floating structures",361861921.0
90,"Optical, photographic,cinematographic, measuring, checking,precision, medical or surgical instruments and apparatus; parts and accessories thereof",8332956731.0
91,Clocks and watches and parts thereof,309939580.0
92,Musical instruments; parts and accessories of such articles,42693643.0
93,Arms and ammunition; parts and accessories thereof,541164.0
94,"Furniture; bedding, mattresses, mattress supports,cushions and similar stuffed furnishings; lamps and lighting fittings, not elsewhere specified or included; illuminated signs, illuminated nameplates and the like; prefabricated buildings",296464021.0
95,"Toys, games and sports requisites;parts and accessories thereof",224921873.0
96,Miscellaneous manufactured articles,194326372.0
97,"Works of art, collectors' pieces and antiques",69668679.0
98,Commodities not classified accroding to kind,1078018599.0
