商品编码,商品名称,美元
1,第1章 活动物,8288013
2,第2章 肉及食用...,1716997438
3,第3章 鱼、甲壳...,1302225013
4,第4章 乳品；蛋...,743670749
5,第5章 其他动物...,88591296
6,第6章 活树及其...,12396887
7,第7章 食用蔬菜...,175534245
8,第8章 食用水果...,1368725591
9,第9章 咖啡、茶...,169526782
10,第10章 谷物,458267661
11,第11章 制粉工业...,195470717
12,第12章 含油子仁...,3358762727
13,第13章 虫胶；树...,30876644
14,第14章 编结用植...,26373328
15,动、植物或微生物油、...,961926934
16,第16章 肉、鱼、...,59778176
17,第17章 糖及糖食,58388072
18,第18章 可可及可...,122905614
19,第19章 谷物、粮...,421013883
20,第20章 蔬菜、水...,150381600
21,第21章 杂项食品,509128701
22,第22章 饮料、酒...,308127810
23,第23章 食品工业...,461820245
24,第24章 烟草、烟...,407776131
25,第25章 盐；硫磺...,868081777
26,第26章 矿砂、矿...,19605457189
27,第27章 矿物燃料...,35518841316
28,第28章 无机化学...,969404860
29,第29章 有机化学...,3879644585
30,第30章 药品,2981456983
31,第31章 肥料,377867246
32,第32章 鞣料浸膏...,396117726
33,第33章 精油及香...,1241391434
34,第34章 肥皂、有...,409057261
35,第35章 蛋白类物...,336145037
36,第36章 炸药；烟...,10937256
37,第37章 照相及电...,292932101
38,第38章 杂项化学...,1845895903
39,第39章 塑料及其...,4819146190
40,第40章 橡胶及其...,1704384476
41,第41章 生皮（毛...,230212213
42,第42章 皮革制品...,420088595
43,第43章 毛皮、人...,9073644
44,第44章 木及木制...,1265340794
45,第45章 软木及软...,3072084
46,第46章 稻草、秸...,1983345
47,第47章 木浆及其...,2018689775
48,第48章 纸及纸板...,513941066
49,第49章 书籍、报...,140597795
50,第50章 蚕丝,5858436
51,第51章 羊毛、动...,152183929
52,第52章 棉花,495443028
53,第53章 其他植物...,61912542
54,第54章 化学纤维...,136758706
55,第55章 化学纤维...,113663351
56,第56章 絮胎、毡...,83250403
57,第57章 地毯及纺...,6252047
58,第58章 特种机织...,20045130
59,第59章 浸渍、涂...,95110369
60,第60章 针织物及...,39534645
61,第61章 针织或钩...,301815372
62,第62章 非针织或...,429629638
63,第63章 其他纺织...,23712369
64,第64章 鞋靴、护...,467150206
65,第65章 帽类及其...,14625939
66,第66章 雨伞、阳...,494458
67,第67章 已加工羽...,122062237
68,第68章 石料、石...,145455147
69,第69章 陶瓷产品,105281864
70,第70章 玻璃及其...,495553127
71,第71章 天然或养...,7952213025
72,第72章 钢铁,2537629683
73,第73章 钢铁制品,626271562
74,第74章 铜及其制...,5587740743
75,第75章 镍及其制...,923457995
76,第76章 铝及其制...,1353361236
78,第78章 铅及其制...,20796793
79,第79章 锌及其制...,116107411
80,第80章 锡及其制...,74136197
81,第81章 其他贱金...,296967647
82,第82章 贱金属工...,195701615
83,第83章 贱金属杂...,115458539
84,第84章 核反应堆...,16953346934
85,第85章 电机、电...,38854587573
86,第86章 铁道及电...,47495489
87,第87章 车辆及其...,3138751763
88,第88章 航空器、...,1454318356
89,第89章 船舶及浮...,342639509
90,第90章 光学、照...,5407598696
91,第91章 钟表及其...,223255132
92,第92章 乐器及其...,19357444
93,第93章 武器、弹...,66588
94,第94章 家具；寝...,158599707
95,第95章 玩具、游...,203444487
96,第96章 杂项制品,89555669
97,第97章 艺术品、...,49810385
98,第98章 特殊交易...,418527895
