商品编码,商品名称,美元
1,第1章 活动物,16976582
2,第2章 肉及食用...,2075724415
3,第3章 鱼、甲壳...,1641600846
4,第4章 乳品；蛋...,579272582
5,第5章 其他动物...,86871108
6,第6章 活树及其...,32682714
7,第7章 食用蔬菜...,195804044
8,第8章 食用水果...,1588006288
9,第9章 咖啡、茶...,135442100
10,第10章 谷物,1288942452
11,第11章 制粉工业...,206128387
12,第12章 含油子仁...,4706748097
13,第13章 虫胶；树...,33576908
14,第14章 编结用植...,10412876
15,动、植物或微生物油、...,1357165272
16,第16章 肉、鱼、...,51108164
17,第17章 糖及糖食,474433186
18,第18章 可可及可...,99012907
19,第19章 谷物、粮...,485795949
20,第20章 蔬菜、水...,162386271
21,第21章 杂项食品,514580228
22,第22章 饮料、酒...,508444787
23,第23章 食品工业...,575998274
24,第24章 烟草、烟...,160379042
25,第25章 盐；硫磺...,2059865582
26,第26章 矿砂、矿...,19756214875
27,第27章 矿物燃料...,43933360498
28,第28章 无机化学...,2152273763
29,第29章 有机化学...,4199452160
30,第30章 药品,3423110913
31,第31章 肥料,381175195
32,第32章 鞣料浸膏...,427308449
33,第33章 精油及香...,1503210509
34,第34章 肥皂、有...,483635256
35,第35章 蛋白类物...,363541726
36,第36章 炸药；烟...,9129917
37,第37章 照相及电...,304405255
38,第38章 杂项化学...,2047962312
39,第39章 塑料及其...,5341771461
40,第40章 橡胶及其...,1300564239
41,第41章 生皮（毛...,243023654
42,第42章 皮革制品...,481885631
43,第43章 毛皮、人...,92018918
44,第44章 木及木制...,1411390181
45,第45章 软木及软...,5133299
46,第46章 稻草、秸...,1329663
47,第47章 木浆及其...,1814370958
48,第48章 纸及纸板...,560246225
49,第49章 书籍、报...,150972401
50,第50章 蚕丝,7752954
51,第51章 羊毛、动...,171081298
52,第52章 棉花,1012560719
53,第53章 其他植物...,111675559
54,第54章 化学纤维...,190895230
55,第55章 化学纤维...,122734517
56,第56章 絮胎、毡...,91879205
57,第57章 地毯及纺...,7581205
58,第58章 特种机织...,23609848
59,第59章 浸渍、涂...,107904497
60,第60章 针织物及...,52914111
61,第61章 针织或钩...,335676903
62,第62章 非针织或...,490907541
63,第63章 其他纺织...,25608909
64,第64章 鞋靴、护...,497796356
65,第65章 帽类及其...,22194413
66,第66章 雨伞、阳...,787670
67,第67章 已加工羽...,100996130
68,第68章 石料、石...,151072054
69,第69章 陶瓷产品,118064978
70,第70章 玻璃及其...,533135294
71,第71章 天然或养...,9624247990
72,第72章 钢铁,3281462051
73,第73章 钢铁制品,765827186
74,第74章 铜及其制...,5394052934
75,第75章 镍及其制...,772034047
76,第76章 铝及其制...,1195867518
78,第78章 铅及其制...,9287050
79,第79章 锌及其制...,151940560
80,第80章 锡及其制...,87989340
81,第81章 其他贱金...,331886006
82,第82章 贱金属工...,208406026
83,第83章 贱金属杂...,132556799
84,第84章 核反应堆...,19036654514
85,第85章 电机、电...,51025333045
86,第86章 铁道及电...,45269154
87,第87章 车辆及其...,6194301670
88,第88章 航空器、...,502667364
89,第89章 船舶及浮...,73226153
90,第90章 光学、照...,6811287503
91,第91章 钟表及其...,435330392
92,第92章 乐器及其...,43455867
93,第93章 武器、弹...,1115545
94,第94章 家具；寝...,206218110
95,第95章 玩具、游...,207050819
96,第96章 杂项制品,128666009
97,第97章 艺术品、...,169058307
98,第98章 特殊交易...,844434454
