Commodity code,Commodity,US dollar
1,Live animals,38005484.0
2,Meat and edible meat offal,1502948267.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1056632070.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",461135468.0
5,"roducts of animal origin,not elsewhere specified or included",77444096.0
6,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage",20553197.0
7,Edible vegetables and certain roots and tubers,120608717.0
8,Edible fruit and nuts; peel of citrus fruit or melons,720964353.0
9,"Coffee, tea, maté and spices",86228866.0
10,Cereals,404137057.0
11,Products of the milling industry;malt;starches; inulin; wheat gluten,81081478.0
12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder",2794908606.0
13,"Lac; gums, resins and other vegetable saps and extracts",31032622.0
14,Vegetable plaiting materials; vegetable products not elsewhere specified or included,12396015.0
15,Animal or vegetable fats and oils and their cleavage produ prepared edible fats;animal or vegetable waxes,838321006.0
16,"Preparations of meat, of fish or ofcrustaceans,molluscs or other aquatic invertebrates",28565821.0
17,Sugars and sugar confectionery,83508877.0
18,Cocoa and cocoa preparations,53079716.0
19,"Preparations of cereals, flour, starch or milk; pastrycooks' products",606614257.0
20,"Preparations of vegetables, fruit, nuts or other parts of plants",106991132.0
21,Miscellaneous edible preparations,259727272.0
22,"Beverages, spirits and vinegar",517882051.0
23,Residues and waste from the food industries; prepared animal fodder,316308155.0
24,Tobacco and manufactured tobacco substitutes,44688421.0
25,"Salt; sulphur; earths and stone;plastering materials, lime and cement",689305494.0
26,"Ores, slag and ash",12343036553.0
27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",28346975281.0
28,"Inorganic chemicals; organic or inorganic compounds of precious metals, of rare-earth metals, of radioactive elements or of isotopes",954297766.0
29,Organic chemicals,3919989120.0
30,Pharmaceutical products,2504146835.0
31,Fertilisers,272309155.0
32,Tanning or dyeing extracts; tannins and their derivatives; dyes,428241679.0
33,Essential oils and resinoids; perfumery,1134088344.0
34,"Soap, organic surfaceactive agents, washing preparations,artificial waxes, prepared waxes, polishing or scouring preparations, candles and similar articles, modelling pastes, “dental waxes” and dental preparations with a basis of plaster",363494459.0
35,Albuminoidal substances; modified starches;,287469982.0
36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,9376971.0
37,Photographic or cinematographic goods,222502564.0
38,Miscellaneous chemical products,1403037590.0
39,Plastics and articles thereof,5650078339.0
40,Rubber and articles thereof,1152549887.0
41,Raw hides and skins (other than furskins) and leather,323985587.0
42,"Articles of leather; saddlery and harness;travel goods, handbags and similar containers; articles of animal gut (other than silkworm gut)",300674782.0
43,Furskins and artificial fur; manufactures thereof,130240901.0
44,Wood and articles of wood; wood charcoal,1917282466.0
45,Cork and articles of cork,3045471.0
46,"Manufactures of straw, of esparto or of other plaiting materials; basketware and wickerwork",1437035.0
47,Pulp of wood or of other fibrous cellulosic material;recovered (waste and scrap) paper or paperboard,1788193200.0
48,"aper and paperboard; articles of paper pulp, of paper or of paperboard",443858628.0
49,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",146613662.0
50,ilk,3299944.0
51,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",335605033.0
52,Cotton,785342982.0
53,Other vegetable textile fibres;paper yarn and woven fabrics of paper yarn,90748852.0
54,Man-made filaments; strip and the like of man-made textile materials,243214211.0
55,Man-made staple fibres,194306646.0
56,"Wadding, felt and nonwovens; special yarns; twine, cordage, ropes and cables and articles thereof",101919365.0
57,Carpets and other textile floor coverings,11564055.0
58,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery,38054724.0
59,"Impregnated, coated, covered or laminated textile fabrics; textile articles of a kind suitable for industrial use",135176675.0
60,Knitted or crocheted fabrics,118366112.0
61,"Articles of apparel and clothing accessories, knitted or crocheted",282129626.0
