商品编码,商品名称,美元
1,第1章 活动物,16714252
2,第2章 肉及食用...,1995294154
3,第3章 鱼、甲壳...,1510148712
4,第4章 乳品；蛋...,566316437
5,第5章 其他动物...,104565715
6,第6章 活树及其...,16794415
7,第7章 食用蔬菜...,274301614
8,第8章 食用水果...,1383309048
9,第9章 咖啡、茶...,142650571
10,第10章 谷物,2462647715
11,第11章 制粉工业...,259204003
12,第12章 含油子仁...,6457954521
13,第13章 虫胶；树...,26831548
14,第14章 编结用植...,14055736
15,动、植物或微生物油、...,1275731357
16,第16章 肉、鱼、...,56317720
17,第17章 糖及糖食,431721808
18,第18章 可可及可...,128359702
19,第19章 谷物、粮...,488529266
20,第20章 蔬菜、水...,269333528
21,第21章 杂项食品,555991539
22,第22章 饮料、酒...,474649843
23,第23章 食品工业...,630923600
24,第24章 烟草、烟...,56420495
25,第25章 盐；硫磺...,1365887816
26,第26章 矿砂、矿...,21256342836
27,第27章 矿物燃料...,47166021817
28,第28章 无机化学...,1760897442
29,第29章 有机化学...,3982580871
30,第30章 药品,3224557953
31,第31章 肥料,475451792
32,第32章 鞣料浸膏...,444973723
33,第33章 精油及香...,1182499780
34,第34章 肥皂、有...,467830700
35,第35章 蛋白类物...,376354434
36,第36章 炸药；烟...,11668607
37,第37章 照相及电...,319518471
38,第38章 杂项化学...,2130482226
39,第39章 塑料及其...,5330202510
40,第40章 橡胶及其...,1513531679
41,第41章 生皮（毛...,254538194
42,第42章 皮革制品...,570234888
43,第43章 毛皮、人...,52554512
44,第44章 木及木制...,1443340080
45,第45章 软木及软...,1994189
46,第46章 稻草、秸...,1310072
47,第47章 木浆及其...,2065400672
48,第48章 纸及纸板...,607146122
49,第49章 书籍、报...,174502525
50,第50章 蚕丝,6719349
51,第51章 羊毛、动...,201924814
52,第52章 棉花,970613993
53,第53章 其他植物...,146287399
54,第54章 化学纤维...,188945486
55,第55章 化学纤维...,127505164
56,第56章 絮胎、毡...,92331901
57,第57章 地毯及纺...,8736598
58,第58章 特种机织...,23758572
59,第59章 浸渍、涂...,101598046
60,第60章 针织物及...,56686201
61,第61章 针织或钩...,383548674
62,第62章 非针织或...,476505988
63,第63章 其他纺织...,28307864
64,第64章 鞋靴、护...,523030635
65,第65章 帽类及其...,19657687
66,第66章 雨伞、阳...,692645
67,第67章 已加工羽...,137242399
68,第68章 石料、石...,160394995
69,第69章 陶瓷产品,124991214
70,第70章 玻璃及其...,564304681
71,第71章 天然或养...,7594177089
72,第72章 钢铁,3204775480
73,第73章 钢铁制品,776637318
74,第74章 铜及其制...,5461320325
75,第75章 镍及其制...,941189519
76,第76章 铝及其制...,1191590932
78,第78章 铅及其制...,8917379
79,第79章 锌及其制...,76371411
80,第80章 锡及其制...,136692330
81,第81章 其他贱金...,437657053
82,第82章 贱金属工...,217633436
83,第83章 贱金属杂...,159184596
84,第84章 核反应堆...,18955679470
85,第85章 电机、电...,52197699437
86,第86章 铁道及电...,37916352
87,第87章 车辆及其...,6656631720
88,第88章 航空器、...,948959578
89,第89章 船舶及浮...,45561549
90,第90章 光学、照...,7128731686
91,第91章 钟表及其...,401017238
92,第92章 乐器及其...,36116149
93,第93章 武器、弹...,2444462
94,第94章 家具；寝...,252217254
95,第95章 玩具、游...,199437733
96,第96章 杂项制品,96808153
97,第97章 艺术品、...,75325332
98,第98章 特殊交易...,914923898
