Commodity code,Commodity,US dollar
1,,13802627.0
2,,671873133.0
3,,688862198.0
4,,361472662.0
5,,43151633.0
6,,20122911.0
7,,181291673.0
8,,766235704.0
9,,40118275.0
10,,383148885.0
11,,92961869.0
12,,2708283277.0
13,,19215874.0
14,,6390059.0
15,,525536496.0
16,,10590607.0
17,,24244942.0
18,,33071970.0
19,,341216441.0
20,,52432096.0
21,,133616447.0
22,,363062560.0
23,,123041670.0
24,,136704031.0
25,,562160744.0
26,,10843413683.0
27,,23966243980.0
28,,680269092.0
29,,4793073306.0
30,,1463317437.0
31,,314364079.0
32,,274661831.0
33,,586931489.0
34,,296264772.0
35,,206331633.0
36,,9334561.0
37,,157316987.0
38,,1076984464.0
39,,4364715277.0
40,,1011141243.0
41,,305040363.0
42,,209022588.0
43,,6590667.0
44,,1435675946.0
45,,3703125.0
46,,930936.0
47,,1889831252.0
48,,287496862.0
49,,136096227.0
50,,2707094.0
51,,192159945.0
52,,490969086.0
53,,48399713.0
54,,166222013.0
55,,137373999.0
56,,75048120.0
57,,7505282.0
58,,29591353.0
59,,110016307.0
60,,78106344.0
61,,217526467.0
62,,265599000.0
63,,31859932.0
64,,309725657.0
65,,5114795.0
66,,604103.0
67,,12579443.0
68,,117620866.0
69,,65600677.0
70,,520929592.0
71,,5930013315.0
72,,1689939751.0
73,,717497372.0
74,,3207830715.0
75,,359249573.0
76,,459049087.0
78,,6945323.0
79,,151625347.0
80,,11702398.0
81,,305697302.0
82,,247522672.0
83,,114798970.0
84,,12022174715.0
85,,32813941077.0
86,,50487832.0
87,,5819728329.0
88,,959505694.0
89,,87361196.0
90,,6199494624.0
91,,229818797.0
92,,27206316.0
93,,3261700.0
94,,220555490.0
95,,98610700.0
96,,165987186.0
97,,7099142.0
98,,931213947.0
