Commodity code,Commodity,US dollar
1,Live animals,18663022.0
2,Meat and edible meat offal,755773081.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",674476530.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",203768819.0
5,"roducts of animal origin,not elsewhere specified or included",33527172.0
6,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage",22414775.0
7,Edible vegetables and certain roots and tubers,145345631.0
8,Edible fruit and nuts; peel of citrus fruit or melons,366134194.0
9,"Coffee, tea, maté and spices",48535545.0
10,Cereals,338886326.0
11,Products of the milling industry;malt;starches; inulin; wheat gluten,67252300.0
12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder",2442684094.0
13,"Lac; gums, resins and other vegetable saps and extracts",15978240.0
14,Vegetable plaiting materials; vegetable products not elsewhere specified or included,11586946.0
15,Animal or vegetable fats and oils and their cleavage produ prepared edible fats;animal or vegetable waxes,523464557.0
16,"Preparations of meat, of fish or ofcrustaceans,molluscs or other aquatic invertebrates",17570803.0
17,Sugars and sugar confectionery,69489276.0
18,Cocoa and cocoa preparations,73604099.0
19,"Preparations of cereals, flour, starch or milk; pastrycooks' products",384432496.0
20,"Preparations of vegetables, fruit, nuts or other parts of plants",89414202.0
21,Miscellaneous edible preparations,168050280.0
22,"Beverages, spirits and vinegar",286701669.0
23,Residues and waste from the food industries; prepared animal fodder,228392429.0
24,Tobacco and manufactured tobacco substitutes,36445220.0
25,"Salt; sulphur; earths and stone;plastering materials, lime and cement",371313263.0
26,"Ores, slag and ash",7957343173.0
27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",13989469721.0
28,"Inorganic chemicals; organic or inorganic compounds of precious metals, of rare-earth metals, of radioactive elements or of isotopes",803122599.0
29,Organic chemicals,3210376352.0
30,Pharmaceutical products,1616449377.0
31,Fertilisers,170738192.0
32,Tanning or dyeing extracts; tannins and their derivatives; dyes,340404667.0
33,Essential oils and resinoids; perfumery,467753849.0
34,"Soap, organic surfaceactive agents, washing preparations,artificial waxes, prepared waxes, polishing or scouring preparations, candles and similar articles, modelling pastes, “dental waxes” and dental preparations with a basis of plaster",319579935.0
35,Albuminoidal substances; modified starches;,248637717.0
36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,13726824.0
37,Photographic or cinematographic goods,161842071.0
38,Miscellaneous chemical products,1119633082.0
39,Plastics and articles thereof,4834272246.0
40,Rubber and articles thereof,1080255976.0
41,Raw hides and skins (other than furskins) and leather,413599137.0
42,"Articles of leather; saddlery and harness;travel goods, handbags and similar containers; articles of animal gut (other than silkworm gut)",184773581.0
43,Furskins and artificial fur; manufactures thereof,76044321.0
44,Wood and articles of wood; wood charcoal,1505495480.0
45,Cork and articles of cork,2430115.0
46,"Manufactures of straw, of esparto or of other plaiting materials; basketware and wickerwork",1114474.0
47,Pulp of wood or of other fibrous cellulosic material;recovered (waste and scrap) paper or paperboard,1332636961.0
48,"aper and paperboard; articles of paper pulp, of paper or of paperboard",326296246.0
49,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",133052698.0
50,ilk,3857155.0
51,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",218589259.0
52,Cotton,537724167.0
53,Other vegetable textile fibres;paper yarn and woven fabrics of paper yarn,47707831.0
54,Man-made filaments; strip and the like of man-made textile materials,247191351.0
55,Man-made staple fibres,161840127.0
56,"Wadding, felt and nonwovens; special yarns; twine, cordage, ropes and cables and articles thereof",96114850.0
57,Carpets and other textile floor coverings,9895227.0
58,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery,46418030.0
59,"Impregnated, coated, covered or laminated textile fabrics; textile articles of a kind suitable for industrial use",133141022.0
60,Knitted or crocheted fabrics,146099513.0
61,"Articles of apparel and clothing accessories, knitted or crocheted",178642682.0
62,"Men's or boys' overcoats, car-coats, capes, cloaks, anoraks (including ski-jackets), wind-cheaters, wind-jackets and similar articles, other than those of heading 62.03.",271516555.0
63,Other made up textile articles; sets;worn clothing and worn textile articles; rags,34991598.0
64,"Footwear, gaiters and the like; parts of such articles",189524866.0
65,Headgear and parts thereof,4610189.0
66,"Umbrellas, sun umbrellas, walkingsticks, seatsticks,whips, ridingcrops and parts thereof",868879.0
67,Prepared feathers and down and articles made of feathers or of down; artificial flowers; articles of human hair,14326147.0
68,"Articles of stone, plaster, cement, asbestos, mica or similar materials",129915868.0
69,Geramic products,58802079.0
70,Glass and glassware,560683845.0
71,"Natural or cultured pearls, precious or semiprecious stones,precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",7262571821.0
72,Iron and steel,1348817712.0
73,Articles of iron or steel,764427993.0
74,Copper and articles thereof,2051733622.0
75,Nickel and articles thereof,289574661.0
76,Aluminium and articles thereof,453550406.0
78,Lead and articles thereof,4736644.0
79,Zinc and articles thereof,85601559.0
80,Tin and articles thereof,33831244.0
81,Other base metals; cermets; articles thereof,130436501.0
82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal",250611155.0
83,Miscellaneous articles of base metal,140504401.0
84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",11233361269.0
85,"Electrical machinery and equipment and parts thereof;sound recorders and reproducers,television image and sound recorders and reproducers, and parts and accessories of such articles",36371875745.0
86,"Railway or tramway locomotives, rollingstock and parts thereof;railway or tramway track fixtures and fittings and parts thereof; mechanical (including electromechanical) traffic signalling equipment of all kinds",59964827.0
87,"Vehicles other than railway or tramway rollingstock, and parts and accessories thereof",5854170949.0
88,"Aircraft, spacecraft, and parts thereof",1471279705.0
89,"Ships, boats and floating structures",42558505.0
90,"Optical, photographic,cinematographic, measuring, checking,precision, medical or surgical instruments and apparatus; parts and accessories thereof",7801690745.0
91,Clocks and watches and parts thereof,250138038.0
92,Musical instruments; parts and accessories of such articles,33457730.0
93,Arms and ammunition; parts and accessories thereof,137003.0
94,"Furniture; bedding, mattresses, mattress supports,cushions and similar stuffed furnishings; lamps and lighting fittings, not elsewhere specified or included; illuminated signs, illuminated nameplates and the like; prefabricated buildings",267128664.0
95,"Toys, games and sports requisites;parts and accessories thereof",229495752.0
96,Miscellaneous manufactured articles,198818362.0
97,"Works of art, collectors' pieces and antiques",21206798.0
