Commodity code,Commodity,US dollar
1,Live animals,27492340.0
2,Meat and edible meat offal,812494517.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",647078076.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",308240355.0
5,"roducts of animal origin,not elsewhere specified or included",46968350.0
6,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage",21919313.0
7,Edible vegetables and certain roots and tubers,152957924.0
8,Edible fruit and nuts; peel of citrus fruit or melons,396776892.0
9,"Coffee, tea, maté and spices",60078750.0
10,Cereals,302884210.0
11,Products of the milling industry;malt;starches; inulin; wheat gluten,79352933.0
12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder",3655182760.0
13,"Lac; gums, resins and other vegetable saps and extracts",18827549.0
14,Vegetable plaiting materials; vegetable products not elsewhere specified or included,17069297.0
15,Animal or vegetable fats and oils and their cleavage produ prepared edible fats;animal or vegetable waxes,741842473.0
16,"Preparations of meat, of fish or ofcrustaceans,molluscs or other aquatic invertebrates",21279395.0
17,Sugars and sugar confectionery,89937887.0
18,Cocoa and cocoa preparations,89556409.0
19,"Preparations of cereals, flour, starch or milk; pastrycooks' products",480289487.0
20,"Preparations of vegetables, fruit, nuts or other parts of plants",97973503.0
21,Miscellaneous edible preparations,173802319.0
22,"Beverages, spirits and vinegar",426270004.0
23,Residues and waste from the food industries; prepared animal fodder,204783051.0
24,Tobacco and manufactured tobacco substitutes,88715407.0
25,"Salt; sulphur; earths and stone;plastering materials, lime and cement",385780107.0
26,"Ores, slag and ash",9756464407.0
27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",17062489051.0
28,"Inorganic chemicals; organic or inorganic compounds of precious metals, of rare-earth metals, of radioactive elements or of isotopes",814113473.0
29,Organic chemicals,4056117479.0
30,Pharmaceutical products,2078303597.0
31,Fertilisers,222818899.0
32,Tanning or dyeing extracts; tannins and their derivatives; dyes,384950939.0
33,Essential oils and resinoids; perfumery,546423436.0
34,"Soap, organic surfaceactive agents, washing preparations,artificial waxes, prepared waxes, polishing or scouring preparations, candles and similar articles, modelling pastes, “dental waxes” and dental preparations with a basis of plaster",368759893.0
35,Albuminoidal substances; modified starches;,287467881.0
36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,16045883.0
37,Photographic or cinematographic goods,197996872.0
38,Miscellaneous chemical products,1305467702.0
39,Plastics and articles thereof,5792191774.0
40,Rubber and articles thereof,1346702385.0
41,Raw hides and skins (other than furskins) and leather,513232614.0
42,"Articles of leather; saddlery and harness;travel goods, handbags and similar containers; articles of animal gut (other than silkworm gut)",213233153.0
43,Furskins and artificial fur; manufactures thereof,49940196.0
44,Wood and articles of wood; wood charcoal,1896417007.0
45,Cork and articles of cork,4316572.0
46,"Manufactures of straw, of esparto or of other plaiting materials; basketware and wickerwork",1633675.0
47,Pulp of wood or of other fibrous cellulosic material;recovered (waste and scrap) paper or paperboard,1582263289.0
48,"aper and paperboard; articles of paper pulp, of paper or of paperboard",358494528.0
49,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",159238010.0
50,ilk,5059950.0
51,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",264550171.0
52,Cotton,683759953.0
53,Other vegetable textile fibres;paper yarn and woven fabrics of paper yarn,63498344.0
54,Man-made filaments; strip and the like of man-made textile materials,279647839.0
55,Man-made staple fibres,189361970.0
56,"Wadding, felt and nonwovens; special yarns; twine, cordage, ropes and cables and articles thereof",109277655.0
57,Carpets and other textile floor coverings,11541421.0
58,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery,49447371.0
59,"Impregnated, coated, covered or laminated textile fabrics; textile articles of a kind suitable for industrial use",154052969.0
60,Knitted or crocheted fabrics,154362081.0
61,"Articles of apparel and clothing accessories, knitted or crocheted",183761810.0
62,"Men's or boys' overcoats, car-coats, capes, cloaks, anoraks (including ski-jackets), wind-cheaters, wind-jackets and similar articles, other than those of heading 62.03.",302894214.0
63,Other made up textile articles; sets;worn clothing and worn textile articles; rags,42448567.0
64,"Footwear, gaiters and the like; parts of such articles",290016916.0
65,Headgear and parts thereof,6055141.0
66,"Umbrellas, sun umbrellas, walkingsticks, seatsticks,whips, ridingcrops and parts thereof",1089169.0
67,Prepared feathers and down and articles made of feathers or of down; artificial flowers; articles of human hair,19069083.0
68,"Articles of stone, plaster, cement, asbestos, mica or similar materials",143793413.0
69,Geramic products,75312917.0
70,Glass and glassware,631423807.0
71,"Natural or cultured pearls, precious or semiprecious stones,precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",7980159988.0
72,Iron and steel,1610864998.0
73,Articles of iron or steel,902969161.0
74,Copper and articles thereof,2790301365.0
75,Nickel and articles thereof,336530740.0
76,Aluminium and articles thereof,613559027.0
78,Lead and articles thereof,5280743.0
79,Zinc and articles thereof,94236912.0
80,Tin and articles thereof,23711719.0
81,Other base metals; cermets; articles thereof,164044031.0
82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal",282011810.0
83,Miscellaneous articles of base metal,162375596.0
84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",13681655259.0
85,"Electrical machinery and equipment and parts thereof;sound recorders and reproducers,television image and sound recorders and reproducers, and parts and accessories of such articles",39556940633.0
86,"Railway or tramway locomotives, rollingstock and parts thereof;railway or tramway track fixtures and fittings and parts thereof; mechanical (including electromechanical) traffic signalling equipment of all kinds",63855941.0
87,"Vehicles other than railway or tramway rollingstock, and parts and accessories thereof",6937873101.0
88,"Aircraft, spacecraft, and parts thereof",1820262453.0
89,"Ships, boats and floating structures",127028207.0
90,"Optical, photographic,cinematographic, measuring, checking,precision, medical or surgical instruments and apparatus; parts and accessories thereof",8629304747.0
91,Clocks and watches and parts thereof,296828238.0
92,Musical instruments; parts and accessories of such articles,34041098.0
93,Arms and ammunition; parts and accessories thereof,5073822.0
94,"Furniture; bedding, mattresses, mattress supports,cushions and similar stuffed furnishings; lamps and lighting fittings, not elsewhere specified or included; illuminated signs, illuminated nameplates and the like; prefabricated buildings",313562372.0
95,"Toys, games and sports requisites;parts and accessories thereof",236535315.0
96,Miscellaneous manufactured articles,223111636.0
97,"Works of art, collectors' pieces and antiques",16017706.0
98,Commodities not classified accroding to kind,1545597997.0
