Commodity code,Commodity,US dollar
1,,39216428.0
2,,955331431.0
3,,1097178538.0
4,,471182987.0
5,,53184456.0
6,,29671978.0
7,,152566607.0
8,,557632031.0
9,,46373811.0
10,,255793534.0
11,,117226543.0
12,,2705014323.0
13,,28611956.0
14,,13111281.0
15,,784177027.0
16,,39247241.0
17,,147479292.0
18,,91520482.0
19,,598700177.0
20,,122092190.0
21,,271627857.0
22,,539206753.0
23,,228040627.0
24,,103412766.0
25,,733479691.0
26,,11792702823.0
27,,34010742509.0
28,,838062554.0
29,,5688909798.0
30,,2704416626.0
31,,232466254.0
32,,430370758.0
33,,1061546065.0
34,,390034019.0
35,,327065485.0
36,,9108542.0
37,,228078867.0
38,,1432445793.0
39,,6177174671.0
40,,1487044850.0
41,,364788244.0
42,,283252721.0
43,,39389227.0
44,,1828750814.0
45,,4449574.0
46,,1295118.0
47,,2275460981.0
48,,489331203.0
49,,144552788.0
50,,5626795.0
51,,316771994.0
52,,789468251.0
53,,70419276.0
54,,274867117.0
55,,189353377.0
56,,105855099.0
57,,10905038.0
58,,42693951.0
59,,151264293.0
60,,143334256.0
61,,307457968.0
62,,377132643.0
63,,38834252.0
64,,470221857.0
65,,9082845.0
66,,20998569.0
67,,23434205.0
68,,152847471.0
69,,104208192.0
70,,657074340.0
71,,5652350973.0
72,,1753828290.0
73,,892008971.0
74,,3884767947.0
75,,370569590.0
76,,544438261.0
78,,68347620.0
79,,344969094.0
80,,13443390.0
81,,390499262.0
82,,272646115.0
83,,170712152.0
84,,16052330714.0
85,,43504595406.0
86,,57707200.0
87,,7208317100.0
88,,3527424927.0
89,,316481711.0
90,,8653928820.0
91,,383687350.0
92,,50842193.0
93,,390392.0
94,,334660055.0
95,,185775597.0
96,,194583372.0
97,,21076323.0
98,,908076653.0
