Commodity code,Commodity,US dollar
1,Live animals,23846193.0
2,Meat and edible meat offal,599857727.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",535767468.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",190340485.0
5,"roducts of animal origin,not elsewhere specified or included",31054503.0
6,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage",18742594.0
7,Edible vegetables and certain roots and tubers,136999604.0
8,Edible fruit and nuts; peel of citrus fruit or melons,289178680.0
9,"Coffee, tea, maté and spices",33750411.0
10,Cereals,671091729.0
11,Products of the milling industry;malt;starches; inulin; wheat gluten,54582774.0
12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder",2542248817.0
13,"Lac; gums, resins and other vegetable saps and extracts",15976979.0
14,Vegetable plaiting materials; vegetable products not elsewhere specified or included,14421469.0
15,Animal or vegetable fats and oils and their cleavage produ prepared edible fats;animal or vegetable waxes,512885271.0
16,"Preparations of meat, of fish or ofcrustaceans,molluscs or other aquatic invertebrates",17562780.0
17,Sugars and sugar confectionery,143421319.0
18,Cocoa and cocoa preparations,109184879.0
19,"Preparations of cereals, flour, starch or milk; pastrycooks' products",300727514.0
20,"Preparations of vegetables, fruit, nuts or other parts of plants",73111962.0
21,Miscellaneous edible preparations,174423612.0
22,"Beverages, spirits and vinegar",313219240.0
23,Residues and waste from the food industries; prepared animal fodder,362676793.0
24,Tobacco and manufactured tobacco substitutes,63925430.0
25,"Salt; sulphur; earths and stone;plastering materials, lime and cement",381318634.0
26,"Ores, slag and ash",7204066766.0
27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",13791609514.0
28,"Inorganic chemicals; organic or inorganic compounds of precious metals, of rare-earth metals, of radioactive elements or of isotopes",798408687.0
29,Organic chemicals,3308133526.0
30,Pharmaceutical products,1520846999.0
31,Fertilisers,390746331.0
32,Tanning or dyeing extracts; tannins and their derivatives; dyes,286510699.0
33,Essential oils and resinoids; perfumery,369297554.0
34,"Soap, organic surfaceactive agents, washing preparations,artificial waxes, prepared waxes, polishing or scouring preparations, candles and similar articles, modelling pastes, “dental waxes” and dental preparations with a basis of plaster",289170628.0
35,Albuminoidal substances; modified starches;,245207968.0
36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,8097875.0
37,Photographic or cinematographic goods,175344906.0
38,Miscellaneous chemical products,1022779222.0
39,Plastics and articles thereof,4943896586.0
40,Rubber and articles thereof,1015939270.0
41,Raw hides and skins (other than furskins) and leather,503544268.0
42,"Articles of leather; saddlery and harness;travel goods, handbags and similar containers; articles of animal gut (other than silkworm gut)",173037504.0
43,Furskins and artificial fur; manufactures thereof,107079204.0
44,Wood and articles of wood; wood charcoal,1266423553.0
45,Cork and articles of cork,1394257.0
46,"Manufactures of straw, of esparto or of other plaiting materials; basketware and wickerwork",1008465.0
47,Pulp of wood or of other fibrous cellulosic material;recovered (waste and scrap) paper or paperboard,1511635746.0
48,"aper and paperboard; articles of paper pulp, of paper or of paperboard",305874073.0
49,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",170261552.0
50,ilk,5563527.0
51,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",211087322.0
52,Cotton,626430424.0
53,Other vegetable textile fibres;paper yarn and woven fabrics of paper yarn,50299507.0
54,Man-made filaments; strip and the like of man-made textile materials,247252257.0
55,Man-made staple fibres,198926247.0
56,"Wadding, felt and nonwovens; special yarns; twine, cordage, ropes and cables and articles thereof",90531280.0
57,Carpets and other textile floor coverings,11784445.0
58,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery,46768728.0
59,"Impregnated, coated, covered or laminated textile fabrics; textile articles of a kind suitable for industrial use",139806654.0
60,Knitted or crocheted fabrics,149085102.0
61,"Articles of apparel and clothing accessories, knitted or crocheted",159630690.0
62,"Men's or boys' overcoats, car-coats, capes, cloaks, anoraks (including ski-jackets), wind-cheaters, wind-jackets and similar articles, other than those of heading 62.03.",266756052.0
63,Other made up textile articles; sets;worn clothing and worn textile articles; rags,38253288.0
64,"Footwear, gaiters and the like; parts of such articles",158962656.0
65,Headgear and parts thereof,3919344.0
66,"Umbrellas, sun umbrellas, walkingsticks, seatsticks,whips, ridingcrops and parts thereof",1391540.0
67,Prepared feathers and down and articles made of feathers or of down; artificial flowers; articles of human hair,13830376.0
68,"Articles of stone, plaster, cement, asbestos, mica or similar materials",119881926.0
69,Geramic products,51410965.0
70,Glass and glassware,503731840.0
71,"Natural or cultured pearls, precious or semiprecious stones,precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",7934518617.0
72,Iron and steel,1177916313.0
73,Articles of iron or steel,747838579.0
74,Copper and articles thereof,3078178062.0
75,Nickel and articles thereof,469921349.0
76,Aluminium and articles thereof,536382416.0
78,Lead and articles thereof,889194.0
79,Zinc and articles thereof,165083343.0
80,Tin and articles thereof,22996028.0
81,Other base metals; cermets; articles thereof,133806542.0
82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal",291923674.0
83,Miscellaneous articles of base metal,132342841.0
84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",11332700081.0
85,"Electrical machinery and equipment and parts thereof;sound recorders and reproducers,television image and sound recorders and reproducers, and parts and accessories of such articles",37948721035.0
86,"Railway or tramway locomotives, rollingstock and parts thereof;railway or tramway track fixtures and fittings and parts thereof; mechanical (including electromechanical) traffic signalling equipment of all kinds",81430320.0
87,"Vehicles other than railway or tramway rollingstock, and parts and accessories thereof",5296672082.0
88,"Aircraft, spacecraft, and parts thereof",1975413178.0
89,"Ships, boats and floating structures",11178393.0
90,"Optical, photographic,cinematographic, measuring, checking,precision, medical or surgical instruments and apparatus; parts and accessories thereof",7772650659.0
91,Clocks and watches and parts thereof,303816987.0
92,Musical instruments; parts and accessories of such articles,27818240.0
93,Arms and ammunition; parts and accessories thereof,1195812.0
94,"Furniture; bedding, mattresses, mattress supports,cushions and similar stuffed furnishings; lamps and lighting fittings, not elsewhere specified or included; illuminated signs, illuminated nameplates and the like; prefabricated buildings",250490799.0
95,"Toys, games and sports requisites;parts and accessories thereof",145552508.0
96,Miscellaneous manufactured articles,213209675.0
97,"Works of art, collectors' pieces and antiques",153881110.0
98,Commodities not classified accroding to kind,580329186.0
