商品编码,商品名称,美元
1,第1章 活动物,16304664
2,第2章 肉及食用...,2228374280
3,第3章 鱼、甲壳...,1718158420
4,第4章 乳品；蛋...,694850625
5,第5章 其他动物...,109596982
6,第6章 活树及其...,15580313
7,第7章 食用蔬菜...,142554762
8,第8章 食用水果...,2585777786
9,第9章 咖啡、茶...,213218768
10,第10章 谷物,1990232323
11,第11章 制粉工业...,179419249
12,第12章 含油子仁...,5122555247
13,第13章 虫胶；树...,35044144
14,第14章 编结用植...,13115170
15,动、植物或微生物油、...,1193288196
16,第16章 肉、鱼、...,46560165
17,第17章 糖及糖食,517584104
18,第18章 可可及可...,95605143
19,第19章 谷物、粮...,368212148
20,第20章 蔬菜、水...,332563148
21,第21章 杂项食品,518630101
22,第22章 饮料、酒...,374876017
23,第23章 食品工业...,548365464
24,第24章 烟草、烟...,250881634
25,第25章 盐；硫磺...,1227924145
26,第26章 矿砂、矿...,23820715979
27,第27章 矿物燃料...,40980788138
28,第28章 无机化学...,1535012285
29,第29章 有机化学...,3996793090
30,第30章 药品,3460634016
31,第31章 肥料,640492934
32,第32章 鞣料浸膏...,383624716
33,第33章 精油及香...,1375632676
34,第34章 肥皂、有...,436786017
35,第35章 蛋白类物...,333414198
36,第36章 炸药；烟...,11112795
37,第37章 照相及电...,250609079
38,第38章 杂项化学...,2009593372
39,第39章 塑料及其...,4986210432
40,第40章 橡胶及其...,1420840415
41,第41章 生皮（毛...,275952031
42,第42章 皮革制品...,682678839
43,第43章 毛皮、人...,25595977
44,第44章 木及木制...,1431120806
45,第45章 软木及软...,3006040
46,第46章 稻草、秸...,1635936
47,第47章 木浆及其...,1766513458
48,第48章 纸及纸板...,558774908
49,第49章 书籍、报...,171546172
50,第50章 蚕丝,9256421
51,第51章 羊毛、动...,218691477
52,第52章 棉花,1049718721
53,第53章 其他植物...,166078727
54,第54章 化学纤维...,174758660
55,第55章 化学纤维...,113649317
56,第56章 絮胎、毡...,89729888
57,第57章 地毯及纺...,7738990
58,第58章 特种机织...,22408873
59,第59章 浸渍、涂...,97876675
60,第60章 针织物及...,50133509
61,第61章 针织或钩...,380512594
62,第62章 非针织或...,569304422
63,第63章 其他纺织...,28248437
64,第64章 鞋靴、护...,555554708
65,第65章 帽类及其...,26308267
66,第66章 雨伞、阳...,640639
67,第67章 已加工羽...,138498504
68,第68章 石料、石...,138858496
69,第69章 陶瓷产品,87918238
70,第70章 玻璃及其...,505712253
71,第71章 天然或养...,16961471911
72,第72章 钢铁,3268152537
73,第73章 钢铁制品,715971500
74,第74章 铜及其制...,5879202104
75,第75章 镍及其制...,715504786
76,第76章 铝及其制...,1397781955
78,第78章 铅及其制...,8885325
79,第79章 锌及其制...,80146875
80,第80章 锡及其制...,112596390
81,第81章 其他贱金...,445612921
82,第82章 贱金属工...,225357307
83,第83章 贱金属杂...,125135028
84,第84章 核反应堆...,16600339816
85,第85章 电机、电...,46072509457
86,第86章 铁道及电...,43723164
87,第87章 车辆及其...,5110764208
88,第88章 航空器、...,723194361
89,第89章 船舶及浮...,29209265
90,第90章 光学、照...,6112410958
91,第91章 钟表及其...,318957321
92,第92章 乐器及其...,27857455
93,第93章 武器、弹...,110634
94,第94章 家具；寝...,187041903
95,第95章 玩具、游...,193112961
96,第96章 杂项制品,93020288
97,第97章 艺术品、...,48761395
98,第98章 特殊交易...,1077204094
