Commodity code,Commodity,US dollar
1,,18043064.0
2,,943943791.0
3,,972799601.0
4,,538990293.0
5,,58454179.0
6,,26547755.0
7,,140683560.0
8,,796880554.0
9,,57160162.0
10,,329460007.0
11,,85526046.0
12,,4474167353.0
13,,32477651.0
14,,12276643.0
15,,744790343.0
16,,53757034.0
17,,88839209.0
18,,75501138.0
19,,701601065.0
20,,131158907.0
21,,308900754.0
22,,607901104.0
23,,485902477.0
24,,68805497.0
25,,682547418.0
26,,11257556518.0
27,,30738793835.0
28,,946797879.0
29,,5972892338.0
30,,2400306943.0
31,,173413111.0
32,,450179548.0
33,,1143436415.0
34,,434777648.0
35,,339899011.0
36,,12590704.0
37,,230167891.0
38,,1618558327.0
39,,6683312067.0
40,,1458769109.0
41,,369785576.0
42,,303481851.0
43,,141806533.0
44,,2194337221.0
45,,6867760.0
46,,1529591.0
47,,2119016132.0
48,,591649277.0
49,,199226545.0
50,,4749375.0
51,,352385049.0
52,,1010916290.0
53,,92898022.0
54,,267720059.0
55,,240928182.0
56,,111249310.0
57,,12916099.0
58,,43071544.0
59,,148404996.0
60,,135099945.0
61,,383776058.0
62,,479781728.0
63,,47510214.0
64,,522240438.0
65,,9876863.0
66,,994957.0
67,,13803368.0
68,,160281157.0
69,,104358030.0
70,,698417309.0
71,,6717081383.0
72,,1785323018.0
73,,918722678.0
74,,3792603852.0
75,,400359622.0
76,,588063323.0
78,,23316935.0
79,,173632640.0
80,,15942768.0
81,,401988842.0
82,,340896701.0
83,,173851007.0
84,,17884800652.0
85,,48211126885.0
86,,82310779.0
87,,7617882838.0
88,,2539683130.0
89,,216978522.0
90,,9475132427.0
91,,333382867.0
92,,49886866.0
93,,102989.0
94,,386069440.0
95,,202490688.0
96,,216457259.0
97,,10370688.0
98,,1030711423.0
