商品编码,商品名称,美元
1,第1章 活动物,33385303
2,第2章 肉及食用...,2081457041
3,第3章 鱼、甲壳...,1747262646
4,第4章 乳品；蛋...,702668223
5,第5章 其他动物...,131972316
6,第6章 活树及其...,19143867
7,第7章 食用蔬菜...,355865897
8,第8章 食用水果...,2096341268
9,第9章 咖啡、茶...,130850334
10,第10章 谷物,1713452296
11,第11章 制粉工业...,117231154
12,第12章 含油子仁...,5578808037
13,第13章 虫胶；树...,40544319
14,第14章 编结用植...,13163085
15,动、植物或微生物油、...,1412172652
16,第16章 肉、鱼、...,61045588
17,第17章 糖及糖食,178707197
18,第18章 可可及可...,61329783
19,第19章 谷物、粮...,642343290
20,第20章 蔬菜、水...,156804708
21,第21章 杂项食品,523938604
22,第22章 饮料、酒...,460378070
23,第23章 食品工业...,827219942
24,第24章 烟草、烟...,135210097
25,第25章 盐；硫磺...,2144532127
26,第26章 矿砂、矿...,18766384803
27,第27章 矿物燃料...,39407918661
28,第28章 无机化学...,2284375383
29,第29章 有机化学...,3297013227
30,第30章 药品,4025073735
31,第31章 肥料,591801870
32,第32章 鞣料浸膏...,380791633
33,第33章 精油及香...,1573326815
34,第34章 肥皂、有...,467550857
35,第35章 蛋白类物...,317859623
36,第36章 炸药；烟...,8481632
37,第37章 照相及电...,266358655
38,第38章 杂项化学...,2073699501
39,第39章 塑料及其...,4835224936
40,第40章 橡胶及其...,1425061181
41,第41章 生皮（毛...,249015742
42,第42章 皮革制品...,477531039
43,第43章 毛皮、人...,60566679
44,第44章 木及木制...,1649452763
45,第45章 软木及软...,2917979
46,第46章 稻草、秸...,3041470
47,第47章 木浆及其...,2185611439
48,第48章 纸及纸板...,580786672
49,第49章 书籍、报...,159968793
50,第50章 蚕丝,4494808
51,第51章 羊毛、动...,288467968
52,第52章 棉花,533511168
53,第53章 其他植物...,136145831
54,第54章 化学纤维...,163014317
55,第55章 化学纤维...,101833087
56,第56章 絮胎、毡...,97697975
57,第57章 地毯及纺...,5274477
58,第58章 特种机织...,25015893
59,第59章 浸渍、涂...,113599014
60,第60章 针织物及...,58629985
61,第61章 针织或钩...,295986464
62,第62章 非针织或...,340921798
63,第63章 其他纺织...,26050567
64,第64章 鞋靴、护...,385378596
65,第65章 帽类及其...,20539617
66,第66章 雨伞、阳...,1139573
67,第67章 已加工羽...,115799722
68,第68章 石料、石...,155665542
69,第69章 陶瓷产品,118823410
70,第70章 玻璃及其...,442202305
71,第71章 天然或养...,9893849242
72,第72章 钢铁,3253713101
73,第73章 钢铁制品,694191572
74,第74章 铜及其制...,4788281992
75,第75章 镍及其制...,673297824
76,第76章 铝及其制...,938534116
78,第78章 铅及其制...,9513774
79,第79章 锌及其制...,63633165
80,第80章 锡及其制...,60011692
81,第81章 其他贱金...,297839401
82,第82章 贱金属工...,212678864
83,第83章 贱金属杂...,120462048
84,第84章 核反应堆...,15093639683
85,第85章 电机、电...,41532444829
86,第86章 铁道及电...,48198999
87,第87章 车辆及其...,5377071077
88,第88章 航空器、...,1683878912
89,第89章 船舶及浮...,60693624
90,第90章 光学、照...,6501855456
91,第91章 钟表及其...,396276265
92,第92章 乐器及其...,39849302
93,第93章 武器、弹...,195985
94,第94章 家具；寝...,202189876
95,第95章 玩具、游...,218056608
96,第96章 杂项制品,108908210
97,第97章 艺术品、...,241466950
98,第98章 特殊交易...,1024317361
