商品编码,商品名称,美元
1,第1章 活动物,25310713
2,第2章 肉及食用...,1863057372
3,第3章 鱼、甲壳...,1401070007
4,第4章 乳品；蛋...,603223662
5,第5章 其他动物...,115995141
6,第6章 活树及其...,19446597
7,第7章 食用蔬菜...,150976831
8,第8章 食用水果...,2500302320
9,第9章 咖啡、茶...,200828538
10,第10章 谷物,1598971628
11,第11章 制粉工业...,137048082
12,第12章 含油子仁...,5674393628
13,第13章 虫胶；树...,35990025
14,第14章 编结用植...,19409380
15,动、植物或微生物油、...,960133370
16,第16章 肉、鱼、...,42150690
17,第17章 糖及糖食,169161466
18,第18章 可可及可...,83465322
19,第19章 谷物、粮...,532698721
20,第20章 蔬菜、水...,197309530
21,第21章 杂项食品,678280398
22,第22章 饮料、酒...,530344598
23,第23章 食品工业...,633849464
24,第24章 烟草、烟...,416388805
25,第25章 盐；硫磺...,1118969736
26,第26章 矿砂、矿...,20595854150
27,第27章 矿物燃料...,45060674983
28,第28章 无机化学...,1915737306
29,第29章 有机化学...,4013483328
30,第30章 药品,3601159270
31,第31章 肥料,385907934
32,第32章 鞣料浸膏...,436578287
33,第33章 精油及香...,1505789347
34,第34章 肥皂、有...,488104511
35,第35章 蛋白类物...,373915459
36,第36章 炸药；烟...,11262809
37,第37章 照相及电...,319843262
38,第38章 杂项化学...,2089986589
39,第39章 塑料及其...,5185355253
40,第40章 橡胶及其...,1252639140
41,第41章 生皮（毛...,265124999
42,第42章 皮革制品...,486785693
43,第43章 毛皮、人...,98054106
44,第44章 木及木制...,1712235902
45,第45章 软木及软...,2849537
46,第46章 稻草、秸...,2911097
47,第47章 木浆及其...,1856173724
48,第48章 纸及纸板...,599485544
49,第49章 书籍、报...,167906610
50,第50章 蚕丝,6645850
51,第51章 羊毛、动...,276137734
52,第52章 棉花,869270682
53,第53章 其他植物...,136273136
54,第54章 化学纤维...,181028679
55,第55章 化学纤维...,137096032
56,第56章 絮胎、毡...,92888265
57,第57章 地毯及纺...,7735448
58,第58章 特种机织...,25057388
59,第59章 浸渍、涂...,114332245
60,第60章 针织物及...,55416025
61,第61章 针织或钩...,289473299
62,第62章 非针织或...,411803310
63,第63章 其他纺织...,28381590
64,第64章 鞋靴、护...,520721733
65,第65章 帽类及其...,21129465
66,第66章 雨伞、阳...,605688
67,第67章 已加工羽...,110183572
68,第68章 石料、石...,153834089
69,第69章 陶瓷产品,124549250
70,第70章 玻璃及其...,579669678
71,第71章 天然或养...,11980882139
72,第72章 钢铁,2717346750
73,第73章 钢铁制品,785060663
74,第74章 铜及其制...,6769787791
75,第75章 镍及其制...,973999204
76,第76章 铝及其制...,1266394626
78,第78章 铅及其制...,14254291
79,第79章 锌及其制...,144249280
80,第80章 锡及其制...,33045090
81,第81章 其他贱金...,400177612
82,第82章 贱金属工...,248509127
83,第83章 贱金属杂...,144927831
84,第84章 核反应堆...,18077912573
85,第85章 电机、电...,46402851824
86,第86章 铁道及电...,62422212
87,第87章 车辆及其...,5467186856
88,第88章 航空器、...,599137009
89,第89章 船舶及浮...,25266217
90,第90章 光学、照...,5877954750
91,第91章 钟表及其...,335089168
92,第92章 乐器及其...,30949917
93,第93章 武器、弹...,294826
94,第94章 家具；寝...,167727401
95,第95章 玩具、游...,209711181
96,第96章 杂项制品,98781645
97,第97章 艺术品、...,100986668
98,第98章 特殊交易...,829695041
