商品编码,商品名称,美元
1,第1章 活动物,49694423
2,第2章 肉及食用...,1977947713
3,第3章 鱼、甲壳...,1617939779
4,第4章 乳品；蛋...,545786791
5,第5章 其他动物...,85185230
6,第6章 活树及其...,36902099
7,第7章 食用蔬菜...,229240165
8,第8章 食用水果...,968746763
9,第9章 咖啡、茶...,148937866
10,第10章 谷物,1911618710
11,第11章 制粉工业...,266346032
12,第12章 含油子仁...,5181483216
13,第13章 虫胶；树...,25092848
14,第14章 编结用植...,14725163
15,动、植物或微生物油、...,1318992985
16,第16章 肉、鱼、...,50658104
17,第17章 糖及糖食,401941998
18,第18章 可可及可...,127376623
19,第19章 谷物、粮...,446841390
20,第20章 蔬菜、水...,272875044
21,第21章 杂项食品,480561362
22,第22章 饮料、酒...,476922230
23,第23章 食品工业...,714093513
24,第24章 烟草、烟...,64480813
25,第25章 盐；硫磺...,1292674444
26,第26章 矿砂、矿...,21075846369
27,第27章 矿物燃料...,43034816944
28,第28章 无机化学...,2200981935
29,第29章 有机化学...,4243456343
30,第30章 药品,3482471508
31,第31章 肥料,418628604
32,第32章 鞣料浸膏...,426973940
33,第33章 精油及香...,1329786153
34,第34章 肥皂、有...,458864554
35,第35章 蛋白类物...,340932165
36,第36章 炸药；烟...,11634854
37,第37章 照相及电...,286152530
38,第38章 杂项化学...,1974193831
39,第39章 塑料及其...,5265635873
40,第40章 橡胶及其...,1431603824
41,第41章 生皮（毛...,259146459
42,第42章 皮革制品...,525000089
43,第43章 毛皮、人...,84847353
44,第44章 木及木制...,1393030462
45,第45章 软木及软...,2677842
46,第46章 稻草、秸...,1088416
47,第47章 木浆及其...,1859583582
48,第48章 纸及纸板...,580549068
49,第49章 书籍、报...,175796683
50,第50章 蚕丝,9476668
51,第51章 羊毛、动...,197171458
52,第52章 棉花,1066396063
53,第53章 其他植物...,104630666
54,第54章 化学纤维...,185299773
55,第55章 化学纤维...,142708803
56,第56章 絮胎、毡...,90459896
57,第57章 地毯及纺...,7252813
58,第58章 特种机织...,26913505
59,第59章 浸渍、涂...,109294131
60,第60章 针织物及...,65062501
61,第61章 针织或钩...,329852477
62,第62章 非针织或...,489496542
63,第63章 其他纺织...,26385507
64,第64章 鞋靴、护...,624740236
65,第65章 帽类及其...,15631826
66,第66章 雨伞、阳...,797552
67,第67章 已加工羽...,124258032
68,第68章 石料、石...,147694214
69,第69章 陶瓷产品,112302925
70,第70章 玻璃及其...,526021891
71,第71章 天然或养...,10896625302
72,第72章 钢铁,2767837500
73,第73章 钢铁制品,771944903
74,第74章 铜及其制...,5956427353
75,第75章 镍及其制...,805829864
76,第76章 铝及其制...,1275767139
78,第78章 铅及其制...,10041127
79,第79章 锌及其制...,151414339
80,第80章 锡及其制...,147771477
81,第81章 其他贱金...,413061649
82,第82章 贱金属工...,211960452
83,第83章 贱金属杂...,139432204
84,第84章 核反应堆...,18063596118
85,第85章 电机、电...,51945524704
86,第86章 铁道及电...,41323696
87,第87章 车辆及其...,6604166853
88,第88章 航空器、...,663492879
89,第89章 船舶及浮...,51339351
90,第90章 光学、照...,6479711651
91,第91章 钟表及其...,388607996
92,第92章 乐器及其...,37531101
93,第93章 武器、弹...,987853
94,第94章 家具；寝...,230947321
95,第95章 玩具、游...,216343196
96,第96章 杂项制品,108885269
97,第97章 艺术品、...,77185840
98,第98章 特殊交易...,908751634
