Commodity code,Commodity,US dollar
1,Live animals,38258720.0
2,Meat and edible meat offal,2237188848.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1453125466.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",615876774.0
5,"roducts of animal origin,not elsewhere specified or included",64580589.0
6,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage",22993577.0
7,Edible vegetables and certain roots and tubers,150484272.0
8,Edible fruit and nuts; peel of citrus fruit or melons,804619058.0
9,"Coffee, tea, maté and spices",62119502.0
10,Cereals,382969935.0
11,Products of the milling industry;malt;starches; inulin; wheat gluten,107208527.0
12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder",3626218276.0
13,"Lac; gums, resins and other vegetable saps and extracts",30400907.0
14,Vegetable plaiting materials; vegetable products not elsewhere specified or included,8954615.0
15,Animal or vegetable fats and oils and their cleavage produ prepared edible fats;animal or vegetable waxes,1039451537.0
16,"Preparations of meat, of fish or ofcrustaceans,molluscs or other aquatic invertebrates",39200626.0
17,Sugars and sugar confectionery,153789157.0
18,Cocoa and cocoa preparations,93783467.0
19,"Preparations of cereals, flour, starch or milk; pastrycooks' products",689809657.0
20,"Preparations of vegetables, fruit, nuts or other parts of plants",158771128.0
21,Miscellaneous edible preparations,316245900.0
22,"Beverages, spirits and vinegar",475185785.0
23,Residues and waste from the food industries; prepared animal fodder,291978862.0
24,Tobacco and manufactured tobacco substitutes,193406714.0
25,"Salt; sulphur; earths and stone;plastering materials, lime and cement",618103601.0
26,"Ores, slag and ash",14084379321.0
27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",30541167048.0
28,"Inorganic chemicals; organic or inorganic compounds of precious metals, of rare-earth metals, of radioactive elements or of isotopes",995211456.0
29,Organic chemicals,4418601917.0
30,Pharmaceutical products,3122264912.0
31,Fertilisers,185102121.0
32,Tanning or dyeing extracts; tannins and their derivatives; dyes,444725781.0
33,Essential oils and resinoids; perfumery,1384842922.0
34,"Soap, organic surfaceactive agents, washing preparations,artificial waxes, prepared waxes, polishing or scouring preparations, candles and similar articles, modelling pastes, “dental waxes” and dental preparations with a basis of plaster",436632581.0
35,Albuminoidal substances; modified starches;,322523243.0
36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,10027345.0
37,Photographic or cinematographic goods,244796587.0
38,Miscellaneous chemical products,1465683810.0
39,Plastics and articles thereof,6261978398.0
40,Rubber and articles thereof,1403958888.0
41,Raw hides and skins (other than furskins) and leather,284746318.0
42,"Articles of leather; saddlery and harness;travel goods, handbags and similar containers; articles of animal gut (other than silkworm gut)",352550682.0
43,Furskins and artificial fur; manufactures thereof,56968475.0
44,Wood and articles of wood; wood charcoal,1632420301.0
45,Cork and articles of cork,3047382.0
46,"Manufactures of straw, of esparto or of other plaiting materials; basketware and wickerwork",1874980.0
47,Pulp of wood or of other fibrous cellulosic material;recovered (waste and scrap) paper or paperboard,1475607590.0
48,"aper and paperboard; articles of paper pulp, of paper or of paperboard",465110399.0
49,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",241016774.0
50,ilk,6685572.0
51,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",205097866.0
52,Cotton,620016763.0
53,Other vegetable textile fibres;paper yarn and woven fabrics of paper yarn,89726409.0
54,Man-made filaments; strip and the like of man-made textile materials,251760026.0
55,Man-made staple fibres,184377065.0
56,"Wadding, felt and nonwovens; special yarns; twine, cordage, ropes and cables and articles thereof",102253325.0
57,Carpets and other textile floor coverings,7799227.0
58,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery,38079658.0
59,"Impregnated, coated, covered or laminated textile fabrics; textile articles of a kind suitable for industrial use",141018075.0
60,Knitted or crocheted fabrics,114146334.0
61,"Articles of apparel and clothing accessories, knitted or crocheted",324883835.0
62,"Men's or boys' overcoats, car-coats, capes, cloaks, anoraks (including ski-jackets), wind-cheaters, wind-jackets and similar articles, other than those of heading 62.03.",410023911.0
63,Other made up textile articles; sets;worn clothing and worn textile articles; rags,40294206.0
64,"Footwear, gaiters and the like; parts of such articles",526984543.0
65,Headgear and parts thereof,13155787.0
66,"Umbrellas, sun umbrellas, walkingsticks, seatsticks,whips, ridingcrops and parts thereof",1443708.0
67,Prepared feathers and down and articles made of feathers or of down; artificial flowers; articles of human hair,29562019.0
68,"Articles of stone, plaster, cement, asbestos, mica or similar materials",160395905.0
69,Geramic products,108772912.0
70,Glass and glassware,654833963.0
