Commodity code,Commodity,US dollar
1,Live animals,10250643.0
2,Meat and edible meat offal,525201406.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",425585558.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",251887469.0
5,"roducts of animal origin,not elsewhere specified or included",32616674.0
6,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage",8501423.0
7,Edible vegetables and certain roots and tubers,152050714.0
8,Edible fruit and nuts; peel of citrus fruit or melons,406557261.0
9,"Coffee, tea, maté and spices",30843844.0
10,Cereals,315137339.0
11,Products of the milling industry;malt;starches; inulin; wheat gluten,51760341.0
12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder",2063204171.0
13,"Lac; gums, resins and other vegetable saps and extracts",10795923.0
14,Vegetable plaiting materials; vegetable products not elsewhere specified or included,14097137.0
15,Animal or vegetable fats and oils and their cleavage produ prepared edible fats;animal or vegetable waxes,432411827.0
16,"Preparations of meat, of fish or ofcrustaceans,molluscs or other aquatic invertebrates",9676809.0
17,Sugars and sugar confectionery,54908828.0
18,Cocoa and cocoa preparations,32932101.0
19,"Preparations of cereals, flour, starch or milk; pastrycooks' products",219684613.0
20,"Preparations of vegetables, fruit, nuts or other parts of plants",41266540.0
21,Miscellaneous edible preparations,109072862.0
22,"Beverages, spirits and vinegar",235940628.0
23,Residues and waste from the food industries; prepared animal fodder,109289813.0
24,Tobacco and manufactured tobacco substitutes,89178119.0
25,"Salt; sulphur; earths and stone;plastering materials, lime and cement",377499132.0
26,"Ores, slag and ash",5896621122.0
27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",11775883525.0
28,"Inorganic chemicals; organic or inorganic compounds of precious metals, of rare-earth metals, of radioactive elements or of isotopes",485027883.0
29,Organic chemicals,2747725211.0
30,Pharmaceutical products,1096147116.0
31,Fertilisers,210597624.0
32,Tanning or dyeing extracts; tannins and their derivatives; dyes,244935613.0
33,Essential oils and resinoids; perfumery,310909111.0
