商品编码,商品名称,美元
1,第1章 活动物,104272761
2,第2章 肉及食用...,2981567157
3,第3章 鱼、甲壳...,1751673840
4,第4章 乳品；蛋...,737953598
5,第5章 其他动物...,117689463
6,第6章 活树及其...,21764107
7,第7章 食用蔬菜...,393024703
8,第8章 食用水果...,1493401880
9,第9章 咖啡、茶...,132777102
10,第10章 谷物,1517399142
11,第11章 制粉工业...,161010720
12,第12章 含油子仁...,6263924377
13,第13章 虫胶；树...,57470282
14,第14章 编结用植...,16755142
15,动、植物或微生物油、...,1390416706
16,第16章 肉、鱼、...,36114854
17,第17章 糖及糖食,243251914
18,第18章 可可及可...,66459662
19,第19章 谷物、粮...,647867620
20,第20章 蔬菜、水...,127893441
21,第21章 杂项食品,445993034
22,第22章 饮料、酒...,517890302
23,第23章 食品工业...,545963291
24,第24章 烟草、烟...,187106980
25,第25章 盐；硫磺...,1701203050
26,第26章 矿砂、矿...,18273664519
27,第27章 矿物燃料...,43325572204
28,第28章 无机化学...,2239272178
29,第29章 有机化学...,4651105645
30,第30章 药品,3673772527
31,第31章 肥料,461639688
32,第32章 鞣料浸膏...,468957659
33,第33章 精油及香...,1721991237
34,第34章 肥皂、有...,581834244
35,第35章 蛋白类物...,400062404
36,第36章 炸药；烟...,8736014
37,第37章 照相及电...,293693965
38,第38章 杂项化学...,2441236566
39,第39章 塑料及其...,6211236526
40,第40章 橡胶及其...,1528455160
41,第41章 生皮（毛...,255686467
42,第42章 皮革制品...,546496439
43,第43章 毛皮、人...,37614910
44,第44章 木及木制...,2004126121
45,第45章 软木及软...,2899821
46,第46章 稻草、秸...,2187170
47,第47章 木浆及其...,1747591069
48,第48章 纸及纸板...,585563582
49,第49章 书籍、报...,204481919
50,第50章 蚕丝,5633467
51,第51章 羊毛、动...,308633540
52,第52章 棉花,555760965
53,第53章 其他植物...,78522281
54,第54章 化学纤维...,197154923
55,第55章 化学纤维...,141055236
56,第56章 絮胎、毡...,107928095
57,第57章 地毯及纺...,7214612
58,第58章 特种机织...,30428484
59,第59章 浸渍、涂...,126776389
60,第60章 针织物及...,79025389
61,第61章 针织或钩...,362334960
62,第62章 非针织或...,477709851
63,第63章 其他纺织...,35755929
64,第64章 鞋靴、护...,512200229
65,第65章 帽类及其...,24625832
66,第66章 雨伞、阳...,865558
67,第67章 已加工羽...,94355102
68,第68章 石料、石...,185521523
69,第69章 陶瓷产品,142885339
70,第70章 玻璃及其...,618757746
71,第71章 天然或养...,12914332196
72,第72章 钢铁,3443400419
73,第73章 钢铁制品,793846476
74,第74章 铜及其制...,5343437907
75,第75章 镍及其制...,1047929398
76,第76章 铝及其制...,1020510278
78,第78章 铅及其制...,11654398
79,第79章 锌及其制...,39442347
80,第80章 锡及其制...,58157838
81,第81章 其他贱金...,664555835
82,第82章 贱金属工...,253709147
83,第83章 贱金属杂...,177177828
84,第84章 核反应堆...,17055852389
85,第85章 电机、电...,52588001838
86,第86章 铁道及电...,48952381
87,第87章 车辆及其...,6506748406
88,第88章 航空器、...,888471524
89,第89章 船舶及浮...,50771145
90,第90章 光学、照...,7067124837
91,第91章 钟表及其...,441166434
92,第92章 乐器及其...,52821973
93,第93章 武器、弹...,415330
94,第94章 家具；寝...,208471154
95,第95章 玩具、游...,225604333
96,第96章 杂项制品,140343052
97,第97章 艺术品、...,96491853
98,第98章 特殊交易...,853778886
