Commodity code,Commodity,US dollar
1,Live animals,36766598.0
2,Meat and edible meat offal,1679277172.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1196690579.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",504252893.0
5,"roducts of animal origin,not elsewhere specified or included",73011957.0
6,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage",25581916.0
7,Edible vegetables and certain roots and tubers,99923452.0
8,Edible fruit and nuts; peel of citrus fruit or melons,920385225.0
9,"Coffee, tea, maté and spices",84547140.0
10,Cereals,343897530.0
11,Products of the milling industry;malt;starches; inulin; wheat gluten,74997299.0
12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder",3603679592.0
13,"Lac; gums, resins and other vegetable saps and extracts",31053919.0
14,Vegetable plaiting materials; vegetable products not elsewhere specified or included,10503992.0
15,Animal or vegetable fats and oils and their cleavage produ prepared edible fats;animal or vegetable waxes,863505026.0
16,"Preparations of meat, of fish or ofcrustaceans,molluscs or other aquatic invertebrates",31754279.0
17,Sugars and sugar confectionery,178566471.0
18,Cocoa and cocoa preparations,62040246.0
19,"Preparations of cereals, flour, starch or milk; pastrycooks' products",709239981.0
20,"Preparations of vegetables, fruit, nuts or other parts of plants",129612385.0
21,Miscellaneous edible preparations,281089548.0
22,"Beverages, spirits and vinegar",596498385.0
23,Residues and waste from the food industries; prepared animal fodder,361334420.0
24,Tobacco and manufactured tobacco substitutes,95118876.0
25,"Salt; sulphur; earths and stone;plastering materials, lime and cement",737753406.0
26,"Ores, slag and ash",16147241037.0
27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",28439037413.0
28,"Inorganic chemicals; organic or inorganic compounds of precious metals, of rare-earth metals, of radioactive elements or of isotopes",789852136.0
29,Organic chemicals,4595238816.0
30,Pharmaceutical products,2772024637.0
31,Fertilisers,299370131.0
32,Tanning or dyeing extracts; tannins and their derivatives; dyes,439158987.0
33,Essential oils and resinoids; perfumery,1303472151.0
