商品编码,商品名称,美元
1,第1章 活动物,27050425
2,第2章 肉及食用...,503954811
3,第3章 鱼、甲壳...,486638276
4,第4章 乳品;蛋...,265344015
5,第5章 其他动物...,39644308
6,第6章 活树及其...,22592589
7,第7章 食用蔬菜...,288310323
8,第8章 食用水果...,627381367
9,第9章 咖啡、茶...,30336376
10,第10章 谷物,850441914
11,第11章 制粉工业...,79811725
12,第12章 含油子仁...,3141237104
13,第13章 虫胶;树...,22420808
14,第14章 编结用植...,19212321
15,第15章 动、植物...,623508619
16,第16章 肉、鱼、...,17912805
17,第17章 糖及糖食,224250037
18,第18章 可可及可...,55283468
19,第19章 谷物、粮...,265303439
20,第20章 蔬菜、水...,71567285
21,第21章 杂项食品,128783191
22,第22章 饮料、酒...,328978432
23,第23章 食品工业...,304428794
24,第24章 烟草、烟...,219396476
25,第25章 盐;硫磺...,385532835
26,第26章 矿砂、矿...,6874054341
27,第27章 矿物燃料...,14981675914
28,第28章 无机化学...,879713701
29,第29章 有机化学...,4232374539
30,第30章 药品,1523936825
31,第31章 肥料,248023985
32,第32章 鞣料浸膏...,350651139
33,第33章 精油及香...,327300648
34,第34章 肥皂、有...,304566550
35,第35章 蛋白类物...,243155224
36,第36章 炸药;烟...,14128441
37,第37章 照相及电...,194878908
38,第38章 杂项化学...,1207728494
39,第39章 塑料及其...,5502539941
40,第40章 橡胶及其...,1149893876
41,第41章 生皮（毛...,732525103
42,第42章 皮革制品...,154193582
43,第43章 毛皮、人...,193442693
44,第44章 木及木制...,1717385700
45,第45章 软木及软...,3626881
46,第46章 稻草、秸...,1520686
47,第47章 木浆及其...,1405791028
48,第48章 纸及纸板...,359420146
49,第49章 书籍、报...,108772139
50,第50章 蚕丝,5406039
51,第51章 羊毛、动...,343755642
52,第52章 棉花,910532193
53,第53章 其他植物...,71128161
54,第54章 化学纤维...,274829035
55,第55章 化学纤维...,207261222
56,第56章 絮胎、毡...,101520496
57,第57章 地毯及纺...,12297539
58,第58章 特种机织...,52197049
59,第58章 浸渍、涂...,159656971
60,第60章 针织物及...,171932397
61,第61章 针织或钩...,145557649
62,第62章 非针织或...,210269647
63,第63章 其他纺织...,37051347
64,第64章 鞋靴、护...,169585292
65,第65章 帽类及其...,3956187
66,第66章 雨伞、阳...,1013402
67,第67章 已加工羽...,32227986
68,第68章 石料、石...,126606117
69,第69章 陶瓷产品,60513567
70,第70章 玻璃及其...,537994690
71,第71章 天然或养...,6718739269
72,第72章 钢铁,1617648774
73,第73章 钢铁制品,791611436
74,第74章 铜及其制...,3109084778
75,第75章 镍及其制...,441434292
76,第76章 铝及其制...,547545936
78,第78章 铅及其制...,1287585
79,第79章 锌及其制...,129395474
80,第80章 锡及其制...,18135956
81,第81章 其他贱金...,139470230
82,第82章 贱金属工...,289954459
83,第83章 贱金属杂...,143999118
84,第84章 核反应堆...,12619666236
85,第85章 电机、电...,32890746406
86,第86章 铁道及电...,119410881
87,第87章 车辆及其...,5739513271
88,第88章 航空器、...,1381963263
89,第89章 船舶及浮...,32672727
90,第90章 光学、照...,8015071515
91,第91章 钟表及其...,249247742
92,第92章 乐器及其...,27178965
93,第93章 武器、弹...,10678
94,第94章 家具;寝...,252383862
95,第95章 玩具、游...,144436851
96,第96章 杂项制品,191901913
97,第97章 艺术品、...,7933969
98,第98章 特殊交易...,649183021
