Commodity code,Commodity,US dollar
1,,34471109.0
2,,906187718.0
3,,747456671.0
4,,426106620.0
5,,58043985.0
6,,28360379.0
7,,217952581.0
8,,512009635.0
9,,36143235.0
10,,445081048.0
11,,94104404.0
12,,3991920408.0
13,,23079393.0
14,,15811051.0
15,,852858216.0
16,,19200302.0
17,,101025554.0
18,,78927050.0
19,,612297857.0
20,,113615530.0
21,,230860343.0
22,,530751819.0
23,,199248323.0
24,,99085641.0
25,,638990640.0
26,,11472349373.0
27,,23867616699.0
28,,1085060180.0
29,,5232326249.0
30,,2324488045.0
31,,202410710.0
32,,420326656.0
33,,852571246.0
34,,431396540.0
35,,328833031.0
36,,15839297.0
37,,216939114.0
38,,1412027582.0
39,,6352319285.0
40,,1634894835.0
41,,464566844.0
42,,248790001.0
43,,53053708.0
44,,2198694005.0
45,,3776397.0
46,,1667163.0
47,,1909479577.0
48,,560898266.0
49,,202835726.0
50,,5552317.0
51,,368790110.0
52,,771190062.0
53,,65646222.0
54,,291987389.0
55,,228635849.0
56,,125077018.0
57,,13076604.0
58,,44978565.0
59,,159438907.0
60,,145120143.0
61,,271109664.0
62,,376281647.0
63,,46117155.0
64,,348501549.0
65,,9491269.0
66,,929717.0
67,,17771693.0
68,,153862630.0
69,,97506350.0
70,,676539925.0
71,,6434354118.0
72,,1949714497.0
73,,933517933.0
74,,4397381359.0
75,,531503446.0
76,,631114610.0
78,,18293529.0
79,,443095786.0
80,,13898788.0
81,,317339003.0
82,,340699266.0
83,,175067585.0
84,,15815664368.0
85,,47331405634.0
86,,65830397.0
87,,7645962537.0
88,,2008114516.0
89,,101821300.0
90,,8843776807.0
91,,333827363.0
92,,38001384.0
93,,561414.0
94,,367615832.0
95,,191272396.0
96,,228128430.0
97,,11523923.0
98,,1511625698.0
