商品编码,商品名称,美元
1,第1章 活动物,20291091
2,第2章 肉及食用...,2344468178
3,第3章 鱼、甲壳...,1404342716
4,第4章 乳品；蛋...,636599155
5,第5章 其他动物...,94595218
6,第6章 活树及其...,27705894
7,第7章 食用蔬菜...,229226490
8,第8章 食用水果...,1285438089
9,第9章 咖啡、茶...,114537013
10,第10章 谷物,1059337024
11,第11章 制粉工业...,170788413
12,第12章 含油子仁...,5904419411
13,第13章 虫胶；树...,30428879
14,第14章 编结用植...,12369992
15,动、植物或微生物油、...,1245274920
16,第16章 肉、鱼、...,43949794
17,第17章 糖及糖食,375106863
18,第18章 可可及可...,88159296
19,第19章 谷物、粮...,633924894
20,第20章 蔬菜、水...,172867307
21,第21章 杂项食品,500752984
22,第22章 饮料、酒...,528793433
23,第23章 食品工业...,619502270
24,第24章 烟草、烟...,154784009
25,第25章 盐；硫磺...,1149600060
26,第26章 矿砂、矿...,21110805508
27,第27章 矿物燃料...,45080071562
28,第28章 无机化学...,1769281735
29,第29章 有机化学...,4387578091
30,第30章 药品,3267494100
31,第31章 肥料,330969422
32,第32章 鞣料浸膏...,426641825
33,第33章 精油及香...,1373038633
34,第34章 肥皂、有...,446228257
35,第35章 蛋白类物...,372838645
36,第36章 炸药；烟...,13270788
37,第37章 照相及电...,289091339
38,第38章 杂项化学...,2160188517
39,第39章 塑料及其...,5338507586
40,第40章 橡胶及其...,1335375912
41,第41章 生皮（毛...,241337218
42,第42章 皮革制品...,521975589
43,第43章 毛皮、人...,122735902
44,第44章 木及木制...,1411620968
45,第45章 软木及软...,3813004
46,第46章 稻草、秸...,1659298
47,第47章 木浆及其...,1824968237
48,第48章 纸及纸板...,607773721
49,第49章 书籍、报...,218242580
50,第50章 蚕丝,11075077
51,第51章 羊毛、动...,265894843
52,第52章 棉花,890924788
53,第53章 其他植物...,154627680
54,第54章 化学纤维...,179512619
55,第55章 化学纤维...,138009303
56,第56章 絮胎、毡...,92030844
57,第57章 地毯及纺...,8614393
58,第58章 特种机织...,23806305
59,第59章 浸渍、涂...,111269079
60,第60章 针织物及...,52440422
61,第61章 针织或钩...,385169520
62,第62章 非针织或...,573224125
63,第63章 其他纺织...,28727173
64,第64章 鞋靴、护...,617046136
65,第65章 帽类及其...,22476175
66,第66章 雨伞、阳...,1517015
67,第67章 已加工羽...,109034670
68,第68章 石料、石...,145264962
69,第69章 陶瓷产品,131396647
70,第70章 玻璃及其...,597046346
71,第71章 天然或养...,9349149047
72,第72章 钢铁,3269508882
73,第73章 钢铁制品,751680346
74,第74章 铜及其制...,5274875880
75,第75章 镍及其制...,1071973631
76,第76章 铝及其制...,1088259217
78,第78章 铅及其制...,7904670
79,第79章 锌及其制...,91274733
80,第80章 锡及其制...,78321064
81,第81章 其他贱金...,291608308
82,第82章 贱金属工...,214302061
83,第83章 贱金属杂...,154816001
84,第84章 核反应堆...,16806741903
85,第85章 电机、电...,46760443842
86,第86章 铁道及电...,48767653
87,第87章 车辆及其...,6265748831
88,第88章 航空器、...,640687637
89,第89章 船舶及浮...,21169646
90,第90章 光学、照...,6537110266
91,第91章 钟表及其...,384851506
92,第92章 乐器及其...,47715670
93,第93章 武器、弹...,1233130
94,第94章 家具；寝...,214162488
95,第95章 玩具、游...,220785167
96,第96章 杂项制品,109544051
97,第97章 艺术品、...,105421910
98,第98章 特殊交易...,769967212
