商品编码,商品名称,美元
1,第1章 活动物,45530161
2,第2章 肉及食用...,1794480656
3,第3章 鱼、甲壳...,1288426537
4,第4章 乳品；蛋...,624869681
5,第5章 其他动物...,100796775
6,第6章 活树及其...,26402166
7,第7章 食用蔬菜...,174334405
8,第8章 食用水果...,1237061050
9,第9章 咖啡、茶...,162430587
10,第10章 谷物,1069496580
11,第11章 制粉工业...,175386671
12,第12章 含油子仁...,5416365924
13,第13章 虫胶；树...,35483819
14,第14章 编结用植...,16240150
15,动、植物或微生物油、...,1069270212
16,第16章 肉、鱼、...,41325160
17,第17章 糖及糖食,382209475
18,第18章 可可及可...,100207502
19,第19章 谷物、粮...,588222391
20,第20章 蔬菜、水...,181152707
21,第21章 杂项食品,565923005
22,第22章 饮料、酒...,544384173
23,第23章 食品工业...,762120222
24,第24章 烟草、烟...,243386750
25,第25章 盐；硫磺...,1083163507
26,第26章 矿砂、矿...,20700596882
27,第27章 矿物燃料...,40879401349
28,第28章 无机化学...,1439703997
29,第29章 有机化学...,4180236443
30,第30章 药品,3544177509
31,第31章 肥料,294789136
32,第32章 鞣料浸膏...,458489455
33,第33章 精油及香...,1298885711
34,第34章 肥皂、有...,500168448
35,第35章 蛋白类物...,399610196
36,第36章 炸药；烟...,11944455
37,第37章 照相及电...,295044014
38,第38章 杂项化学...,2087132199
39,第39章 塑料及其...,5366824666
40,第40章 橡胶及其...,1502527425
41,第41章 生皮（毛...,261924725
42,第42章 皮革制品...,510616487
43,第43章 毛皮、人...,131206478
44,第44章 木及木制...,1629857594
45,第45章 软木及软...,2241089
46,第46章 稻草、秸...,1988119
47,第47章 木浆及其...,1595646305
48,第48章 纸及纸板...,565308093
49,第49章 书籍、报...,161686844
50,第50章 蚕丝,5872512
51,第51章 羊毛、动...,298846055
52,第52章 棉花,746855684
53,第53章 其他植物...,158289670
54,第54章 化学纤维...,179308136
55,第55章 化学纤维...,133197561
56,第56章 絮胎、毡...,98693901
57,第57章 地毯及纺...,7831178
58,第58章 特种机织...,22602106
59,第59章 浸渍、涂...,114973189
60,第60章 针织物及...,56657751
61,第61章 针织或钩...,353997887
62,第62章 非针织或...,514387118
63,第63章 其他纺织...,28550799
64,第64章 鞋靴、护...,546514060
65,第65章 帽类及其...,24421520
66,第66章 雨伞、阳...,993761
67,第67章 已加工羽...,103724645
68,第68章 石料、石...,162687333
69,第69章 陶瓷产品,121432837
70,第70章 玻璃及其...,529913191
71,第71章 天然或养...,4822916282
72,第72章 钢铁,2612462449
73,第73章 钢铁制品,804716906
74,第74章 铜及其制...,6038708439
75,第75章 镍及其制...,1023493741
76,第76章 铝及其制...,1126420454
78,第78章 铅及其制...,70747799
79,第79章 锌及其制...,69278763
80,第80章 锡及其制...,46313852
81,第81章 其他贱金...,361531980
82,第82章 贱金属工...,247345607
83,第83章 贱金属杂...,147309033
84,第84章 核反应堆...,21391669078
85,第85章 电机、电...,50407598707
86,第86章 铁道及电...,66736129
87,第87章 车辆及其...,6475407310
88,第88章 航空器、...,1451308922
89,第89章 船舶及浮...,179289623
90,第90章 光学、照...,6682105576
91,第91章 钟表及其...,273327078
92,第92章 乐器及其...,35088058
93,第93章 武器、弹...,1572722
94,第94章 家具；寝...,192070813
95,第95章 玩具、游...,218499049
96,第96章 杂项制品,100780771
97,第97章 艺术品、...,24238582
98,第98章 特殊交易...,680398710
