Commodity code,Commodity,US dollar
1,,23469526.0
2,,1068475944.0
3,,848933328.0
4,,385989842.0
5,,72355114.0
6,,23284504.0
7,,231464165.0
8,,582458208.0
9,,48642190.0
10,,578743196.0
11,,115480472.0
12,,2895704299.0
13,,27145796.0
14,,12797037.0
15,,614188992.0
16,,14825752.0
17,,180632298.0
18,,45419858.0
19,,487469357.0
20,,101477064.0
21,,238207861.0
22,,570078926.0
23,,241396430.0
24,,233490242.0
25,,636041687.0
26,,11422816698.0
27,,27092331216.0
28,,812396413.0
29,,6052414696.0
30,,2513859589.0
31,,264977476.0
32,,449417902.0
33,,1035280339.0
34,,452862450.0
35,,291786067.0
36,,13695622.0
37,,238072388.0
38,,1548035084.0
39,,6748583944.0
40,,1485719590.0
41,,516496664.0
42,,280006854.0
43,,63660694.0
44,,2302690876.0
45,,3288457.0
46,,1103794.0
47,,2056286736.0
48,,542290781.0
49,,179046161.0
50,,4949255.0
51,,411094781.0
52,,776553858.0
53,,76502365.0
54,,286745194.0
55,,218300082.0
56,,120806819.0
57,,10116982.0
58,,45304808.0
59,,167293504.0
60,,145411654.0
61,,268483623.0
62,,342551165.0
63,,36658739.0
64,,414125732.0
65,,7972088.0
66,,1354928.0
67,,20112483.0
68,,172460844.0
69,,121770922.0
70,,682321454.0
71,,7978246659.0
72,,2098776774.0
73,,962899344.0
74,,4262052032.0
75,,537108261.0
76,,643955865.0
78,,5265726.0
79,,166015909.0
80,,15202523.0
81,,458512044.0
82,,360609671.0
83,,171820246.0
84,,17746443287.0
85,,41937100948.0
86,,71310696.0
87,,7148598720.0
88,,2502201458.0
89,,140553175.0
90,,9010746252.0
91,,293885500.0
92,,42489858.0
93,,47832.0
94,,321450592.0
95,,160774938.0
96,,230435014.0
97,,5411649.0
98,,1446319400.0
