Commodity code,Commodity,US dollar
1,Live animals,34081117.0
2,Meat and edible meat offal,1623833994.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1355981982.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",428570100.0
5,"roducts of animal origin,not elsewhere specified or included",65278668.0
6,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage",30898843.0
7,Edible vegetables and certain roots and tubers,89322236.0
8,Edible fruit and nuts; peel of citrus fruit or melons,882166301.0
9,"Coffee, tea, maté and spices",94822794.0
10,Cereals,384431428.0
11,Products of the milling industry;malt;starches; inulin; wheat gluten,109757315.0
12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder",3550386570.0
13,"Lac; gums, resins and other vegetable saps and extracts",33405960.0
14,Vegetable plaiting materials; vegetable products not elsewhere specified or included,11366694.0
15,Animal or vegetable fats and oils and their cleavage produ prepared edible fats;animal or vegetable waxes,848640815.0
16,"Preparations of meat, of fish or ofcrustaceans,molluscs or other aquatic invertebrates",33443979.0
17,Sugars and sugar confectionery,180105410.0
18,Cocoa and cocoa preparations,87373942.0
19,"Preparations of cereals, flour, starch or milk; pastrycooks' products",564041007.0
20,"Preparations of vegetables, fruit, nuts or other parts of plants",120057112.0
21,Miscellaneous edible preparations,420025963.0
22,"Beverages, spirits and vinegar",454145558.0
23,Residues and waste from the food industries; prepared animal fodder,323423656.0
24,Tobacco and manufactured tobacco substitutes,74737429.0
25,"Salt; sulphur; earths and stone;plastering materials, lime and cement",661016416.0
26,"Ores, slag and ash",14924840575.0
27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",27734397860.0
28,"Inorganic chemicals; organic or inorganic compounds of precious metals, of rare-earth metals, of radioactive elements or of isotopes",932879463.0
29,Organic chemicals,4270747192.0
30,Pharmaceutical products,2813338559.0
31,Fertilisers,351588248.0
32,Tanning or dyeing extracts; tannins and their derivatives; dyes,416426280.0
33,Essential oils and resinoids; perfumery,1734008221.0
34,"Soap, organic surfaceactive agents, washing preparations,artificial waxes, prepared waxes, polishing or scouring preparations, candles and similar articles, modelling pastes, “dental waxes” and dental preparations with a basis of plaster",426445901.0
35,Albuminoidal substances; modified starches;,323953907.0
36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,10722961.0
37,Photographic or cinematographic goods,242591680.0
38,Miscellaneous chemical products,1494023219.0
39,Plastics and articles thereof,5954666140.0
40,Rubber and articles thereof,1250695016.0
41,Raw hides and skins (other than furskins) and leather,256946194.0
42,"Articles of leather; saddlery and harness;travel goods, handbags and similar containers; articles of animal gut (other than silkworm gut)",338346007.0
43,Furskins and artificial fur; manufactures thereof,134937116.0
44,Wood and articles of wood; wood charcoal,1692966317.0
45,Cork and articles of cork,4607322.0
46,"Manufactures of straw, of esparto or of other plaiting materials; basketware and wickerwork",1113203.0
47,Pulp of wood or of other fibrous cellulosic material;recovered (waste and scrap) paper or paperboard,1359360907.0
48,"aper and paperboard; articles of paper pulp, of paper or of paperboard",423379567.0
49,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",202060400.0
50,ilk,3669934.0
51,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",158537831.0
52,Cotton,572539072.0
53,Other vegetable textile fibres;paper yarn and woven fabrics of paper yarn,73994697.0
54,Man-made filaments; strip and the like of man-made textile materials,243127035.0
55,Man-made staple fibres,184511832.0
56,"Wadding, felt and nonwovens; special yarns; twine, cordage, ropes and cables and articles thereof",108089787.0
57,Carpets and other textile floor coverings,10172934.0
58,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery,36204380.0
59,"Impregnated, coated, covered or laminated textile fabrics; textile articles of a kind suitable for industrial use",143314887.0
60,Knitted or crocheted fabrics,102025405.0
61,"Articles of apparel and clothing accessories, knitted or crocheted",293460266.0
62,"Men's or boys' overcoats, car-coats, capes, cloaks, anoraks (including ski-jackets), wind-cheaters, wind-jackets and similar articles, other than those of heading 62.03.",450191353.0
63,Other made up textile articles; sets;worn clothing and worn textile articles; rags,40137655.0
64,"Footwear, gaiters and the like; parts of such articles",463012150.0
65,Headgear and parts thereof,10831097.0
66,"Umbrellas, sun umbrellas, walkingsticks, seatsticks,whips, ridingcrops and parts thereof",1195333.0
67,Prepared feathers and down and articles made of feathers or of down; artificial flowers; articles of human hair,26947566.0
68,"Articles of stone, plaster, cement, asbestos, mica or similar materials",148608253.0
69,Geramic products,104030781.0
70,Glass and glassware,675156919.0
71,"Natural or cultured pearls, precious or semiprecious stones,precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",4431224434.0
72,Iron and steel,2112562155.0
73,Articles of iron or steel,828664451.0
74,Copper and articles thereof,3648708489.0
75,Nickel and articles thereof,479082089.0
76,Aluminium and articles thereof,469268428.0
78,Lead and articles thereof,22540149.0
79,Zinc and articles thereof,114821803.0
80,Tin and articles thereof,15020652.0
81,Other base metals; cermets; articles thereof,289054635.0
82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal",276501108.0
83,Miscellaneous articles of base metal,152689413.0
84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",15980368303.0
85,"Electrical machinery and equipment and parts thereof;sound recorders and reproducers,television image and sound recorders and reproducers, and parts and accessories of such articles",47828262417.0
86,"Railway or tramway locomotives, rollingstock and parts thereof;railway or tramway track fixtures and fittings and parts thereof; mechanical (including electromechanical) traffic signalling equipment of all kinds",43851149.0
87,"Vehicles other than railway or tramway rollingstock, and parts and accessories thereof",6014659760.0
88,"Aircraft, spacecraft, and parts thereof",1611860366.0
89,"Ships, boats and floating structures",7317545.0
90,"Optical, photographic,cinematographic, measuring, checking,precision, medical or surgical instruments and apparatus; parts and accessories thereof",8660636721.0
91,Clocks and watches and parts thereof,365155971.0
92,Musical instruments; parts and accessories of such articles,49627178.0
93,Arms and ammunition; parts and accessories thereof,1340792.0
94,"Furniture; bedding, mattresses, mattress supports,cushions and similar stuffed furnishings; lamps and lighting fittings, not elsewhere specified or included; illuminated signs, illuminated nameplates and the like; prefabricated buildings",304252372.0
95,"Toys, games and sports requisites;parts and accessories thereof",234514157.0
96,Miscellaneous manufactured articles,250004029.0
97,"Works of art, collectors' pieces and antiques",227841078.0
98,Commodities not classified accroding to kind,1110575825.0
