商品编码,商品名称,美元
1,第1章 活动物,50646777
2,第2章 肉及食用...,1884697406
3,第3章 鱼、甲壳...,1519845174
4,第4章 乳品；蛋...,520989785
5,第5章 其他动物...,82944553
6,第6章 活树及其...,36942588
7,第7章 食用蔬菜...,286584719
8,第8章 食用水果...,1263196753
9,第9章 咖啡、茶...,134433459
10,第10章 谷物,1530607152
11,第11章 制粉工业...,197138730
12,第12章 含油子仁...,3396341697
13,第13章 虫胶；树...,32161027
14,第14章 编结用植...,9948136
15,动、植物或微生物油、...,1405579662
16,第16章 肉、鱼、...,39316665
17,第17章 糖及糖食,715327166
18,第18章 可可及可...,137241013
19,第19章 谷物、粮...,538997098
20,第20章 蔬菜、水...,182516065
21,第21章 杂项食品,564596042
22,第22章 饮料、酒...,470387202
23,第23章 食品工业...,671329347
24,第24章 烟草、烟...,109501888
25,第25章 盐；硫磺...,1832294382
26,第26章 矿砂、矿...,20060892348
27,第27章 矿物燃料...,45320811240
28,第28章 无机化学...,1752266021
29,第29章 有机化学...,3930353717
30,第30章 药品,3240792630
31,第31章 肥料,394763943
32,第32章 鞣料浸膏...,396423131
33,第33章 精油及香...,1574938628
34,第34章 肥皂、有...,457851211
35,第35章 蛋白类物...,355996591
36,第36章 炸药；烟...,14113612
37,第37章 照相及电...,259616909
38,第38章 杂项化学...,2130316312
39,第39章 塑料及其...,5153475819
40,第40章 橡胶及其...,1340699871
41,第41章 生皮（毛...,232867402
42,第42章 皮革制品...,543739730
43,第43章 毛皮、人...,91514156
44,第44章 木及木制...,1374053070
45,第45章 软木及软...,2393409
46,第46章 稻草、秸...,1331900
47,第47章 木浆及其...,1709023475
48,第48章 纸及纸板...,566819422
49,第49章 书籍、报...,145724962
50,第50章 蚕丝,10047827
51,第51章 羊毛、动...,181137574
52,第52章 棉花,1077158013
53,第53章 其他植物...,90198757
54,第54章 化学纤维...,191030082
55,第55章 化学纤维...,131470118
56,第56章 絮胎、毡...,89102991
57,第57章 地毯及纺...,6441661
58,第58章 特种机织...,24931611
59,第59章 浸渍、涂...,107034903
60,第60章 针织物及...,56129404
61,第61章 针织或钩...,289791308
62,第62章 非针织或...,475681862
63,第63章 其他纺织...,27712453
64,第64章 鞋靴、护...,439359962
65,第65章 帽类及其...,17437965
66,第66章 雨伞、阳...,1184654
67,第67章 已加工羽...,106086673
68,第68章 石料、石...,133410549
69,第69章 陶瓷产品,106865128
70,第70章 玻璃及其...,480162291
71,第71章 天然或养...,7875605665
72,第72章 钢铁,3535504359
73,第73章 钢铁制品,710720676
74,第74章 铜及其制...,5409858430
75,第75章 镍及其制...,965168323
76,第76章 铝及其制...,1242147642
78,第78章 铅及其制...,9109206
79,第79章 锌及其制...,142879208
80,第80章 锡及其制...,96543150
81,第81章 其他贱金...,305721000
82,第82章 贱金属工...,216711320
83,第83章 贱金属杂...,130952517
84,第84章 核反应堆...,18532229543
85,第85章 电机、电...,50352785174
86,第86章 铁道及电...,36988126
87,第87章 车辆及其...,6520946006
88,第88章 航空器、...,716695654
89,第89章 船舶及浮...,11391787
90,第90章 光学、照...,6502659858
91,第91章 钟表及其...,325464701
92,第92章 乐器及其...,36373342
93,第93章 武器、弹...,743351
94,第94章 家具；寝...,176251383
95,第95章 玩具、游...,206209171
96,第96章 杂项制品,123658586
97,第97章 艺术品、...,461555433
98,第98章 特殊交易...,861745476
