商品编码,商品名称,美元
1,第1章 活动物,21255244
2,第2章 肉及食用...,2348450022
3,第3章 鱼、甲壳...,1456142267
4,第4章 乳品；蛋...,832059043
5,第5章 其他动物...,93857658
6,第6章 活树及其...,36673097
7,第7章 食用蔬菜...,204942014
8,第8章 食用水果...,1114072476
9,第9章 咖啡、茶...,147764105
10,第10章 谷物,1322574301
11,第11章 制粉工业...,205889697
12,第12章 含油子仁...,5412412714
13,第13章 虫胶；树...,39767852
14,第14章 编结用植...,15603012
15,第15章 动、植物...,1269990877
16,第16章 肉、鱼、...,31737605
17,第17章 糖及糖食,386203828
18,第18章 可可及可...,137949818
19,第19章 谷物、粮...,672675763
20,第20章 蔬菜、水...,211988732
21,第21章 杂项食品,474608719
22,第22章 饮料、酒...,657221836
23,第23章 食品工业...,606891673
24,第24章 烟草、烟...,173831945
25,第25章 盐；硫磺...,1103812177
26,第26章 矿砂、矿...,20048995588
27,第27章 矿物燃料...,43125789777
28,第28章 无机化学...,1290915547
29,第29章 有机化学...,5977757864
30,第30章 药品,3917229163
31,第31章 肥料,334085878
32,第32章 鞣料浸膏...,540471079
33,第33章 精油及香...,2135942399
34,第34章 肥皂、有...,680417571
35,第35章 蛋白类物...,436920941
36,第36章 炸药；烟...,6205872
37,第37章 照相及电...,339033089
38,第38章 杂项化学...,2277974262
39,第39章 塑料及其...,7516642874
40,第40章 橡胶及其...,1724756894
41,第41章 生皮（毛...,382107877
42,第42章 皮革制品...,631606459
43,第43章 毛皮、人...,107390020
44,第44章 木及木制...,2198287528
45,第45章 软木及软...,3114049
46,第46章 稻草、秸...,2981396
47,第47章 木浆及其...,1892782188
48,第48章 纸及纸板...,811474498
49,第49章 书籍、报...,239497229
50,第50章 蚕丝,6326761
51,第51章 羊毛、动...,249480239
52,第52章 棉花,730632350
53,第53章 其他植物...,100175041
54,第54章 化学纤维...,261807771
55,第55章 化学纤维...,153764259
56,第56章 絮胎、毡...,130315119
57,第57章 地毯及纺...,10968050
58,第58章 特种机织...,36564642
59,第59章 浸渍、涂...,134839981
60,第60章 针织物及...,109575671
61,第61章 针织或钩...,393182424
62,第62章 非针织或...,582266662
63,第63章 其他纺织...,39271858
64,第64章 鞋靴、护...,452572861
65,第65章 帽类及其...,28709086
66,第66章 雨伞、阳...,965377
67,第67章 已加工羽...,80372140
68,第68章 石料、石...,203947285
69,第69章 陶瓷产品,177318164
70,第70章 玻璃及其...,709746933
71,第71章 天然或养...,8738346188
72,第72章 钢铁,4675606865
73,第73章 钢铁制品,890635965
74,第74章 铜及其制...,6474184662
75,第75章 镍及其制...,913282878
76,第76章 铝及其制...,1673414404
78,第78章 铅及其制...,10948793
79,第79章 锌及其制...,109745029
80,第80章 锡及其制...,55158929
81,第81章 其他贱金...,640397261
82,第82章 贱金属工...,296829476
83,第83章 贱金属杂...,218061409
84,第84章 核反应堆...,21090565052
85,第85章 电机、电...,64230692749
86,第86章 铁道及电...,53863898
87,第87章 车辆及其...,8324203826
88,第88章 航空器、...,830321866
89,第89章 船舶及浮...,39871465
90,第90章 光学、照...,9615013764
91,第91章 钟表及其...,529771746
92,第92章 乐器及其...,60373402
93,第93章 武器、弹...,150615
94,第94章 家具；寝...,291841249
95,第95章 玩具、游...,275559482
96,第96章 杂项制品,175252407
97,第97章 艺术品、...,348465019
98,第98章 特殊交易...,1170730954
