Commodity code,Commodity,US dollar
1,,9962763.0
2,,848515582.0
3,,642580769.0
4,,377370729.0
5,,55948284.0
6,,24346161.0
7,,200350060.0
8,,447230685.0
9,,32276622.0
10,,583942195.0
11,,105145657.0
12,,3167453101.0
13,,23514914.0
14,,19207177.0
15,,673814399.0
16,,19446911.0
17,,172996001.0
18,,48954395.0
19,,405864286.0
20,,82315882.0
21,,182050734.0
22,,376518750.0
23,,368516675.0
24,,317193279.0
25,,509748429.0
26,,12214020717.0
27,,22319947222.0
28,,919095828.0
29,,5161878396.0
30,,2368925762.0
31,,251683801.0
32,,409231690.0
33,,555458162.0
34,,400747903.0
35,,264392626.0
36,,18003163.0
37,,197722535.0
38,,1431047110.0
39,,6370096979.0
40,,1992222581.0
41,,547460173.0
42,,226083407.0
43,,89060198.0
44,,2044953689.0
45,,3136548.0
46,,1400434.0
47,,2013047306.0
48,,433013515.0
49,,133694073.0
50,,4228325.0
51,,292938766.0
52,,807101584.0
53,,76361482.0
54,,273272868.0
55,,216656863.0
56,,110501905.0
57,,13206763.0
58,,48915820.0
59,,167792994.0
60,,154952203.0
61,,221988453.0
62,,304568883.0
63,,38468640.0
64,,331003356.0
65,,7055188.0
66,,837210.0
67,,20311139.0
68,,145612495.0
69,,85263470.0
70,,599884194.0
71,,7184963983.0
72,,1921288134.0
73,,880485659.0
74,,3607675124.0
75,,283122460.0
76,,518299076.0
78,,38719840.0
79,,109822252.0
80,,17370005.0
81,,217234352.0
82,,297564288.0
83,,156590904.0
84,,14156811344.0
85,,33988876164.0
86,,57469982.0
87,,6811484594.0
88,,1431535124.0
89,,267794082.0
90,,8445329810.0
91,,295501640.0
92,,31459788.0
93,,1075190.0
94,,293616339.0
95,,170506297.0
96,,245592859.0
97,,4992302.0
98,,1123472879.0
