Commodity code,Commodity,US dollar
1,Live animals,12953916.0
2,Meat and edible meat offal,2242923657.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1826702115.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",735823537.0
5,"roducts of animal origin,not elsewhere specified or included",108949522.0
6,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage",15580383.0
7,Edible vegetables and certain roots and tubers,123830214.0
8,Edible fruit and nuts; peel of citrus fruit or melons,2579875417.0
9,"Coffee, tea, maté and spices",158925970.0
10,Cereals,526646052.0
11,Products of the milling industry;malt;starches; inulin; wheat gluten,166988026.0
12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder",4221996085.0
13,"Lac; gums, resins and other vegetable saps and extracts",32116656.0
14,Vegetable plaiting materials; vegetable products not elsewhere specified or included,11036126.0
15,"Animal, vegetable or microbial fats and oils and their cleavage products; prepared edible fats;animal or vegetable waxes",1008979750.0
16,"Preparations of meat, of fish, crustaceans, molluscs or other aquatic invertebrates, or of insects",78186122.0
17,Sugars and sugar confectionery,110881548.0
18,Cocoa and cocoa preparations,119897866.0
19,"Preparations of cereals, flour, starch or milk; pastrycooks' products",423536566.0
20,"Preparations of vegetables, fruit, nuts or other parts of plants",258851028.0
21,Miscellaneous edible preparations,475152428.0
22,"Beverages, spirits and vinegar",369683149.0
23,Residues and waste from the food industries; prepared animal fodder,386148458.0
24,"Tobacco and manufactured tobacco substitutes; products, whether or not containing nicotine, intended for inhalation without combustion; other nicotine containing products intended for the intake of nicotine into the human body",224519245.0
25,"Salt; sulphur; earths and stone;plastering materials, lime and cement",956387846.0
26,"Ores, slag and ash",20935365543.0
27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",36026890285.0
28,"Inorganic chemicals; organic or inorganic compounds of precious metals, of rare-earth metals, of radioactive elements or of isotopes",1230354792.0
29,Organic chemicals,3804512418.0
30,Pharmaceutical products,2599278463.0
31,Fertilisers,407036612.0
32,Tanning or dyeing extracts; tannins and their derivatives; dyes,370884890.0
33,Essential oils and resinoids; perfumery,1184005818.0
34,"Soap, organic surfaceactive agents, washing preparations,artificial waxes, prepared waxes, polishing or scouring preparations, candles and similar articles, modelling pastes, “dental waxes” and dental preparations with a basis of plaster",405524982.0
35,Albuminoidal substances; modified starches;,301827898.0
36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,12661491.0
37,Photographic or cinematographic goods,255980731.0
38,Miscellaneous chemical products,1818496929.0
39,Plastics and articles thereof,4454466287.0
40,Rubber and articles thereof,1782758162.0
41,Raw hides and skins (other than furskins) and leather,220707083.0
42,"Articles of leather; saddlery and harness;travel goods, handbags and similar containers; articles of animal gut (other than silkworm gut)",454217680.0
43,Furskins and artificial fur; manufactures thereof,6911113.0
44,Wood and articles of wood; wood charcoal,1189385729.0
45,Cork and articles of cork,3039954.0
46,"Manufactures of straw, of esparto or of other plaiting materials; basketware and wickerwork",1578460.0
47,Pulp of wood or of other fibrous cellulosic material;recovered (waste and scrap) paper or paperboard,1989642315.0
48,"aper and paperboard; articles of paper pulp, of paper or of paperboard",497805156.0
49,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",154868468.0
50,ilk,4296968.0
51,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",200662372.0
52,Cotton,522109874.0
53,Other vegetable textile fibres;paper yarn and woven fabrics of paper yarn,61045724.0
54,Man-made filaments; strip and the like of man-made textile materials,130749455.0
55,Man-made staple fibres,107478567.0
56,"Wadding, felt and nonwovens; special yarns; twine, cordage, ropes and cables and articles thereof",81662559.0
57,Carpets and other textile floor coverings,5622194.0
58,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery,14994938.0
59,"Impregnated, coated, covered or laminated textile fabrics; textile articles of a kind suitable for industrial use",85258927.0
60,Knitted or crocheted fabrics,34395445.0
61,"Articles of apparel and clothing accessories, knitted or crocheted",303629938.0
62,"Men's or boys' overcoats, car-coats, capes, cloaks, anoraks (including ski-jackets), wind-cheaters, wind-jackets and similar articles, other than those of heading 62.03.",416230529.0
63,Other made up textile articles; sets;worn clothing and worn textile articles; rags,23950898.0
64,"Footwear, gaiters and the like; parts of such articles",450086692.0
65,Headgear and parts thereof,14855074.0
66,"Umbrellas, sun umbrellas, walkingsticks, seatsticks,whips, ridingcrops and parts thereof",1182803.0
67,Prepared feathers and down and articles made of feathers or of down; artificial flowers; articles of human hair,120098183.0
68,"Articles of stone, plaster, cement, asbestos, mica or similar materials",132427243.0
69,Geramic products,89553622.0
70,Glass and glassware,422158013.0
71,"Natural or cultured pearls, precious or semiprecious stones,precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",2257832994.0
72,Iron and steel,2619872884.0
73,Articles of iron or steel,713837777.0
74,Copper and articles thereof,5437662244.0
75,Nickel and articles thereof,1440673021.0
76,Aluminium and articles thereof,1233514305.0
78,Lead and articles thereof,23535107.0
79,Zinc and articles thereof,132229659.0
80,Tin and articles thereof,83268700.0
81,Other base metals; cermets; articles thereof,355057130.0
82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal",204457094.0
83,Miscellaneous articles of base metal,116622572.0
84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",17315135043.0
85,"Electrical machinery and equipment and parts thereof;sound recorders and reproducers,television image and sound recorders and reproducers, and parts and accessories of such articles",43460735242.0
86,"Railway or tramway locomotives, rollingstock and parts thereof;railway or tramway track fixtures and fittings and parts thereof; mechanical (including electromechanical) traffic signalling equipment of all kinds",66568119.0
87,"Vehicles other than railway or tramway rollingstock, and parts and accessories thereof",2483597514.0
88,"Aircraft, spacecraft, and parts thereof",1309716236.0
89,"Ships, boats and floating structures",32750911.0
90,"Optical, photographic,cinematographic, measuring, checking,precision, medical or surgical instruments and apparatus; parts and accessories thereof",5044737396.0
91,Clocks and watches and parts thereof,254841636.0
92,Musical instruments; parts and accessories of such articles,15560955.0
93,Arms and ammunition; parts and accessories thereof,1301135.0
94,"Furniture; bedding, mattresses, mattress supports,cushions and similar stuffed furnishings; luminaires and lighting fittings, not elsewhere specified or included; illuminated signs, illuminated nameplates and the like; prefabricated buildings",140031463.0
95,"Toys, games and sports requisites;parts and accessories thereof",175112061.0
96,Miscellaneous manufactured articles,71852846.0
97,"Works of art, collectors' pieces and antiques",63707789.0
98,Commodities not classified accroding to kind,702130244.0
