商品编码,商品名称,美元
1,第1章 活动物,28948288
2,第2章 肉及食用...,1862887409
3,第3章 鱼、甲壳...,1402937537
4,第4章 乳品；蛋...,603248312
5,第5章 其他动物...,116559981
6,第6章 活树及其...,19453084
7,第7章 食用蔬菜...,153541433
8,第8章 食用水果...,2495259846
9,第9章 咖啡、茶...,200970132
10,第10章 谷物,1604258225
11,第11章 制粉工业...,136677473
12,第12章 含油子仁...,5680209761
13,第13章 虫胶；树...,35962518
14,第14章 编结用植...,19393335
15,动、植物或微生物油、...,960127456
16,第16章 肉、鱼、...,42150690
17,第17章 糖及糖食,169061774
18,第18章 可可及可...,83478975
19,第19章 谷物、粮...,532691657
20,第20章 蔬菜、水...,197448696
21,第21章 杂项食品,684103320
22,第22章 饮料、酒...,531501844
23,第23章 食品工业...,633969289
24,第24章 烟草、烟...,416388805
25,第25章 盐；硫磺...,1118109142
26,第26章 矿砂、矿...,19987167749
27,第27章 矿物燃料...,45057889791
28,第28章 无机化学...,1901891808
29,第29章 有机化学...,4027110440
30,第30章 药品,3600262071
31,第31章 肥料,386622447
32,第32章 鞣料浸膏...,437266925
33,第33章 精油及香...,1507560594
34,第34章 肥皂、有...,488008202
35,第35章 蛋白类物...,373762231
36,第36章 炸药；烟...,11262809
37,第37章 照相及电...,320085972
38,第38章 杂项化学...,2091321526
39,第39章 塑料及其...,5187711163
40,第40章 橡胶及其...,1252849374
41,第41章 生皮（毛...,265124567
42,第42章 皮革制品...,485908487
43,第43章 毛皮、人...,98053986
44,第44章 木及木制...,1712574846
45,第45章 软木及软...,2849537
46,第46章 稻草、秸...,2911097
47,第47章 木浆及其...,1856687413
48,第48章 纸及纸板...,599483733
49,第49章 书籍、报...,167985244
50,第50章 蚕丝,6642668
51,第51章 羊毛、动...,276144842
52,第52章 棉花,869457033
53,第53章 其他植物...,136275433
54,第54章 化学纤维...,181256579
55,第55章 化学纤维...,137214693
56,第56章 絮胎、毡...,92570741
57,第57章 地毯及纺...,7736683
58,第58章 特种机织...,25056889
59,第59章 浸渍、涂...,114293967
60,第60章 针织物及...,55454437
61,第61章 针织或钩...,289411898
62,第62章 非针织或...,411808107
63,第63章 其他纺织...,28385760
64,第64章 鞋靴、护...,520184275
65,第65章 帽类及其...,21080733
66,第66章 雨伞、阳...,605544
67,第67章 已加工羽...,110183305
68,第68章 石料、石...,153930903
69,第69章 陶瓷产品,124388190
70,第70章 玻璃及其...,579992344
71,第71章 天然或养...,12013696155
72,第72章 钢铁,2712982720
73,第73章 钢铁制品,786847054
74,第74章 铜及其制...,6732286150
75,第75章 镍及其制...,967340502
76,第76章 铝及其制...,1268027973
78,第78章 铅及其制...,14141844
79,第79章 锌及其制...,144802675
80,第80章 锡及其制...,32819097
81,第81章 其他贱金...,396939187
82,第82章 贱金属工...,248417644
83,第83章 贱金属杂...,145993536
84,第84章 核反应堆...,18185854858
85,第85章 电机、电...,46564519101
86,第86章 铁道及电...,62365827
87,第87章 车辆及其...,5468011311
88,第88章 航空器、...,599136501
89,第89章 船舶及浮...,25266217
90,第90章 光学、照...,5889569988
91,第91章 钟表及其...,334889542
92,第92章 乐器及其...,30903443
93,第93章 武器、弹...,294826
94,第94章 家具；寝...,167601406
95,第95章 玩具、游...,209714085
96,第96章 杂项制品,98766903
97,第97章 艺术品、...,101248571
98,第98章 特殊交易...,829695041
