商品编码,商品名称,美元
1,第1章 活动物,23099206
2,第2章 肉及食用...,2273922278
3,第3章 鱼、甲壳...,1183683426
4,第4章 乳品；蛋...,785345527
5,第5章 其他动物...,112456265
6,第6章 活树及其...,13357069
7,第7章 食用蔬菜...,537166649
8,第8章 食用水果...,1256107307
9,第9章 咖啡、茶...,121335686
10,第10章 谷物,1807965594
11,第11章 制粉工业...,310221362
12,第12章 含油子仁...,5994724788
13,第13章 虫胶；树...,36528826
14,第14章 编结用植...,23098082
15,动、植物或微生物油、...,984112913
16,第16章 肉、鱼、...,23098735
17,第17章 糖及糖食,318087665
18,第18章 可可及可...,55216969
19,第19章 谷物、粮...,486229078
20,第20章 蔬菜、水...,127727603
21,第21章 杂项食品,450064574
22,第22章 饮料、酒...,394759814
23,第23章 食品工业...,584420691
24,第24章 烟草、烟...,114031560
25,第25章 盐；硫磺...,1280983444
26,第26章 矿砂、矿...,19988080392
27,第27章 矿物燃料...,47535621474
28,第28章 无机化学...,1634795170
29,第29章 有机化学...,4733761371
30,第30章 药品,2548270319
31,第31章 肥料,442884563
32,第32章 鞣料浸膏...,453191392
33,第33章 精油及香...,2017471820
34,第34章 肥皂、有...,554556178
35,第35章 蛋白类物...,391121908
36,第36章 炸药；烟...,4916641
37,第37章 照相及电...,308960311
38,第38章 杂项化学...,2142407392
39,第39章 塑料及其...,6460164605
40,第40章 橡胶及其...,1489830630
41,第41章 生皮（毛...,296546784
42,第42章 皮革制品...,370025412
43,第43章 毛皮、人...,10253268
44,第44章 木及木制...,1948192530
45,第45章 软木及软...,2691364
46,第46章 稻草、秸...,2889961
47,第47章 木浆及其...,1773411724
48,第48章 纸及纸板...,573747173
49,第49章 书籍、报...,186598118
50,第50章 蚕丝,7641427
51,第51章 羊毛、动...,247197041
52,第52章 棉花,885752272
53,第53章 其他植物...,100888769
54,第54章 化学纤维...,200306636
55,第55章 化学纤维...,117703611
56,第56章 絮胎、毡...,102081714
57,第57章 地毯及纺...,6188090
58,第58章 特种机织...,30431494
59,第59章 浸渍、涂...,132066977
60,第60章 针织物及...,81855807
61,第61章 针织或钩...,255313702
62,第62章 非针织或...,290008061
63,第63章 其他纺织...,29416957
64,第64章 鞋靴、护...,371198255
65,第65章 帽类及其...,14551314
66,第66章 雨伞、阳...,698837
67,第67章 已加工羽...,67637109
68,第68章 石料、石...,193730604
69,第69章 陶瓷产品,135167401
70,第70章 玻璃及其...,655477330
71,第71章 天然或养...,3619244864
72,第72章 钢铁,3603163258
73,第73章 钢铁制品,786721305
74,第74章 铜及其制...,6029892519
75,第75章 镍及其制...,1136992126
76,第76章 铝及其制...,900766852
78,第78章 铅及其制...,5761089
79,第79章 锌及其制...,44042636
80,第80章 锡及其制...,164281407
81,第81章 其他贱金...,703668814
82,第82章 贱金属工...,228440762
83,第83章 贱金属杂...,162435594
84,第84章 核反应堆...,16684388352
85,第85章 电机、电...,52388831392
86,第86章 铁道及电...,37508418
87,第87章 车辆及其...,8524299819
88,第88章 航空器、...,678268639
89,第89章 船舶及浮...,70279917
90,第90章 光学、照...,6428970685
91,第91章 钟表及其...,247200219
92,第92章 乐器及其...,38377346
93,第93章 武器、弹...,26183
94,第94章 家具；寝...,244225168
95,第95章 玩具、游...,212125806
96,第96章 杂项制品,144995698
97,第97章 艺术品、...,66584473
98,第98章 特殊交易...,428943380
