Commodity code,Commodity,US dollar
1,Live animals,29286750.0
2,Meat and edible meat offal,1084711287.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",479491319.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",280904731.0
5,"roducts of animal origin,not elsewhere specified or included",46635576.0
6,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage",19257444.0
7,Edible vegetables and certain roots and tubers,190434835.0
8,Edible fruit and nuts; peel of citrus fruit or melons,466419691.0
9,"Coffee, tea, maté and spices",47314481.0
10,Cereals,472672462.0
11,Products of the milling industry;malt;starches; inulin; wheat gluten,60741622.0
12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder",3428817310.0
13,"Lac; gums, resins and other vegetable saps and extracts",19758938.0
14,Vegetable plaiting materials; vegetable products not elsewhere specified or included,20496617.0
15,Animal or vegetable fats and oils and their cleavage produ prepared edible fats;animal or vegetable waxes,506101340.0
16,"Preparations of meat, of fish or ofcrustaceans,molluscs or other aquatic invertebrates",12123336.0
17,Sugars and sugar confectionery,164050147.0
18,Cocoa and cocoa preparations,45998447.0
19,"Preparations of cereals, flour, starch or milk; pastrycooks' products",357738428.0
20,"Preparations of vegetables, fruit, nuts or other parts of plants",75861616.0
21,Miscellaneous edible preparations,174206694.0
22,"Beverages, spirits and vinegar",434407020.0
23,Residues and waste from the food industries; prepared animal fodder,266070934.0
24,Tobacco and manufactured tobacco substitutes,46751344.0
25,"Salt; sulphur; earths and stone;plastering materials, lime and cement",440178695.0
26,"Ores, slag and ash",7385307692.0
27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",14959805761.0
28,"Inorganic chemicals; organic or inorganic compounds of precious metals, of rare-earth metals, of radioactive elements or of isotopes",808558316.0
29,Organic chemicals,3572101736.0
30,Pharmaceutical products,1883090322.0
31,Fertilisers,132256474.0
32,Tanning or dyeing extracts; tannins and their derivatives; dyes,372433357.0
33,Essential oils and resinoids; perfumery,441352259.0
34,"Soap, organic surfaceactive agents, washing preparations,artificial waxes, prepared waxes, polishing or scouring preparations, candles and similar articles, modelling pastes, “dental waxes” and dental preparations with a basis of plaster",342956719.0
35,Albuminoidal substances; modified starches;,258464768.0
36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,20420049.0
37,Photographic or cinematographic goods,184348426.0
38,Miscellaneous chemical products,1234787165.0
39,Plastics and articles thereof,5037027780.0
40,Rubber and articles thereof,1060208142.0
41,Raw hides and skins (other than furskins) and leather,484047965.0
42,"Articles of leather; saddlery and harness;travel goods, handbags and similar containers; articles of animal gut (other than silkworm gut)",179235671.0
43,Furskins and artificial fur; manufactures thereof,124761966.0
44,Wood and articles of wood; wood charcoal,1718133390.0
45,Cork and articles of cork,3299629.0
46,"Manufactures of straw, of esparto or of other plaiting materials; basketware and wickerwork",1031957.0
47,Pulp of wood or of other fibrous cellulosic material;recovered (waste and scrap) paper or paperboard,1316082448.0
48,"aper and paperboard; articles of paper pulp, of paper or of paperboard",331167889.0
49,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",113214658.0
50,ilk,5480242.0
51,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",338751035.0
52,Cotton,614090501.0
53,Other vegetable textile fibres;paper yarn and woven fabrics of paper yarn,66999304.0
54,Man-made filaments; strip and the like of man-made textile materials,249124989.0
55,Man-made staple fibres,167048484.0
56,"Wadding, felt and nonwovens; special yarns; twine, cordage, ropes and cables and articles thereof",100845994.0
57,Carpets and other textile floor coverings,10251527.0
58,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery,45793831.0
59,"Impregnated, coated, covered or laminated textile fabrics; textile articles of a kind suitable for industrial use",144847795.0
60,Knitted or crocheted fabrics,148278509.0
61,"Articles of apparel and clothing accessories, knitted or crocheted",199131779.0
62,"Men's or boys' overcoats, car-coats, capes, cloaks, anoraks (including ski-jackets), wind-cheaters, wind-jackets and similar articles, other than those of heading 62.03.",292557133.0
63,Other made up textile articles; sets;worn clothing and worn textile articles; rags,37225403.0
64,"Footwear, gaiters and the like; parts of such articles",263485672.0
65,Headgear and parts thereof,4361721.0
66,"Umbrellas, sun umbrellas, walkingsticks, seatsticks,whips, ridingcrops and parts thereof",1355500.0
67,Prepared feathers and down and articles made of feathers or of down; artificial flowers; articles of human hair,15677349.0
68,"Articles of stone, plaster, cement, asbestos, mica or similar materials",132686703.0
69,Geramic products,73071021.0
70,Glass and glassware,578006015.0
71,"Natural or cultured pearls, precious or semiprecious stones,precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",5423074667.0
72,Iron and steel,1437853705.0
73,Articles of iron or steel,787328195.0
74,Copper and articles thereof,2768136901.0
75,Nickel and articles thereof,432506918.0
76,Aluminium and articles thereof,506494050.0
78,Lead and articles thereof,3177559.0
79,Zinc and articles thereof,91073094.0
80,Tin and articles thereof,17252629.0
81,Other base metals; cermets; articles thereof,151911828.0
82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal",271104116.0
83,Miscellaneous articles of base metal,142626635.0
84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",12256544775.0
85,"Electrical machinery and equipment and parts thereof;sound recorders and reproducers,television image and sound recorders and reproducers, and parts and accessories of such articles",33577150703.0
86,"Railway or tramway locomotives, rollingstock and parts thereof;railway or tramway track fixtures and fittings and parts thereof; mechanical (including electromechanical) traffic signalling equipment of all kinds",87259290.0
87,"Vehicles other than railway or tramway rollingstock, and parts and accessories thereof",6115012684.0
88,"Aircraft, spacecraft, and parts thereof",2636728927.0
89,"Ships, boats and floating structures",198276201.0
90,"Optical, photographic,cinematographic, measuring, checking,precision, medical or surgical instruments and apparatus; parts and accessories thereof",7900869460.0
91,Clocks and watches and parts thereof,274490003.0
92,Musical instruments; parts and accessories of such articles,35975483.0
93,Arms and ammunition; parts and accessories thereof,471994.0
94,"Furniture; bedding, mattresses, mattress supports,cushions and similar stuffed furnishings; lamps and lighting fittings, not elsewhere specified or included; illuminated signs, illuminated nameplates and the like; prefabricated buildings",260185003.0
