商品编码,商品名称,美元
1,第1章 活动物,51823161
2,第2章 肉及食用...,762178262
3,第3章 鱼、甲壳...,677075787
4,第4章 乳品；蛋...,453716519
5,第5章 其他动物...,54028715
6,第6章 活树及其...,14507279
7,第7章 食用蔬菜...,146942268
8,第8章 食用水果...,526416359
9,第9章 咖啡、茶...,45832966
10,第10章 谷物,633053496
11,第11章 制粉工业...,80601238
12,第12章 含油子仁...,4433103817
13,第13章 虫胶；树...,19887551
14,第14章 编结用植...,12812303
15,第15章 动、植物...,509109628
16,第16章 肉、鱼、...,29519904
17,第17章 糖及糖食,56760189
18,第18章 可可及可...,43096924
19,第19章 谷物、粮...,440703059
20,第20章 蔬菜、水...,98254268
21,第21章 杂项食品,193129407
22,第22章 饮料、酒...,451705920
23,第23章 食品工业...,394057197
24,第24章 烟草、烟...,56390147
25,第25章 盐；硫磺...,591125698
26,第26章 矿砂、矿...,8938852927
27,第27章 矿物燃料...,18254800009
28,第28章 无机化学...,752290139
29,第29章 有机化学...,4180884070
30,第30章 药品,1900709896
31,第31章 肥料,150342782
32,第32章 鞣料浸膏...,393486890
33,第33章 精油及香...,630883701
34,第34章 肥皂、有...,365937329
35,第35章 蛋白类物...,276181114
36,第36章 炸药；烟...,11963042
37,第37章 照相及电...,206129094
38,第38章 杂项化学...,1275596896
39,第39章 塑料及其...,5308829363
40,第40章 橡胶及其...,1276154932
41,第41章 生皮（毛...,444824267
42,第42章 皮革制品...,250236162
43,第43章 毛皮、人...,226188883
44,第44章 木及木制...,2029955857
45,第45章 软木及软...,3857437
46,第46章 稻草、秸...,1219176
47,第47章 木浆及其...,1663203084
48,第48章 纸及纸板...,380241984
49,第49章 书籍、报...,121655498
50,第50章 蚕丝,3124948
51,第51章 羊毛、动...,308978701
52,第52章 棉花,655059521
53,第53章 其他植物...,64912259
54,第54章 化学纤维...,233507341
55,第55章 化学纤维...,196646377
56,第56章 絮胎、毡...,110206434
57,第57章 地毯及纺...,11742912
58,第58章 特种机织...,43733053
59,第58章 浸渍、涂...,147312099
60,第60章 针织物及...,151253491
61,第61章 针织或钩...,259640181
62,第62章 非针织或...,359644944
63,第63章 其他纺织...,41013413
64,第64章 鞋靴、护...,289796036
65,第65章 帽类及其...,7099901
66,第66章 雨伞、阳...,1082613
67,第67章 已加工羽...,12487482
68,第68章 石料、石...,133865544
69,第69章 陶瓷产品,82714661
70,第70章 玻璃及其...,624394082
71,第71章 天然或养...,5695756849
72,第72章 钢铁,1558290431
73,第73章 钢铁制品,808745970
74,第74章 铜及其制...,3287559857
75,第75章 镍及其制...,380753687
76,第76章 铝及其制...,533986004
78,第78章 铅及其制...,20584354
79,第79章 锌及其制...,222561291
80,第80章 锡及其制...,14846547
81,第81章 其他贱金...,204428230
82,第82章 贱金属工...,290905428
83,第83章 贱金属杂...,156747107
84,第84章 核反应堆...,13812289651
85,第85章 电机、电...,37089579348
86,第86章 铁道及电...,65706904
87,第87章 车辆及其...,6479836737
88,第88章 航空器、...,2636466739
89,第89章 船舶及浮...,94222713
90,第90章 光学、照...,8181683912
91,第91章 钟表及其...,273404006
92,第92章 乐器及其...,33704879
93,第93章 武器、弹...,122637
94,第94章 家具；寝...,299944850
95,第95章 玩具、游...,210646316
96,第96章 杂项制品,196925840
97,第97章 艺术品、...,7439113
98,第98章 特殊交易...,1153691248
