Commodity code,Commodity,US dollar
1,Live animals,72298682.0
2,Meat and edible meat offal,785326049.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",618684678.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",269912037.0
5,"roducts of animal origin,not elsewhere specified or included",40574415.0
6,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage",14713879.0
7,Edible vegetables and certain roots and tubers,185979086.0
8,Edible fruit and nuts; peel of citrus fruit or melons,447233319.0
9,"Coffee, tea, maté and spices",42074830.0
10,Cereals,614065271.0
11,Products of the milling industry;malt;starches; inulin; wheat gluten,102950824.0
12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder",3935856502.0
13,"Lac; gums, resins and other vegetable saps and extracts",18064956.0
14,Vegetable plaiting materials; vegetable products not elsewhere specified or included,18259091.0
15,Animal or vegetable fats and oils and their cleavage produ prepared edible fats;animal or vegetable waxes,791614250.0
16,"Preparations of meat, of fish or ofcrustaceans,molluscs or other aquatic invertebrates",16048840.0
17,Sugars and sugar confectionery,205492755.0
18,Cocoa and cocoa preparations,92661771.0
19,"Preparations of cereals, flour, starch or milk; pastrycooks' products",509392056.0
20,"Preparations of vegetables, fruit, nuts or other parts of plants",85834397.0
21,Miscellaneous edible preparations,256217163.0
22,"Beverages, spirits and vinegar",479945553.0
23,Residues and waste from the food industries; prepared animal fodder,357133900.0
24,Tobacco and manufactured tobacco substitutes,179865507.0
25,"Salt; sulphur; earths and stone;plastering materials, lime and cement",448685164.0
26,"Ores, slag and ash",7985023096.0
27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",16437635136.0
28,"Inorganic chemicals; organic or inorganic compounds of precious metals, of rare-earth metals, of radioactive elements or of isotopes",871772149.0
29,Organic chemicals,3725693070.0
30,Pharmaceutical products,2092504282.0
31,Fertilisers,480561127.0
32,Tanning or dyeing extracts; tannins and their derivatives; dyes,357041823.0
33,Essential oils and resinoids; perfumery,483230387.0
34,"Soap, organic surfaceactive agents, washing preparations,artificial waxes, prepared waxes, polishing or scouring preparations, candles and similar articles, modelling pastes, “dental waxes” and dental preparations with a basis of plaster",336009522.0
35,Albuminoidal substances; modified starches;,303566039.0
36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,16685024.0
37,Photographic or cinematographic goods,215977894.0
38,Miscellaneous chemical products,1341373014.0
39,Plastics and articles thereof,5617181999.0
40,Rubber and articles thereof,1314253620.0
41,Raw hides and skins (other than furskins) and leather,590133685.0
42,"Articles of leather; saddlery and harness;travel goods, handbags and similar containers; articles of animal gut (other than silkworm gut)",204600735.0
43,Furskins and artificial fur; manufactures thereof,26509851.0
44,Wood and articles of wood; wood charcoal,1611832603.0
45,Cork and articles of cork,3741613.0
46,"Manufactures of straw, of esparto or of other plaiting materials; basketware and wickerwork",1101743.0
47,Pulp of wood or of other fibrous cellulosic material;recovered (waste and scrap) paper or paperboard,1578966125.0
48,"aper and paperboard; articles of paper pulp, of paper or of paperboard",351132760.0
49,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",250748022.0
50,ilk,9309424.0
51,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",204634612.0
52,Cotton,911995280.0
53,Other vegetable textile fibres;paper yarn and woven fabrics of paper yarn,77548177.0
54,Man-made filaments; strip and the like of man-made textile materials,281500644.0
55,Man-made staple fibres,212716402.0
56,"Wadding, felt and nonwovens; special yarns; twine, cordage, ropes and cables and articles thereof",100527917.0
57,Carpets and other textile floor coverings,11206688.0
58,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery,56928013.0
59,"Impregnated, coated, covered or laminated textile fabrics; textile articles of a kind suitable for industrial use",158835659.0
60,Knitted or crocheted fabrics,170788413.0
61,"Articles of apparel and clothing accessories, knitted or crocheted",215159636.0
62,"Men's or boys' overcoats, car-coats, capes, cloaks, anoraks (including ski-jackets), wind-cheaters, wind-jackets and similar articles, other than those of heading 62.03.",363542651.0
63,Other made up textile articles; sets;worn clothing and worn textile articles; rags,42355843.0
64,"Footwear, gaiters and the like; parts of such articles",283667913.0
65,Headgear and parts thereof,5163573.0
66,"Umbrellas, sun umbrellas, walkingsticks, seatsticks,whips, ridingcrops and parts thereof",1449856.0
67,Prepared feathers and down and articles made of feathers or of down; artificial flowers; articles of human hair,19315936.0
68,"Articles of stone, plaster, cement, asbestos, mica or similar materials",130240827.0
69,Geramic products,60349893.0
70,Glass and glassware,648844905.0
71,"Natural or cultured pearls, precious or semiprecious stones,precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",14610261474.0
72,Iron and steel,1398729862.0
73,Articles of iron or steel,928115685.0
74,Copper and articles thereof,3535155631.0
75,Nickel and articles thereof,449281559.0
76,Aluminium and articles thereof,566980751.0
78,Lead and articles thereof,3825003.0
79,Zinc and articles thereof,191027523.0
80,Tin and articles thereof,32136432.0
81,Other base metals; cermets; articles thereof,143601428.0
82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal",299095760.0
83,Miscellaneous articles of base metal,167755443.0
84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",14134924652.0
85,"Electrical machinery and equipment and parts thereof;sound recorders and reproducers,television image and sound recorders and reproducers, and parts and accessories of such articles",44990590286.0
86,"Railway or tramway locomotives, rollingstock and parts thereof;railway or tramway track fixtures and fittings and parts thereof; mechanical (including electromechanical) traffic signalling equipment of all kinds",96599098.0
87,"Vehicles other than railway or tramway rollingstock, and parts and accessories thereof",6539695677.0
88,"Aircraft, spacecraft, and parts thereof",3215429991.0
89,"Ships, boats and floating structures",34243155.0
90,"Optical, photographic,cinematographic, measuring, checking,precision, medical or surgical instruments and apparatus; parts and accessories thereof",9889146677.0
91,Clocks and watches and parts thereof,334153305.0
92,Musical instruments; parts and accessories of such articles,30427152.0
93,Arms and ammunition; parts and accessories thereof,505601.0
94,"Furniture; bedding, mattresses, mattress supports,cushions and similar stuffed furnishings; lamps and lighting fittings, not elsewhere specified or included; illuminated signs, illuminated nameplates and the like; prefabricated buildings",373223155.0
95,"Toys, games and sports requisites;parts and accessories thereof",265670797.0
96,Miscellaneous manufactured articles,244166177.0
97,"Works of art, collectors' pieces and antiques",17359145.0
98,Commodities not classified accroding to kind,261181725.0
