Commodity code,Commodity,US dollar
1,Live animals,51652488.0
2,Meat and edible meat offal,1482964447.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1870495198.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",680418846.0
5,"roducts of animal origin,not elsewhere specified or included",91560216.0
6,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage",56920245.0
7,Edible vegetables and certain roots and tubers,183822010.0
8,Edible fruit and nuts; peel of citrus fruit or melons,1231672068.0
9,"Coffee, tea, maté and spices",192449582.0
10,Cereals,682316257.0
11,Products of the milling industry;malt;starches; inulin; wheat gluten,182628606.0
12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder",4164560263.0
13,"Lac; gums, resins and other vegetable saps and extracts",29557492.0
14,Vegetable plaiting materials; vegetable products not elsewhere specified or included,16687826.0
15,"Animal, vegetable or microbial fats and oils and their cleavage products; prepared edible fats;animal or vegetable waxes",1522115720.0
16,"Preparations of meat, of fish, crustaceans, molluscs or other aquatic invertebrates, or of insects",71736740.0
17,Sugars and sugar confectionery,248587419.0
18,Cocoa and cocoa preparations,214980145.0
19,"Preparations of cereals, flour, starch or milk; pastrycooks' products",596013836.0
20,"Preparations of vegetables, fruit, nuts or other parts of plants",211620534.0
21,Miscellaneous edible preparations,699080007.0
22,"Beverages, spirits and vinegar",415144506.0
23,Residues and waste from the food industries; prepared animal fodder,538779558.0
24,"Tobacco and manufactured tobacco substitutes; products, whether or not containing nicotine, intended for inhalation without combustion; other nicotine containing products intended for the intake of nicotine into the human body",47995159.0
25,"Salt; sulphur; earths and stone;plastering materials, lime and cement",1118902713.0
26,"Ores, slag and ash",24083656719.0
27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",37362712061.0
28,"Inorganic chemicals; organic or inorganic compounds of precious metals, of rare-earth metals, of radioactive elements or of isotopes",1788831680.0
29,Organic chemicals,4053814941.0
30,Pharmaceutical products,3228287347.0
31,Fertilisers,537077011.0
32,Tanning or dyeing extracts; tannins and their derivatives; dyes,443093214.0
33,Essential oils and resinoids; perfumery,1210622640.0
34,"Soap, organic surfaceactive agents, washing preparations,artificial waxes, prepared waxes, polishing or scouring preparations, candles and similar articles, modelling pastes, “dental waxes” and dental preparations with a basis of plaster",470080413.0
35,Albuminoidal substances; modified starches;,371037032.0
36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,11307764.0
37,Photographic or cinematographic goods,331533907.0
38,Miscellaneous chemical products,2062430356.0
39,Plastics and articles thereof,4473703979.0
40,Rubber and articles thereof,1804541740.0
41,Raw hides and skins (other than furskins) and leather,187618225.0
42,"Articles of leather; saddlery and harness;travel goods, handbags and similar containers; articles of animal gut (other than silkworm gut)",506946201.0
43,Furskins and artificial fur; manufactures thereof,72298195.0
44,Wood and articles of wood; wood charcoal,1356160073.0
45,Cork and articles of cork,1661602.0
46,"Manufactures of straw, of esparto or of other plaiting materials; basketware and wickerwork",2010750.0
47,Pulp of wood or of other fibrous cellulosic material;recovered (waste and scrap) paper or paperboard,1884138483.0
48,"aper and paperboard; articles of paper pulp, of paper or of paperboard",474694325.0
49,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",127450749.0
50,ilk,6526379.0
51,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",246859553.0
52,Cotton,572611758.0
53,Other vegetable textile fibres;paper yarn and woven fabrics of paper yarn,127949495.0
54,Man-made filaments; strip and the like of man-made textile materials,140528625.0
55,Man-made staple fibres,133091859.0
56,"Wadding, felt and nonwovens; special yarns; twine, cordage, ropes and cables and articles thereof",87994380.0
57,Carpets and other textile floor coverings,7659451.0
58,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery,21164558.0
59,"Impregnated, coated, covered or laminated textile fabrics; textile articles of a kind suitable for industrial use",93252536.0
60,Knitted or crocheted fabrics,49910601.0
61,"Articles of apparel and clothing accessories, knitted or crocheted",330677874.0
62,"Men's or boys' overcoats, car-coats, capes, cloaks, anoraks (including ski-jackets), wind-cheaters, wind-jackets and similar articles, other than those of heading 62.03.",566408933.0
63,Other made up textile articles; sets;worn clothing and worn textile articles; rags,24909196.0
64,"Footwear, gaiters and the like; parts of such articles",528646971.0
65,Headgear and parts thereof,20574243.0
66,"Umbrellas, sun umbrellas, walkingsticks, seatsticks,whips, ridingcrops and parts thereof",640725.0
67,Prepared feathers and down and articles made of feathers or of down; artificial flowers; articles of human hair,137238813.0
68,"Articles of stone, plaster, cement, asbestos, mica or similar materials",149940306.0
69,Geramic products,105028132.0
70,Glass and glassware,575938476.0
71,"Natural or cultured pearls, precious or semiprecious stones,precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",9371697517.0
72,Iron and steel,2404912511.0
73,Articles of iron or steel,641946702.0
74,Copper and articles thereof,6656544768.0
75,Nickel and articles thereof,1192624296.0
76,Aluminium and articles thereof,1216216470.0
78,Lead and articles thereof,54928271.0
79,Zinc and articles thereof,74898730.0
80,Tin and articles thereof,65772763.0
81,Other base metals; cermets; articles thereof,223952618.0
82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal",221728298.0
83,Miscellaneous articles of base metal,137418141.0
84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",19616987621.0
85,"Electrical machinery and equipment and parts thereof;sound recorders and reproducers,television image and sound recorders and reproducers, and parts and accessories of such articles",56860095407.0
86,"Railway or tramway locomotives, rollingstock and parts thereof;railway or tramway track fixtures and fittings and parts thereof; mechanical (including electromechanical) traffic signalling equipment of all kinds",56109286.0
87,"Vehicles other than railway or tramway rollingstock, and parts and accessories thereof",3386012004.0
88,"Aircraft, spacecraft, and parts thereof",1247189729.0
89,"Ships, boats and floating structures",25191249.0
90,"Optical, photographic,cinematographic, measuring, checking,precision, medical or surgical instruments and apparatus; parts and accessories thereof",6131743273.0
91,Clocks and watches and parts thereof,273154574.0
92,Musical instruments; parts and accessories of such articles,34526257.0
93,Arms and ammunition; parts and accessories thereof,533266.0
94,"Furniture; bedding, mattresses, mattress supports,cushions and similar stuffed furnishings; luminaires and lighting fittings, not elsewhere specified or included; illuminated signs, illuminated nameplates and the like; prefabricated buildings",159875967.0
95,"Toys, games and sports requisites;parts and accessories thereof",236729125.0
96,Miscellaneous manufactured articles,92575000.0
97,"Works of art, collectors' pieces and antiques",50801185.0
98,Commodities not classified accroding to kind,864529195.0
