Commodity code,Commodity,US dollar
1,Live animals,69361462.0
2,Meat and edible meat offal,657825970.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",661429846.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",240586522.0
5,"roducts of animal origin,not elsewhere specified or included",38433192.0
6,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage",26840982.0
7,Edible vegetables and certain roots and tubers,90639232.0
8,Edible fruit and nuts; peel of citrus fruit or melons,414517890.0
9,"Coffee, tea, maté and spices",41558788.0
10,Cereals,869617010.0
11,Products of the milling industry;malt;starches; inulin; wheat gluten,76568657.0
12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder",3366347380.0
13,"Lac; gums, resins and other vegetable saps and extracts",20702204.0
14,Vegetable plaiting materials; vegetable products not elsewhere specified or included,14484839.0
15,Animal or vegetable fats and oils and their cleavage produ prepared edible fats;animal or vegetable waxes,710438651.0
16,"Preparations of meat, of fish or ofcrustaceans,molluscs or other aquatic invertebrates",21811813.0
17,Sugars and sugar confectionery,249829993.0
18,Cocoa and cocoa preparations,82998185.0
19,"Preparations of cereals, flour, starch or milk; pastrycooks' products",407339106.0
20,"Preparations of vegetables, fruit, nuts or other parts of plants",85275233.0
21,Miscellaneous edible preparations,163111646.0
22,"Beverages, spirits and vinegar",455637342.0
23,Residues and waste from the food industries; prepared animal fodder,461916381.0
24,Tobacco and manufactured tobacco substitutes,83329191.0
25,"Salt; sulphur; earths and stone;plastering materials, lime and cement",515411427.0
26,"Ores, slag and ash",8330894619.0
27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",15177970901.0
28,"Inorganic chemicals; organic or inorganic compounds of precious metals, of rare-earth metals, of radioactive elements or of isotopes",927899983.0
29,Organic chemicals,4035816688.0
30,Pharmaceutical products,1685016084.0
31,Fertilisers,254536555.0
32,Tanning or dyeing extracts; tannins and their derivatives; dyes,355551029.0
33,Essential oils and resinoids; perfumery,412336449.0
34,"Soap, organic surfaceactive agents, washing preparations,artificial waxes, prepared waxes, polishing or scouring preparations, candles and similar articles, modelling pastes, “dental waxes” and dental preparations with a basis of plaster",347589628.0
35,Albuminoidal substances; modified starches;,268709685.0
36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,9713016.0
37,Photographic or cinematographic goods,188477272.0
38,Miscellaneous chemical products,1246133318.0
39,Plastics and articles thereof,5625094200.0
40,Rubber and articles thereof,1189991676.0
41,Raw hides and skins (other than furskins) and leather,580713160.0
42,"Articles of leather; saddlery and harness;travel goods, handbags and similar containers; articles of animal gut (other than silkworm gut)",151160439.0
43,Furskins and artificial fur; manufactures thereof,96384391.0
44,Wood and articles of wood; wood charcoal,1503713095.0
45,Cork and articles of cork,5374225.0
46,"Manufactures of straw, of esparto or of other plaiting materials; basketware and wickerwork",973305.0
47,Pulp of wood or of other fibrous cellulosic material;recovered (waste and scrap) paper or paperboard,1632580177.0
48,"aper and paperboard; articles of paper pulp, of paper or of paperboard",345859355.0
49,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",141233684.0
50,ilk,3983579.0
51,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",215397948.0
52,Cotton,771384139.0
53,Other vegetable textile fibres;paper yarn and woven fabrics of paper yarn,63361569.0
54,Man-made filaments; strip and the like of man-made textile materials,253848194.0
55,Man-made staple fibres,222534180.0
56,"Wadding, felt and nonwovens; special yarns; twine, cordage, ropes and cables and articles thereof",105777769.0
57,Carpets and other textile floor coverings,13818969.0
58,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery,47467193.0
59,"Impregnated, coated, covered or laminated textile fabrics; textile articles of a kind suitable for industrial use",154598521.0
60,Knitted or crocheted fabrics,145790929.0
61,"Articles of apparel and clothing accessories, knitted or crocheted",201644892.0
62,"Men's or boys' overcoats, car-coats, capes, cloaks, anoraks (including ski-jackets), wind-cheaters, wind-jackets and similar articles, other than those of heading 62.03.",387296166.0
63,Other made up textile articles; sets;worn clothing and worn textile articles; rags,38266739.0
64,"Footwear, gaiters and the like; parts of such articles",254286018.0
65,Headgear and parts thereof,4689888.0
