Commodity code,Commodity,US dollar
62,"Men's or boys' overcoats, car-coats, capes, cloaks, anoraks (including ski-jackets), wind-cheaters, wind-jackets and similar articles, other than those of heading 62.03.",347304073.0
63,Other made up textile articles; sets;worn clothing and worn textile articles; rags,37631665.0
64,"Footwear, gaiters and the like; parts of such articles",241624479.0
65,Headgear and parts thereof,5312655.0
66,"Umbrellas, sun umbrellas, walkingsticks, seatsticks,whips, ridingcrops and parts thereof",785631.0
67,Prepared feathers and down and articles made of feathers or of down; artificial flowers; articles of human hair,13039639.0
68,"Articles of stone, plaster, cement, asbestos, mica or similar materials",137064882.0
69,Geramic products,64790663.0
70,Glass and glassware,592103964.0
71,"Natural or cultured pearls, precious or semiprecious stones,precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",7544356140.0
72,Iron and steel,1434215182.0
73,Articles of iron or steel,808978370.0
74,Copper and articles thereof,2450302598.0
75,Nickel and articles thereof,447578034.0
76,Aluminium and articles thereof,514754973.0
78,Lead and articles thereof,4050751.0
79,Zinc and articles thereof,68959895.0
80,Tin and articles thereof,31921606.0
81,Other base metals; cermets; articles thereof,168058368.0
82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal",287158248.0
83,Miscellaneous articles of base metal,145076210.0
84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",12811222733.0
85,"Electrical machinery and equipment and parts thereof;sound recorders and reproducers,television image and sound recorders and reproducers, and parts and accessories of such articles",39458467715.0
86,"Railway or tramway locomotives, rollingstock and parts thereof;railway or tramway track fixtures and fittings and parts thereof; mechanical (including electromechanical) traffic signalling equipment of all kinds",85748313.0
87,"Vehicles other than railway or tramway rollingstock, and parts and accessories thereof",5830846744.0
88,"Aircraft, spacecraft, and parts thereof",2401120277.0
89,"Ships, boats and floating structures",294685160.0
90,"Optical, photographic,cinematographic, measuring, checking,precision, medical or surgical instruments and apparatus; parts and accessories thereof",8648183766.0
91,Clocks and watches and parts thereof,265004151.0
92,Musical instruments; parts and accessories of such articles,34963406.0
93,Arms and ammunition; parts and accessories thereof,175824.0
94,"Furniture; bedding, mattresses, mattress supports,cushions and similar stuffed furnishings; lamps and lighting fittings, not elsewhere specified or included; illuminated signs, illuminated nameplates and the like; prefabricated buildings",275675979.0
95,"Toys, games and sports requisites;parts and accessories thereof",168168895.0
96,Miscellaneous manufactured articles,183865116.0
97,"Works of art, collectors' pieces and antiques",7846288.0
98,Commodities not classified accroding to kind,911899295.0
