Commodity code,Commodity,US dollar
1,,34142528.0
2,,907895455.0
3,,1005616436.0
4,,407035981.0
5,,66605900.0
6,,21495248.0
7,,231025681.0
8,,774853712.0
9,,51430649.0
10,,793764679.0
11,,99107667.0
12,,3387371093.0
13,,27330725.0
14,,15482146.0
15,,592543382.0
16,,19986056.0
17,,215355451.0
18,,39352308.0
19,,439880910.0
20,,100568133.0
21,,232540559.0
22,,454031833.0
23,,343027615.0
24,,391134126.0
25,,577495417.0
26,,10462702805.0
27,,27275153878.0
28,,889639233.0
29,,5458330227.0
30,,2180549664.0
31,,227640559.0
32,,404611253.0
33,,919842137.0
34,,391282437.0
35,,267873539.0
36,,10888135.0
37,,211773491.0
38,,1461334562.0
39,,5946366617.0
40,,1199875538.0
41,,434186411.0
42,,234500744.0
43,,88152337.0
44,,2014943437.0
45,,4963288.0
46,,1785701.0
47,,1831426227.0
48,,490130593.0
49,,168727452.0
50,,5065474.0
51,,378630505.0
52,,734700332.0
53,,71053896.0
54,,265957398.0
55,,205805100.0
56,,115591507.0
57,,11181722.0
58,,46261552.0
59,,158395648.0
60,,153193091.0
61,,208666040.0
62,,258718544.0
63,,37198804.0
64,,286450106.0
65,,7464881.0
66,,1263907.0
67,,21554784.0
68,,147344906.0
69,,93579812.0
70,,607054970.0
71,,7493409101.0
72,,1809624036.0
73,,907439513.0
74,,4113741854.0
75,,541039795.0
76,,540361885.0
78,,6684037.0
79,,147331606.0
80,,12250606.0
81,,410982593.0
82,,345992646.0
83,,170219250.0
84,,16968919864.0
85,,41217255975.0
86,,64990008.0
87,,6858146774.0
88,,2362885670.0
89,,231541288.0
90,,8514600295.0
91,,313525559.0
92,,36167459.0
93,,889848.0
94,,306311503.0
95,,170058086.0
96,,213633503.0
97,,4822550.0
98,,1335421639.0
