商品编码,商品名称,美元
1,第1章 活动物,23343838
2,第2章 肉及食用...,734115697
3,第3章 鱼、甲壳...,718803695
4,第4章 乳品；蛋...,348383129
5,第5章 其他动物...,46592516
6,第6章 活树及其...,32459239
7,第7章 食用蔬菜...,164909778
8,第8章 食用水果...,355035259
9,第9章 咖啡、茶...,31249189
10,第10章 谷物,470464844
11,第11章 制粉工业...,70335074
12,第12章 含油子仁...,2703716454
13,第13章 虫胶；树...,17496617
14,第14章 编结用植...,7955212
15,第15章 动、植物...,675859929
16,第16章 肉、鱼、...,16625104
17,第17章 糖及糖食,92953030
18,第18章 可可及可...,72891959
19,第19章 谷物、粮...,540724551
20,第20章 蔬菜、水...,95984643
21,第21章 杂项食品,249329851
22,第22章 饮料、酒...,412864043
23,第23章 食品工业...,216581457
24,第24章 烟草、烟...,42107419
25,第25章 盐；硫磺...,493910748
26,第26章 矿砂、矿...,9713011202
27,第27章 矿物燃料...,19220960386
28,第28章 无机化学...,1043513920
29,第29章 有机化学...,4319272363
30,第30章 药品,1808289626
31,第31章 肥料,212062168
32,第32章 鞣料浸膏...,373164297
33,第33章 精油及香...,757942682
34,第34章 肥皂、有...,345573425
35,第35章 蛋白类物...,271967655
36,第36章 炸药；烟...,11047912
37,第37章 照相及电...,179841383
38,第38章 杂项化学...,1245217475
39,第39章 塑料及其...,5377359716
40,第40章 橡胶及其...,1346048889
41,第41章 生皮（毛...,408578645
42,第42章 皮革制品...,244072521
43,第43章 毛皮、人...,99040591
44,第44章 木及木制...,1862415099
45,第45章 软木及软...,2342408
46,第46章 稻草、秸...,1400852
47,第47章 木浆及其...,1680021758
48,第48章 纸及纸板...,453238318
49,第49章 书籍、报...,161448272
50,第50章 蚕丝,3524748
51,第51章 羊毛、动...,276957780
52,第52章 棉花,699809919
53,第53章 其他植物...,53848668
54,第54章 化学纤维...,250953873
55,第55章 化学纤维...,196231092
56,第56章 絮胎、毡...,106589424
57,第57章 地毯及纺...,10303807
58,第58章 特种机织...,40845533
59,第58章 浸渍、涂...,132698565
60,第60章 针织物及...,135177844
61,第61章 针织或钩...,211861029
62,第62章 非针织或...,316045538
63,第63章 其他纺织...,39943206
64,第64章 鞋靴、护...,279872256
65,第65章 帽类及其...,6186177
66,第66章 雨伞、阳...,764327
67,第67章 已加工羽...,20117741
68,第68章 石料、石...,134703878
69,第69章 陶瓷产品,80322110
70,第70章 玻璃及其...,548349675
71,第71章 天然或养...,5765961581
72,第72章 钢铁,1736278342
73,第73章 钢铁制品,782799409
74,第74章 铜及其制...,3212380530
75,第75章 镍及其制...,367119749
76,第76章 铝及其制...,542965109
78,第78章 铅及其制...,37592969
79,第79章 锌及其制...,232632191
80,第80章 锡及其制...,14300312
81,第81章 其他贱金...,287966350
82,第82章 贱金属工...,289483907
83,第83章 贱金属杂...,145861207
84,第84章 核反应堆...,13632228799
85,第85章 电机、电...,42275854860
86,第86章 铁道及电...,48166093
87,第87章 车辆及其...,6482118151
88,第88章 航空器、...,1575516592
89,第89章 船舶及浮...,102713013
90,第90章 光学、照...,7926516950
91,第91章 钟表及其...,272132834
92,第92章 乐器及其...,35541344
93,第93章 武器、弹...,102994
94,第94章 家具；寝...,295922712
95,第95章 玩具、游...,158506025
96,第96章 杂项制品,243478006
97,第97章 艺术品、...,5524397
98,第98章 特殊交易...,1216992767
