商品编码,商品名称,美元
1,第1章 活动物,52488726
2,第2章 肉及食用...,1671250331
3,第3章 鱼、甲壳...,1254283706
4,第4章 乳品；蛋...,525476394
5,第5章 其他动物...,82250695
6,第6章 活树及其...,11560129
7,第7章 食用蔬菜...,161472803
8,第8章 食用水果...,1661821409
9,第9章 咖啡、茶...,157897479
10,第10章 谷物,2020257706
11,第11章 制粉工业...,164279901
12,第12章 含油子仁...,3441522077
13,第13章 虫胶；树...,24632299
14,第14章 编结用植...,11942203
15,动、植物或微生物油、...,714548915
16,第16章 肉、鱼、...,31034571
17,第17章 糖及糖食,372382030
18,第18章 可可及可...,57079641
19,第19章 谷物、粮...,427209221
20,第20章 蔬菜、水...,154026930
21,第21章 杂项食品,355734877
22,第22章 饮料、酒...,259881020
23,第23章 食品工业...,428499668
24,第24章 烟草、烟...,191183800
25,第25章 盐；硫磺...,879768680
26,第26章 矿砂、矿...,20760306809
27,第27章 矿物燃料...,38684498686
28,第28章 无机化学...,1228868992
29,第29章 有机化学...,3632523247
30,第30章 药品,2576078000
31,第31章 肥料,336907192
32,第32章 鞣料浸膏...,333448259
33,第33章 精油及香...,982649979
34,第34章 肥皂、有...,356959857
35,第35章 蛋白类物...,269770019
36,第36章 炸药；烟...,8262583
37,第37章 照相及电...,258569759
38,第38章 杂项化学...,1656414085
39,第39章 塑料及其...,4194527766
40,第40章 橡胶及其...,1039425559
41,第41章 生皮（毛...,186472724
42,第42章 皮革制品...,510450624
43,第43章 毛皮、人...,4480377
44,第44章 木及木制...,1308878362
45,第45章 软木及软...,2228806
46,第46章 稻草、秸...,1874308
47,第47章 木浆及其...,1944049320
48,第48章 纸及纸板...,447901191
49,第49章 书籍、报...,115738500
50,第50章 蚕丝,5246761
51,第51章 羊毛、动...,185890764
52,第52章 棉花,902453847
53,第53章 其他植物...,105387438
54,第54章 化学纤维...,135897767
55,第55章 化学纤维...,87109900
56,第56章 絮胎、毡...,73333991
57,第57章 地毯及纺...,4872362
58,第58章 特种机织...,15562130
59,第59章 浸渍、涂...,81668642
60,第60章 针织物及...,35373587
61,第61章 针织或钩...,307333873
62,第62章 非针织或...,431175824
63,第63章 其他纺织...,20331470
64,第64章 鞋靴、护...,512207597
65,第65章 帽类及其...,16521135
66,第66章 雨伞、阳...,342469
67,第67章 已加工羽...,105661463
68,第68章 石料、石...,115490668
69,第69章 陶瓷产品,89332205
70,第70章 玻璃及其...,437818134
71,第71章 天然或养...,10213359771
72,第72章 钢铁,2573037237
73,第73章 钢铁制品,600541087
74,第74章 铜及其制...,4517309142
75,第75章 镍及其制...,460386631
76,第76章 铝及其制...,1174027385
78,第78章 铅及其制...,5856083
79,第79章 锌及其制...,73488979
80,第80章 锡及其制...,37196143
81,第81章 其他贱金...,318852504
82,第82章 贱金属工...,175330989
83,第83章 贱金属杂...,107014080
84,第84章 核反应堆...,13035851413
85,第85章 电机、电...,36445382686
86,第86章 铁道及电...,31691159
87,第87章 车辆及其...,4327171782
88,第88章 航空器、...,665064447
89,第89章 船舶及浮...,25756743
90,第90章 光学、照...,4686930963
91,第91章 钟表及其...,284649747
92,第92章 乐器及其...,18509660
93,第93章 武器、弹...,94442
94,第94章 家具；寝...,127485487
95,第95章 玩具、游...,145575830
96,第96章 杂项制品,74888594
97,第97章 艺术品、...,38701088
98,第98章 特殊交易...,786869491
