商品编码,商品名称,美元
1,第1章 活动物,61807015
2,第2章 肉及食用...,1204552321
3,第3章 鱼、甲壳...,1467669959
4,第4章 乳品；蛋...,1006692723
5,第5章 其他动物...,71941347
6,第6章 活树及其...,24477502
7,第7章 食用蔬菜...,164775982
8,第8章 食用水果...,1594029163
9,第9章 咖啡、茶...,65928470
10,第10章 谷物,752723547
11,第11章 制粉工业...,151271255
12,第12章 含油子仁...,3900790598
13,第13章 虫胶；树...,39163611
14,第14章 编结用植...,12214623
15,第15章 动、植物...,896942477
16,第16章 肉、鱼、...,35418042
17,第17章 糖及糖食,84932459
18,第18章 可可及可...,73821351
19,第19章 谷物、粮...,572227792
20,第20章 蔬菜、水...,168407149
21,第21章 杂项食品,274376119
22,第22章 饮料、酒...,627821259
23,第23章 食品工业...,321203153
24,第24章 烟草、烟...,214746096
25,第25章 盐；硫磺...,737610532
26,第26章 矿砂、矿...,12385929256
27,第27章 矿物燃料...,30397822330
28,第28章 无机化学...,826643939
29,第29章 有机化学...,6116242704
30,第30章 药品,2689795680
31,第31章 肥料,404473075
32,第32章 鞣料浸膏...,432061393
33,第33章 精油及香...,1122593066
34,第34章 肥皂、有...,399600886
35,第35章 蛋白类物...,308676306
36,第36章 炸药；烟...,9974149
37,第37章 照相及电...,231628407
38,第38章 杂项化学...,1605730078
39,第39章 塑料及其...,6302159964
40,第40章 橡胶及其...,1364918556
41,第41章 生皮（毛...,346707329
42,第42章 皮革制品...,391985863
43,第43章 毛皮、人...,13123786
44,第44章 木及木制...,2019384031
45,第45章 软木及软...,5063946
46,第46章 稻草、秸...,1214836
47,第47章 木浆及其...,1891675557
48,第48章 纸及纸板...,447589090
49,第49章 书籍、报...,195317034
50,第50章 蚕丝,4067381
51,第51章 羊毛、动...,299103004
52,第52章 棉花,1046109874
53,第53章 其他植物...,104718320
54,第54章 化学纤维...,242775816
55,第55章 化学纤维...,191723537
56,第56章 絮胎、毡...,110112151
57,第57章 地毯及纺...,10771205
58,第58章 特种机织...,36841303
59,第59章 浸渍、涂...,148397839
60,第60章 针织物及...,106914170
61,第61章 针织或钩...,367435887
62,第62章 非针织或...,438141696
63,第63章 其他纺织...,41556359
64,第64章 鞋靴、护...,528968940
65,第65章 帽类及其...,9042814
66,第66章 雨伞、阳...,1300902
67,第67章 已加工羽...,25293733
68,第68章 石料、石...,154728542
69,第69章 陶瓷产品,106201370
70,第70章 玻璃及其...,722792023
71,第71章 天然或养...,5356180519
72,第72章 钢铁,2063912348
73,第73章 钢铁制品,898462760
74,第74章 铜及其制...,3970275857
75,第75章 镍及其制...,497184845
76,第76章 铝及其制...,515674001
78,第78章 铅及其制...,71015979
79,第79章 锌及其制...,216061797
80,第80章 锡及其制...,12506165
81,第81章 其他贱金...,295856891
82,第82章 贱金属工...,365198216
83,第83章 贱金属杂...,179230921
84,第84章 核反应堆...,16830473778
85,第85章 电机、电...,39727978807
86,第86章 铁道及电...,77988036
87,第87章 车辆及其...,6489788831
88,第88章 航空器、...,2148104789
89,第89章 船舶及浮...,35596344
90,第90章 光学、照...,8270205448
91,第91章 钟表及其...,369640730
92,第92章 乐器及其...,40767883
93,第93章 武器、弹...,939575
94,第94章 家具；寝...,342961600
95,第95章 玩具、游...,167241876
96,第96章 杂项制品,173724705
97,第97章 艺术品、...,18397285
98,第98章 特殊交易...,1401453393
