Commodity code,Commodity,US dollar
1,Live animals,58093177.0
2,Meat and edible meat offal,2974506096.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1171615890.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",672729965.0
5,"roducts of animal origin,not elsewhere specified or included",68840900.0
6,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage",25038797.0
7,Edible vegetables and certain roots and tubers,157788442.0
8,Edible fruit and nuts; peel of citrus fruit or melons,1235054551.0
9,"Coffee, tea, maté and spices",154326892.0
10,Cereals,1510992495.0
11,Products of the milling industry;malt;starches; inulin; wheat gluten,166534414.0
12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder",3795228199.0
13,"Lac; gums, resins and other vegetable saps and extracts",28565245.0
14,Vegetable plaiting materials; vegetable products not elsewhere specified or included,12502230.0
15,Animal or vegetable fats and oils and their cleavage produ prepared edible fats;animal or vegetable waxes,1474044305.0
16,"Preparations of meat, of fish or ofcrustaceans,molluscs or other aquatic invertebrates",40588628.0
17,Sugars and sugar confectionery,390793526.0
18,Cocoa and cocoa preparations,102740602.0
19,"Preparations of cereals, flour, starch or milk; pastrycooks' products",661760737.0
20,"Preparations of vegetables, fruit, nuts or other parts of plants",182246621.0
21,Miscellaneous edible preparations,371668252.0
22,"Beverages, spirits and vinegar",557112393.0
23,Residues and waste from the food industries; prepared animal fodder,334617669.0
24,Tobacco and manufactured tobacco substitutes,88113241.0
25,"Salt; sulphur; earths and stone;plastering materials, lime and cement",671632614.0
26,"Ores, slag and ash",19470847456.0
27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",22381735095.0
28,"Inorganic chemicals; organic or inorganic compounds of precious metals, of rare-earth metals, of radioactive elements or of isotopes",1096723552.0
29,Organic chemicals,4015172313.0
30,Pharmaceutical products,3097310950.0
31,Fertilisers,175503330.0
32,Tanning or dyeing extracts; tannins and their derivatives; dyes,539595789.0
33,Essential oils and resinoids; perfumery,1983211527.0
34,"Soap, organic surfaceactive agents, washing preparations,artificial waxes, prepared waxes, polishing or scouring preparations, candles and similar articles, modelling pastes, “dental waxes” and dental preparations with a basis of plaster",525770190.0
35,Albuminoidal substances; modified starches;,380969970.0
36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,12130795.0
37,Photographic or cinematographic goods,292966405.0
38,Miscellaneous chemical products,1968726027.0
39,Plastics and articles thereof,6945797930.0
40,Rubber and articles thereof,1711542654.0
41,Raw hides and skins (other than furskins) and leather,283141822.0
42,"Articles of leather; saddlery and harness;travel goods, handbags and similar containers; articles of animal gut (other than silkworm gut)",583822145.0
43,Furskins and artificial fur; manufactures thereof,72358753.0
44,Wood and articles of wood; wood charcoal,1832269384.0
45,Cork and articles of cork,4557898.0
46,"Manufactures of straw, of esparto or of other plaiting materials; basketware and wickerwork",1698978.0
47,Pulp of wood or of other fibrous cellulosic material;recovered (waste and scrap) paper or paperboard,1502048384.0
48,"aper and paperboard; articles of paper pulp, of paper or of paperboard",692142901.0
49,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",230095449.0
50,ilk,6969253.0
51,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",203293615.0
52,Cotton,1051121155.0
53,Other vegetable textile fibres;paper yarn and woven fabrics of paper yarn,80503946.0
54,Man-made filaments; strip and the like of man-made textile materials,218643013.0
55,Man-made staple fibres,149235461.0
56,"Wadding, felt and nonwovens; special yarns; twine, cordage, ropes and cables and articles thereof",124380227.0
57,Carpets and other textile floor coverings,7269750.0
58,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery,32385129.0
59,"Impregnated, coated, covered or laminated textile fabrics; textile articles of a kind suitable for industrial use",137831518.0
60,Knitted or crocheted fabrics,94173300.0
61,"Articles of apparel and clothing accessories, knitted or crocheted",333521554.0
62,"Men's or boys' overcoats, car-coats, capes, cloaks, anoraks (including ski-jackets), wind-cheaters, wind-jackets and similar articles, other than those of heading 62.03.",479371313.0
63,Other made up textile articles; sets;worn clothing and worn textile articles; rags,39970563.0
64,"Footwear, gaiters and the like; parts of such articles",503958742.0
65,Headgear and parts thereof,20608592.0
66,"Umbrellas, sun umbrellas, walkingsticks, seatsticks,whips, ridingcrops and parts thereof",622845.0
67,Prepared feathers and down and articles made of feathers or of down; artificial flowers; articles of human hair,46279953.0
68,"Articles of stone, plaster, cement, asbestos, mica or similar materials",194895291.0
69,Geramic products,132111019.0
70,Glass and glassware,797937419.0
71,"Natural or cultured pearls, precious or semiprecious stones,precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",3223011827.0
72,Iron and steel,3303462696.0
73,Articles of iron or steel,899648660.0
74,Copper and articles thereof,4730821300.0
75,Nickel and articles thereof,435862626.0
76,Aluminium and articles thereof,857403306.0
78,Lead and articles thereof,8713362.0
79,Zinc and articles thereof,251334772.0
80,Tin and articles thereof,40271805.0
81,Other base metals; cermets; articles thereof,383197102.0
82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal",299544218.0
83,Miscellaneous articles of base metal,182436713.0
84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",17879674378.0
85,"Electrical machinery and equipment and parts thereof;sound recorders and reproducers,television image and sound recorders and reproducers, and parts and accessories of such articles",57159758716.0
86,"Railway or tramway locomotives, rollingstock and parts thereof;railway or tramway track fixtures and fittings and parts thereof; mechanical (including electromechanical) traffic signalling equipment of all kinds",54402546.0
87,"Vehicles other than railway or tramway rollingstock, and parts and accessories thereof",8785440386.0
88,"Aircraft, spacecraft, and parts thereof",2543733036.0
89,"Ships, boats and floating structures",32013000.0
90,"Optical, photographic,cinematographic, measuring, checking,precision, medical or surgical instruments and apparatus; parts and accessories thereof",10874499581.0
91,Clocks and watches and parts thereof,525467780.0
92,Musical instruments; parts and accessories of such articles,48716130.0
93,Arms and ammunition; parts and accessories thereof,387073.0
94,"Furniture; bedding, mattresses, mattress supports,cushions and similar stuffed furnishings; lamps and lighting fittings, not elsewhere specified or included; illuminated signs, illuminated nameplates and the like; prefabricated buildings",298448110.0
95,"Toys, games and sports requisites;parts and accessories thereof",239774378.0
96,Miscellaneous manufactured articles,167167983.0
97,"Works of art, collectors' pieces and antiques",108215663.0
98,Commodities not classified accroding to kind,1202189236.0
