Commodity code,Commodity,US dollar
1,Live animals,51905688.0
2,Meat and edible meat offal,567006751.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",490180239.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",241237543.0
5,"roducts of animal origin,not elsewhere specified or included",35964007.0
6,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage",19396293.0
7,Edible vegetables and certain roots and tubers,176619832.0
8,Edible fruit and nuts; peel of citrus fruit or melons,437915023.0
9,"Coffee, tea, maté and spices",36058567.0
10,Cereals,695715891.0
11,Products of the milling industry;malt;starches; inulin; wheat gluten,57577117.0
12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder",3776494802.0
13,"Lac; gums, resins and other vegetable saps and extracts",18229334.0
14,Vegetable plaiting materials; vegetable products not elsewhere specified or included,12061278.0
15,Animal or vegetable fats and oils and their cleavage produ prepared edible fats;animal or vegetable waxes,640006049.0
16,"Preparations of meat, of fish or ofcrustaceans,molluscs or other aquatic invertebrates",20757512.0
17,Sugars and sugar confectionery,123583133.0
18,Cocoa and cocoa preparations,64220512.0
19,"Preparations of cereals, flour, starch or milk; pastrycooks' products",348747950.0
20,"Preparations of vegetables, fruit, nuts or other parts of plants",73305584.0
21,Miscellaneous edible preparations,145083863.0
22,"Beverages, spirits and vinegar",385656646.0
23,Residues and waste from the food industries; prepared animal fodder,481650623.0
24,Tobacco and manufactured tobacco substitutes,68219035.0
25,"Salt; sulphur; earths and stone;plastering materials, lime and cement",488189363.0
26,"Ores, slag and ash",7355317042.0
27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",16134408699.0
28,"Inorganic chemicals; organic or inorganic compounds of precious metals, of rare-earth metals, of radioactive elements or of isotopes",957115738.0
29,Organic chemicals,3799962967.0
30,Pharmaceutical products,1449607973.0
31,Fertilisers,381597213.0
32,Tanning or dyeing extracts; tannins and their derivatives; dyes,335249255.0
33,Essential oils and resinoids; perfumery,347660870.0
34,"Soap, organic surfaceactive agents, washing preparations,artificial waxes, prepared waxes, polishing or scouring preparations, candles and similar articles, modelling pastes, “dental waxes” and dental preparations with a basis of plaster",313506828.0
35,Albuminoidal substances; modified starches;,246321653.0
36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,17228143.0
37,Photographic or cinematographic goods,180464920.0
38,Miscellaneous chemical products,1150061725.0
39,Plastics and articles thereof,5381155280.0
40,Rubber and articles thereof,1130540773.0
41,Raw hides and skins (other than furskins) and leather,550362795.0
42,"Articles of leather; saddlery and harness;travel goods, handbags and similar containers; articles of animal gut (other than silkworm gut)",178569405.0
43,Furskins and artificial fur; manufactures thereof,153899258.0
44,Wood and articles of wood; wood charcoal,1430692968.0
45,Cork and articles of cork,3350114.0
46,"Manufactures of straw, of esparto or of other plaiting materials; basketware and wickerwork",902250.0
47,Pulp of wood or of other fibrous cellulosic material;recovered (waste and scrap) paper or paperboard,1489344204.0
48,"aper and paperboard; articles of paper pulp, of paper or of paperboard",325754031.0
