商品编码,商品名称,美元
1,第1章 活动物,55105210
2,第2章 肉及食用...,2860429306
3,第3章 鱼、甲壳...,1010570991
4,第4章 乳品；蛋...,635974543
5,第5章 其他动物...,66343947
6,第6章 活树及其...,18796042
7,第7章 食用蔬菜...,174594859
8,第8章 食用水果...,776356645
9,第9章 咖啡、茶...,102928623
10,第10章 谷物,734014077
11,第11章 制粉工业...,77120691
12,第12章 含油子仁...,4248283204
13,第13章 虫胶；树...,42514272
14,第14章 编结用植...,11973187
15,第15章 动、植物...,1031780065
16,第16章 肉、鱼、...,22036451
17,第17章 糖及糖食,169650449
18,第18章 可可及可...,51823845
19,第19章 谷物、粮...,625984628
20,第20章 蔬菜、水...,112193668
21,第21章 杂项食品,372285856
22,第22章 饮料、酒...,488094486
23,第23章 食品工业...,411269926
24,第24章 烟草、烟...,59880438
25,第25章 盐；硫磺...,506286572
26,第26章 矿砂、矿...,17122775444
27,第27章 矿物燃料...,22064751781
28,第28章 无机化学...,841647775
29,第29章 有机化学...,3922739655
30,第30章 药品,2970703423
31,第31章 肥料,262265131
32,第32章 鞣料浸膏...,398179418
33,第33章 精油及香...,1689472718
34,第34章 肥皂、有...,415717547
35,第35章 蛋白类物...,350519543
36,第36章 炸药；烟...,6594411
37,第37章 照相及电...,246398680
38,第38章 杂项化学...,1582059005
39,第39章 塑料及其...,6211534200
40,第40章 橡胶及其...,1322643516
41,第41章 生皮（毛...,199281225
42,第42章 皮革制品...,407387655
43,第43章 毛皮、人...,36161579
44,第44章 木及木制...,2010912774
45,第45章 软木及软...,2716840
46,第46章 稻草、秸...,1640432
47,第47章 木浆及其...,1394735455
48,第48章 纸及纸板...,653807599
49,第49章 书籍、报...,206278486
50,第50章 蚕丝,3860315
51,第51章 羊毛、动...,206303027
52,第52章 棉花,631090795
53,第53章 其他植物...,45787010
54,第54章 化学纤维...,181613968
55,第55章 化学纤维...,122893554
56,第56章 絮胎、毡...,130892068
57,第57章 地毯及纺...,7194934
58,第58章 特种机织...,28275728
59,第59章 浸渍、涂...,121213409
60,第60章 针织物及...,86840690
61,第61章 针织或钩...,350415442
62,第62章 非针织或...,429309263
63,第63章 其他纺织...,55264867
64,第64章 鞋靴、护...,599182860
65,第65章 帽类及其...,17994762
66,第66章 雨伞、阳...,809510
67,第67章 已加工羽...,23859750
68,第68章 石料、石...,159339176
69,第69章 陶瓷产品,117841082
70,第70章 玻璃及其...,682138688
71,第71章 天然或养...,1815543419
72,第72章 钢铁,3763632089
73,第73章 钢铁制品,830024796
74,第74章 铜及其制...,5205411902
75,第75章 镍及其制...,349157771
76,第76章 铝及其制...,965813501
78,第78章 铅及其制...,10038202
79,第79章 锌及其制...,150495446
80,第80章 锡及其制...,58481939
81,第81章 其他贱金...,282529663
82,第82章 贱金属工...,258538422
83,第83章 贱金属杂...,174630623
84,第84章 核反应堆...,16814476283
85,第85章 电机、电...,45252058924
86,第86章 铁道及电...,68034560
87,第87章 车辆及其...,5937801779
88,第88章 航空器、...,538758968
89,第89章 船舶及浮...,605074663
90,第90章 光学、照...,8641351640
91,第91章 钟表及其...,379571105
92,第92章 乐器及其...,35413163
93,第93章 武器、弹...,2259765
94,第94章 家具；寝...,254283932
95,第95章 玩具、游...,203664118
96,第96章 杂项制品,168970576
97,第97章 艺术品、...,22831581
98,第98章 特殊交易...,751972415
