Commodity code,Commodity,US dollar
1,Live animals,44922182.0
2,Meat and edible meat offal,1024930984.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",491269381.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",274842560.0
5,"roducts of animal origin,not elsewhere specified or included",46931009.0
6,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage",15594309.0
7,Edible vegetables and certain roots and tubers,120426482.0
8,Edible fruit and nuts; peel of citrus fruit or melons,378449642.0
9,"Coffee, tea, maté and spices",60454645.0
10,Cereals,315003540.0
11,Products of the milling industry;malt;starches; inulin; wheat gluten,50971762.0
12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder",3673038555.0
13,"Lac; gums, resins and other vegetable saps and extracts",15554813.0
14,Vegetable plaiting materials; vegetable products not elsewhere specified or included,16891741.0
15,Animal or vegetable fats and oils and their cleavage produ prepared edible fats;animal or vegetable waxes,538756768.0
16,"Preparations of meat, of fish or ofcrustaceans,molluscs or other aquatic invertebrates",14448748.0
17,Sugars and sugar confectionery,170905241.0
18,Cocoa and cocoa preparations,43901651.0
19,"Preparations of cereals, flour, starch or milk; pastrycooks' products",387820378.0
20,"Preparations of vegetables, fruit, nuts or other parts of plants",78690406.0
21,Miscellaneous edible preparations,159303408.0
22,"Beverages, spirits and vinegar",368097277.0
23,Residues and waste from the food industries; prepared animal fodder,266742790.0
24,Tobacco and manufactured tobacco substitutes,50403680.0
25,"Salt; sulphur; earths and stone;plastering materials, lime and cement",384991223.0
26,"Ores, slag and ash",7902712119.0
27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",14895721751.0
28,"Inorganic chemicals; organic or inorganic compounds of precious metals, of rare-earth metals, of radioactive elements or of isotopes",801843918.0
29,Organic chemicals,3709717608.0
30,Pharmaceutical products,1926862217.0
31,Fertilisers,139521833.0
32,Tanning or dyeing extracts; tannins and their derivatives; dyes,363671161.0
33,Essential oils and resinoids; perfumery,446173789.0
34,"Soap, organic surfaceactive agents, washing preparations,artificial waxes, prepared waxes, polishing or scouring preparations, candles and similar articles, modelling pastes, “dental waxes” and dental preparations with a basis of plaster",325847530.0
35,Albuminoidal substances; modified starches;,259992625.0
36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,14872874.0
37,Photographic or cinematographic goods,187387431.0
38,Miscellaneous chemical products,1150967700.0
39,Plastics and articles thereof,4938610103.0
40,Rubber and articles thereof,1060495381.0
41,Raw hides and skins (other than furskins) and leather,448517048.0
42,"Articles of leather; saddlery and harness;travel goods, handbags and similar containers; articles of animal gut (other than silkworm gut)",178300791.0
43,Furskins and artificial fur; manufactures thereof,237412282.0
44,Wood and articles of wood; wood charcoal,1710322560.0
45,Cork and articles of cork,2921994.0
46,"Manufactures of straw, of esparto or of other plaiting materials; basketware and wickerwork",993190.0
47,Pulp of wood or of other fibrous cellulosic material;recovered (waste and scrap) paper or paperboard,1400742735.0
48,"aper and paperboard; articles of paper pulp, of paper or of paperboard",327062974.0
49,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",134492994.0
50,ilk,4251308.0
51,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",278111306.0
52,Cotton,669342310.0
53,Other vegetable textile fibres;paper yarn and woven fabrics of paper yarn,65425836.0
54,Man-made filaments; strip and the like of man-made textile materials,230158647.0
55,Man-made staple fibres,160642896.0
56,"Wadding, felt and nonwovens; special yarns; twine, cordage, ropes and cables and articles thereof",96924196.0
57,Carpets and other textile floor coverings,10208663.0
58,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery,44259483.0
59,"Impregnated, coated, covered or laminated textile fabrics; textile articles of a kind suitable for industrial use",135729215.0
60,Knitted or crocheted fabrics,147980404.0
61,"Articles of apparel and clothing accessories, knitted or crocheted",239586347.0
62,"Men's or boys' overcoats, car-coats, capes, cloaks, anoraks (including ski-jackets), wind-cheaters, wind-jackets and similar articles, other than those of heading 62.03.",334239991.0
63,Other made up textile articles; sets;worn clothing and worn textile articles; rags,34904249.0
64,"Footwear, gaiters and the like; parts of such articles",234561761.0
65,Headgear and parts thereof,5601780.0
66,"Umbrellas, sun umbrellas, walkingsticks, seatsticks,whips, ridingcrops and parts thereof",1366217.0
67,Prepared feathers and down and articles made of feathers or of down; artificial flowers; articles of human hair,21500593.0
68,"Articles of stone, plaster, cement, asbestos, mica or similar materials",128595883.0
69,Geramic products,66265369.0
70,Glass and glassware,571325068.0
71,"Natural or cultured pearls, precious or semiprecious stones,precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",7487900589.0
72,Iron and steel,1496034888.0
73,Articles of iron or steel,749229149.0
74,Copper and articles thereof,2461058320.0
75,Nickel and articles thereof,399380761.0
76,Aluminium and articles thereof,525458650.0
78,Lead and articles thereof,4354716.0
79,Zinc and articles thereof,61355307.0
80,Tin and articles thereof,20569038.0
81,Other base metals; cermets; articles thereof,154997541.0
82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal",264898360.0
83,Miscellaneous articles of base metal,144922334.0
84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",12280079742.0
85,"Electrical machinery and equipment and parts thereof;sound recorders and reproducers,television image and sound recorders and reproducers, and parts and accessories of such articles",33048129114.0
86,"Railway or tramway locomotives, rollingstock and parts thereof;railway or tramway track fixtures and fittings and parts thereof; mechanical (including electromechanical) traffic signalling equipment of all kinds",92919758.0
87,"Vehicles other than railway or tramway rollingstock, and parts and accessories thereof",6126695230.0
88,"Aircraft, spacecraft, and parts thereof",2555850271.0
89,"Ships, boats and floating structures",144213717.0
90,"Optical, photographic,cinematographic, measuring, checking,precision, medical or surgical instruments and apparatus; parts and accessories thereof",7430104834.0
91,Clocks and watches and parts thereof,269245845.0
92,Musical instruments; parts and accessories of such articles,34299525.0
93,Arms and ammunition; parts and accessories thereof,1134784.0
94,"Furniture; bedding, mattresses, mattress supports,cushions and similar stuffed furnishings; lamps and lighting fittings, not elsewhere specified or included; illuminated signs, illuminated nameplates and the like; prefabricated buildings",238509011.0
95,"Toys, games and sports requisites;parts and accessories thereof",157600055.0
96,Miscellaneous manufactured articles,198370413.0
97,"Works of art, collectors' pieces and antiques",5019556.0
98,Commodities not classified accroding to kind,920318652.0
