Commodity code,Commodity,US dollar
1,Live animals,35881073.0
2,Meat and edible meat offal,586337725.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",497480615.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",297859102.0
5,"roducts of animal origin,not elsewhere specified or included",41981214.0
6,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage",17181740.0
7,Edible vegetables and certain roots and tubers,241967526.0
8,Edible fruit and nuts; peel of citrus fruit or melons,420916139.0
9,"Coffee, tea, maté and spices",41684543.0
10,Cereals,1115228602.0
11,Products of the milling industry;malt;starches; inulin; wheat gluten,77673035.0
12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder",4340163095.0
13,"Lac; gums, resins and other vegetable saps and extracts",17186806.0
14,Vegetable plaiting materials; vegetable products not elsewhere specified or included,14959178.0
15,Animal or vegetable fats and oils and their cleavage produ prepared edible fats;animal or vegetable waxes,976977052.0
16,"Preparations of meat, of fish or ofcrustaceans,molluscs or other aquatic invertebrates",23570043.0
17,Sugars and sugar confectionery,203249715.0
18,Cocoa and cocoa preparations,64784444.0
19,"Preparations of cereals, flour, starch or milk; pastrycooks' products",288664533.0
20,"Preparations of vegetables, fruit, nuts or other parts of plants",82731613.0
21,Miscellaneous edible preparations,155189757.0
22,"Beverages, spirits and vinegar",446640012.0
23,Residues and waste from the food industries; prepared animal fodder,655893899.0
24,Tobacco and manufactured tobacco substitutes,57393595.0
25,"Salt; sulphur; earths and stone;plastering materials, lime and cement",587928929.0
26,"Ores, slag and ash",8289587151.0
27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",20066291930.0
28,"Inorganic chemicals; organic or inorganic compounds of precious metals, of rare-earth metals, of radioactive elements or of isotopes",877592559.0
29,Organic chemicals,4405944655.0
30,Pharmaceutical products,1772609450.0
31,Fertilisers,370560199.0
32,Tanning or dyeing extracts; tannins and their derivatives; dyes,381278061.0
33,Essential oils and resinoids; perfumery,400029933.0
34,"Soap, organic surfaceactive agents, washing preparations,artificial waxes, prepared waxes, polishing or scouring preparations, candles and similar articles, modelling pastes, “dental waxes” and dental preparations with a basis of plaster",334588861.0
35,Albuminoidal substances; modified starches;,267380928.0
36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,12834374.0
37,Photographic or cinematographic goods,197949229.0
38,Miscellaneous chemical products,1306892989.0
39,Plastics and articles thereof,5869150379.0
40,Rubber and articles thereof,1246258192.0
41,Raw hides and skins (other than furskins) and leather,656410857.0
42,"Articles of leather; saddlery and harness;travel goods, handbags and similar containers; articles of animal gut (other than silkworm gut)",202669887.0
43,Furskins and artificial fur; manufactures thereof,286232171.0
44,Wood and articles of wood; wood charcoal,1701588875.0
45,Cork and articles of cork,3681133.0
46,"Manufactures of straw, of esparto or of other plaiting materials; basketware and wickerwork",1044259.0
47,Pulp of wood or of other fibrous cellulosic material;recovered (waste and scrap) paper or paperboard,1598959599.0
48,"aper and paperboard; articles of paper pulp, of paper or of paperboard",369165415.0
49,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",143588957.0
50,ilk,4446499.0
51,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",411085109.0
52,Cotton,904372960.0
53,Other vegetable textile fibres;paper yarn and woven fabrics of paper yarn,70961741.0
54,Man-made filaments; strip and the like of man-made textile materials,277882777.0
55,Man-made staple fibres,241285163.0
56,"Wadding, felt and nonwovens; special yarns; twine, cordage, ropes and cables and articles thereof",103231462.0
57,Carpets and other textile floor coverings,12077040.0
58,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery,50917415.0
59,"Impregnated, coated, covered or laminated textile fabrics; textile articles of a kind suitable for industrial use",152607791.0
60,Knitted or crocheted fabrics,169390207.0
61,"Articles of apparel and clothing accessories, knitted or crocheted",241327360.0
62,"Men's or boys' overcoats, car-coats, capes, cloaks, anoraks (including ski-jackets), wind-cheaters, wind-jackets and similar articles, other than those of heading 62.03.",414291426.0
63,Other made up textile articles; sets;worn clothing and worn textile articles; rags,40100446.0
64,"Footwear, gaiters and the like; parts of such articles",279876234.0
65,Headgear and parts thereof,5806954.0
66,"Umbrellas, sun umbrellas, walkingsticks, seatsticks,whips, ridingcrops and parts thereof",1523137.0
67,Prepared feathers and down and articles made of feathers or of down; artificial flowers; articles of human hair,27409540.0
68,"Articles of stone, plaster, cement, asbestos, mica or similar materials",128313270.0
69,Geramic products,61341547.0
70,Glass and glassware,575457487.0
71,"Natural or cultured pearls, precious or semiprecious stones,precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",7254404898.0
72,Iron and steel,1648980715.0
73,Articles of iron or steel,881714867.0
74,Copper and articles thereof,3105504012.0
75,Nickel and articles thereof,727388952.0
76,Aluminium and articles thereof,660252203.0
78,Lead and articles thereof,2960931.0
79,Zinc and articles thereof,106890703.0
80,Tin and articles thereof,28787256.0
81,Other base metals; cermets; articles thereof,154294127.0
82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal",308107241.0
83,Miscellaneous articles of base metal,156715488.0
84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",14415025975.0
85,"Electrical machinery and equipment and parts thereof;sound recorders and reproducers,television image and sound recorders and reproducers, and parts and accessories of such articles",35887120507.0
86,"Railway or tramway locomotives, rollingstock and parts thereof;railway or tramway track fixtures and fittings and parts thereof; mechanical (including electromechanical) traffic signalling equipment of all kinds",120366732.0
87,"Vehicles other than railway or tramway rollingstock, and parts and accessories thereof",6243929523.0
88,"Aircraft, spacecraft, and parts thereof",3064095224.0
89,"Ships, boats and floating structures",50371948.0
90,"Optical, photographic,cinematographic, measuring, checking,precision, medical or surgical instruments and apparatus; parts and accessories thereof",8704640938.0
91,Clocks and watches and parts thereof,348380298.0
92,Musical instruments; parts and accessories of such articles,34694811.0
93,Arms and ammunition; parts and accessories thereof,808402.0
94,"Furniture; bedding, mattresses, mattress supports,cushions and similar stuffed furnishings; lamps and lighting fittings, not elsewhere specified or included; illuminated signs, illuminated nameplates and the like; prefabricated buildings",256868107.0
95,"Toys, games and sports requisites;parts and accessories thereof",161955449.0
96,Miscellaneous manufactured articles,192234376.0
97,"Works of art, collectors' pieces and antiques",19874003.0
98,Commodities not classified accroding to kind,529728104.0
