Commodity code,Commodity,US dollar
1,,46786681.0
2,,740580118.0
3,,735041525.0
4,,520507614.0
5,,55458595.0
6,,21229876.0
7,,107677728.0
8,,576957863.0
9,,52173986.0
10,,480632844.0
11,,69441109.0
12,,3783720708.0
13,,29685307.0
14,,12370395.0
15,,667158470.0
16,,29078733.0
17,,110175685.0
18,,68819855.0
19,,607789019.0
20,,100903159.0
21,,229279992.0
22,,515373941.0
23,,430037439.0
24,,65497411.0
25,,564695688.0
26,,10278216329.0
27,,19157048373.0
28,,778916254.0
29,,4622076415.0
30,,2304428842.0
31,,171964490.0
32,,410593194.0
33,,662401780.0
34,,386577885.0
35,,324459208.0
36,,14192480.0
37,,214126755.0
38,,1393098383.0
39,,5946115220.0
40,,1448521881.0
41,,479737463.0
42,,234943001.0
43,,174603618.0
44,,2041152168.0
45,,3972011.0
46,,924644.0
47,,1891002623.0
48,,420769644.0
49,,161200335.0
50,,5197591.0
51,,288830971.0
52,,678769982.0
53,,78692657.0
54,,250018363.0
55,,211290698.0
56,,118504223.0
57,,12289402.0
58,,42703786.0
59,,150433897.0
60,,147592267.0
61,,298442761.0
62,,431057607.0
63,,50182043.0
64,,364164524.0
65,,7247161.0
66,,895225.0
67,,17163286.0
68,,141418900.0
69,,93068106.0
70,,640159481.0
71,,3724855596.0
72,,1696975101.0
73,,873960325.0
74,,3478480962.0
75,,364038913.0
76,,575629745.0
78,,15922841.0
79,,234222113.0
80,,19277479.0
81,,286610646.0
82,,349098736.0
83,,162504899.0
84,,14920740708.0
85,,41644560530.0
86,,74506963.0
87,,6957729377.0
88,,3300149314.0
89,,74079934.0
90,,8744489999.0
91,,276083300.0
92,,40731473.0
93,,174986.0
94,,331618730.0
95,,189470696.0
96,,225915848.0
97,,3809700.0
98,,1260778344.0
