数据年月,商品编码,商品名称,人民币
202602,1,第1章   活动物,131193982.0
202602,2,第2章   肉及食用杂碎,13257015070.0
202602,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,12322215135.0
202602,4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,4477289944.0
202602,5,第5章   其他动物产品,584222526.0
202602,6,第6章   活树及其他活植物；鳞茎、根及类似品；插花及装饰用簇叶,103583624.0
202602,7,第7章   食用蔬菜、根及块茎,933073751.0
202602,8,第8章   食用水果及坚果；甜瓜或柑橘属水果的果皮,9009139368.0
202602,9,第9章   咖啡、茶、马黛茶及调味香料,816055790.0
202602,10,第10章  谷物,4153266646.0
202602,11,第11章  制粉工业产品；麦芽；淀粉；菊粉；面筋,1097893636.0
202602,12,第12章  含油子仁及果实；杂项子仁及果仁；工业用或药用植物；稻草、秸秆及饲料,22587642004.0
202602,13,第13章  虫胶；树胶、树脂及其他植物液、汁,171816844.0
202602,14,第14章  编结用植物材料；其他植物产品,127803728.0
202602,15,动、植物或微生物油、脂及其分解产品；精制的食用油脂；动、植物蜡,8831801624.0
202602,16,第16章  肉、鱼、甲壳动物、软体动物及其他水生无脊椎动物、昆虫的制品,292815218.0
202602,17,第17章  糖及糖食,1051714129.0
202602,18,第18章  可可及可可制品,759329964.0
202602,19,第19章  谷物、粮食粉、淀粉或乳的制品；糕饼点心,3001960112.0
202602,20,第20章  蔬菜、水果、坚果或植物其他部分的制品,1534248657.0
202602,21,第21章  杂项食品,3387841186.0
202602,22,第22章  饮料、酒及醋,2432872396.0
202602,23,第23章  食品工业的残渣及废料；配制的动物饲料,3470591875.0
202602,24,第24章  烟草、烟草及烟草代用品的制品；非经燃烧吸用的产品，不论是否含有尼古丁；其他供人体摄入尼古丁的含尼古丁的产品,1767369342.0
202602,25,第25章  盐；硫磺；泥土及石料；石膏料、石灰及水泥,10131787096.0
202602,26,第26章  矿砂、矿渣及矿灰,167806648424.0
202602,27,第27章  矿物燃料、矿物油及其蒸馏产品；沥青物质；矿物蜡,229779714784.0
202602,28,第28章  无机化学品；贵金属、稀土金属、放射性元素及其同位素的有机及无机化合物,11825081721.0
202602,29,第29章  有机化学品,26923485812.0
202602,30,第30章  药品,17062058394.0
202602,31,第31章  肥料,4346704783.0
202602,32,第32章  鞣料浸膏及染料浸膏；鞣酸及其衍生物；染料、颜料及其他着色料；油漆及清漆；油灰及其他类似胶粘剂；墨水、油墨,2367496478.0
