数据年月,商品编码,商品名称,人民币
202212,1,第1章   活动物,608040999.0
202212,2,第2章   肉及食用杂碎,19578683367.0
202212,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,12703875489.0
202212,4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,5041144851.0
202212,5,第5章   其他动物产品,850001378.0
202212,6,第6章   活树及其他活植物；鳞茎、根及类似品；插花及装饰用簇叶,96412300.0
202212,7,第7章   食用蔬菜、根及块茎,1373844090.0
202212,8,第8章   食用水果及坚果；甜瓜或柑橘属水果的果皮,10864586676.0
202212,9,第9章   咖啡、茶、马黛茶及调味香料,859783336.0
202212,10,第10章  谷物,8442390870.0
202212,11,第11章  制粉工业产品；麦芽；淀粉；菊粉；面筋,1625887939.0
202212,12,第12章  含油子仁及果实；杂项子仁及果仁；工业用或药用植物；稻草、秸秆及饲料,53535952162.0
202212,13,第13章  虫胶；树胶、树脂及其他植物液、汁,281081280.0
202212,14,第14章  编结用植物材料；其他植物产品,67001436.0
202212,15,动、植物或微生物油、脂及其分解产品；精制的食用油脂；动、植物蜡,10917560142.0
202212,16,第16章  肉、鱼、甲壳动物、软体动物及其他水生无脊椎动物、昆虫的制品,398712422.0
202212,17,第17章  糖及糖食,2380024558.0
202212,18,第18章  可可及可可制品,780442050.0
202212,19,第19章  谷物、粮食粉、淀粉或乳的制品；糕饼点心,4037926761.0
202212,20,第20章  蔬菜、水果、坚果或植物其他部分的制品,1438334285.0
202212,21,第21章  杂项食品,3345637703.0
202212,22,第22章  饮料、酒及醋,3629052814.0
202212,23,第23章  食品工业的残渣及废料；配制的动物饲料,4329094522.0
202212,24,第24章  烟草、烟草及烟草代用品的制品；非经燃烧吸用的产品，不论是否含有尼古丁；其他供人体摄入尼古丁的含尼古丁的产品,1047056874.0
202212,25,第25章  盐；硫磺；泥土及石料；石膏料、石灰及水泥,12103496049.0
202212,26,第26章  矿砂、矿渣及矿灰,118135690110.0
202212,27,第27章  矿物燃料、矿物油及其蒸馏产品；沥青物质；矿物蜡,334751903856.0
202212,28,第28章  无机化学品；贵金属、稀土金属、放射性元素及其同位素的有机及无机化合物,15850963061.0
202212,29,第29章  有机化学品,29846485758.0
202212,30,第30章  药品,23524179689.0
202212,31,第31章  肥料,2887769566.0
202212,32,第32章  鞣料浸膏及染料浸膏；鞣酸及其衍生物；染料、颜料及其他着色料；油漆及清漆；油灰及其他类似胶粘剂；墨水、油墨,2907318935.0
202212,33,第33章  精油及香膏；芳香料制品及化妆盥洗品,10525428725.0
