数据年月,商品编码,商品名称,人民币
201703,1,第1章   活动物,68326397.0
201703,2,第2章   肉及食用杂碎,5823086738.0
201703,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,4407770716.0
201703,4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,2589423348.0
201703,5,第5章   其他动物产品,383818876.0
201703,6,第6章   活树及其他活植物；鳞茎、根及类似品；插花及装饰用簇叶,166377090.0
201703,7,第7章   食用蔬菜、根及块茎,1375362906.0
201703,8,第8章   食用水果及坚果；甜瓜或柑橘属水果的果皮,3069873285.0
201703,9,第9章   咖啡、茶、马黛茶及调味香料,221515061.0
201703,10,第10章  谷物,4007049266.0
201703,11,第11章  制粉工业产品；麦芽；淀粉；菊粉；面筋,721042053.0
201703,12,第12章  含油子仁及果实；杂项子仁及果仁；工业用或药用植物；稻草、秸秆及饲料,21741874094.0
201703,13,第13章  虫胶；树胶、树脂及其他植物液、汁,161357411.0
201703,14,第14章  编结用植物材料；其他植物产品,131810459.0
201703,15,第15章  动、植物油、脂及其分解产品；精制的食用油脂；动、植物蜡,4625124527.0
201703,16,第16章  肉、鱼、甲壳动物、软体动物及其他水生无脊椎动物的制品,133345416.0
201703,17,第17章  糖及糖食,1186960672.0
201703,18,第18章  可可及可可制品,335943567.0
201703,19,第19章  谷物、粮食粉、淀粉或乳的制品；糕饼点心,2785584317.0
201703,20,第20章  蔬菜、水果、坚果或植物其他部分的制品,564667152.0
201703,21,第21章  杂项食品,1249447238.0
201703,22,第22章  饮料、酒及醋,2583415120.0
201703,23,第23章  食品工业的残渣及废料；配制的动物饲料,2528982066.0
201703,24,第24章  烟草、烟草及烟草代用品的制品,2176821152.0
201703,25,第25章  盐；硫磺；泥土及石料；石膏料、石灰及水泥,3497864049.0
201703,26,第26章  矿砂、矿渣及矿灰,83832664752.0
201703,27,第27章  矿物燃料、矿物油及其蒸馏产品；沥青物质；矿物蜡,153175831664.0
201703,28,第28章  无机化学品；贵金属、稀土金属、放射性元素及其同位素的有机及无机化合物,6305796822.0
201703,29,第29章  有机化学品,35422184021.0
201703,30,第30章  药品,16272373872.0
201703,31,第31章  肥料,1727246962.0
201703,32,第32章  鞣料浸膏及染料浸膏；鞣酸及其衍生物；染料、颜料及其他着色料；油漆及清漆；油灰及其他类似胶粘剂；墨水、油墨,2805806704.0
201703,33,第33章  精油及香膏；芳香料制品及化妆盥洗品,3808596522.0
201703,34,第34章  肥皂、有机表面活性剂、洗涤剂、润滑剂、人造蜡、调制蜡、光洁剂、蜡烛及类似品、塑型用膏、“牙科用蜡”及牙科用熟石膏制剂,2747675169.0
201703,35,第35章  蛋白类物质；改性淀粉；胶；酶,1812160051.0
201703,36,第36章  炸药；烟火制品；引火合金；易燃材料制品,123402461.0
201703,37,第37章  照相及电影用品,1354068668.0
201703,38,第38章  杂项化学产品,9810827482.0
201703,39,第39章  塑料及其制品,43691646166.0
201703,40,第40章  橡胶及其制品,13667948418.0
201703,41,第41章  生皮（毛皮除外）及皮革,3756855068.0
201703,42,第42章  皮革制品；鞍具及挽具；旅行用品、手提包及类似容器；动物肠线（蚕胶丝除外）制品,1553048691.0
201703,43,第43章  毛皮、人造毛皮及其制品,611081809.0
201703,44,第44章  木及木制品；木炭,14033545653.0
201703,45,第45章  软木及软木制品,21502563.0
201703,46,第46章  稻草、秸秆、针茅或其他编结材料制品；篮筐及柳条编结品,9616883.0
201703,47,第47章  木浆及其他纤维状纤维素浆；回收（废碎）纸及纸板,13814530214.0
201703,48,第48章  纸及纸板；纸浆、纸或纸板制品,2970212004.0
201703,49,第49章  书籍、报纸、印刷图画及其他印刷品；手稿、打字稿及设计图纸,916687500.0
201703,50,第50章  蚕丝,28990867.0
201703,51,第51章  羊毛、动物细毛或粗毛；马毛纱线及其机织物,2009710333.0
201703,52,第52章  棉花,5538371881.0
201703,53,第53章  其他植物纺织纤维；纸纱线及其机织物,523888124.0
201703,54,第54章  化学纤维长丝；化学纤维纺织材料制扁条及类似品,1873750323.0
201703,55,第55章  化学纤维短纤,1486470238.0
201703,56,第56章  絮胎、毡呢及无纺织物；特种纱线；线、绳、索、缆及其制品,757305131.0
201703,57,第57章  地毯及纺织材料的其他铺地制品,90652764.0
201703,58,第58章  特种机织物；簇绒织物；花边；装饰毯；装饰带；刺绣品,335249057.0
201703,59,第58章  浸渍、涂布、包覆或层压的纺织物；工业用纺织制品,1150745105.0
201703,60,第60章  针织物及钩编织物,1062470846.0
201703,61,第61章  针织或钩编的服装及衣着附件,1523826390.0
201703,62,第62章  非针织或非钩编的服装及衣着附件,2090850356.0
201703,63,第63章  其他纺织制成品；成套物品；旧衣着及旧纺织品；碎织物,263869322.0
201703,64,第64章  鞋靴、护腿和类似品及其零件,2272552183.0
201703,65,第65章  帽类及其零件,48405871.0
