数据年月,商品编码,商品名称,人民币
202307,1,第1章   活动物,154425715.0
202307,2,第2章   肉及食用杂碎,18862189471.0
202307,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,10506524174.0
202307,4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,5027007725.0
202307,5,第5章   其他动物产品,764320209.0
202307,6,第6章   活树及其他活植物；鳞茎、根及类似品；插花及装饰用簇叶,129691734.0
202307,7,第7章   食用蔬菜、根及块茎,950023909.0
202307,8,第8章   食用水果及坚果；甜瓜或柑橘属水果的果皮,11287047257.0
202307,9,第9章   咖啡、茶、马黛茶及调味香料,1148883304.0
202307,10,第10章  谷物,9196688489.0
202307,11,第11章  制粉工业产品；麦芽；淀粉；菊粉；面筋,831561460.0
202307,12,第12章  含油子仁及果实；杂项子仁及果仁；工业用或药用植物；稻草、秸秆及饲料,41834116678.0
202307,13,第13章  虫胶；树胶、树脂及其他植物液、汁,264604851.0
202307,14,第14章  编结用植物材料；其他植物产品,101375482.0
202307,15,动、植物或微生物油、脂及其分解产品；精制的食用油脂；动、植物蜡,7554612804.0
202307,16,第16章  肉、鱼、甲壳动物、软体动物及其他水生无脊椎动物、昆虫的制品,433350605.0
202307,17,第17章  糖及糖食,1573988647.0
202307,18,第18章  可可及可可制品,493809440.0
202307,19,第19章  谷物、粮食粉、淀粉或乳的制品；糕饼点心,2876537808.0
202307,20,第20章  蔬菜、水果、坚果或植物其他部分的制品,1179514241.0
202307,21,第21章  杂项食品,3349305999.0
202307,22,第22章  饮料、酒及醋,4162577814.0
202307,23,第23章  食品工业的残渣及废料；配制的动物饲料,3766985182.0
202307,24,第24章  烟草、烟草及烟草代用品的制品；非经燃烧吸用的产品，不论是否含有尼古丁；其他供人体摄入尼古丁的含尼古丁的产品,1382182489.0
202307,25,第25章  盐；硫磺；泥土及石料；石膏料、石灰及水泥,14941013881.0
202307,26,第26章  矿砂、矿渣及矿灰,128833741851.0
202307,27,第27章  矿物燃料、矿物油及其蒸馏产品；沥青物质；矿物蜡,271655926492.0
202307,28,第28章  无机化学品；贵金属、稀土金属、放射性元素及其同位素的有机及无机化合物,14385258221.0
202307,29,第29章  有机化学品,24857607234.0
202307,30,第30章  药品,25168657532.0
202307,31,第31章  肥料,3080027401.0
202307,32,第32章  鞣料浸膏及染料浸膏；鞣酸及其衍生物；染料、颜料及其他着色料；油漆及清漆；油灰及其他类似胶粘剂；墨水、油墨,2847956173.0
202307,33,第33章  精油及香膏；芳香料制品及化妆盥洗品,9469981869.0
202307,34,第34章  肥皂、有机表面活性剂、洗涤剂、润滑剂、人造蜡、调制蜡、光洁剂、蜡烛及类似品、塑型用膏、“牙科用蜡”及牙科用熟石膏制剂,3326313478.0
202307,35,第35章  蛋白类物质；改性淀粉；胶；酶,2382879596.0
202307,36,第36章  炸药；烟火制品；引火合金；易燃材料制品,73441200.0
202307,37,第37章  照相及电影用品,1910657658.0
202307,38,第38章  杂项化学产品,14308358748.0
202307,39,第39章  塑料及其制品,35532082639.0
202307,40,第40章  橡胶及其制品,9582054538.0
202307,41,第41章  生皮（毛皮除外）及皮革,1697547305.0
202307,42,第42章  皮革制品；鞍具及挽具；旅行用品、手提包及类似容器；动物肠线（蚕胶丝除外）制品,3667799866.0
202307,43,第43章  毛皮、人造毛皮及其制品,666194081.0
202307,44,第44章  木及木制品；木炭,9917881218.0
202307,45,第45章  软木及软木制品,22098619.0
202307,46,第46章  稻草、秸秆、针茅或其他编结材料制品；篮筐及柳条编结品,13623484.0
202307,47,第47章  木浆及其他纤维状纤维素浆；回收（废碎）纸及纸板,10974223543.0
202307,48,第48章  纸及纸板；纸浆、纸或纸板制品,4323861711.0
202307,49,第49章  书籍、报纸、印刷图画及其他印刷品；手稿、打字稿及设计图纸,1116353475.0
202307,50,第50章  蚕丝,32192661.0
202307,51,第51章  羊毛、动物细毛或粗毛；马毛纱线及其机织物,1989873635.0
202307,52,第52章  棉花,4913715724.0
202307,53,第53章  其他植物纺织纤维；纸纱线及其机织物,826537144.0
202307,54,第54章  化学纤维长丝；化学纤维纺织材料制扁条及类似品,1251414087.0
202307,55,第55章  化学纤维短纤,862073534.0
202307,56,第56章  絮胎、毡呢及无纺织物；特种纱线；线、绳、索、缆及其制品,697459134.0
202307,57,第57章  地毯及纺织材料的其他铺地制品,62644261.0
202307,58,第58章  特种机织物；簇绒织物；花边；装饰毯；装饰带；刺绣品,171925223.0
202307,59,第59章  浸渍、涂布、包覆或层压的纺织物；工业用纺织制品,805680419.0
202307,60,第60章  针织物及钩编织物,409134194.0
202307,61,第61章  针织或钩编的服装及衣着附件,2326487217.0
202307,62,第62章  非针织或非钩编的服装及衣着附件,3286550365.0
202307,63,第63章  其他纺织制成品；成套物品；旧衣着及旧纺织品；碎织物,198157019.0
202307,64,第64章  鞋靴、护腿和类似品及其零件,3534153387.0
202307,65,第65章  帽类及其零件,151956726.0
202307,66,第66章  雨伞、阳伞、手杖、鞭子、马鞭及其零件,9272303.0
202307,67,第67章  已加工羽毛、羽绒及其制品；人造花；人发制品,696239183.0
202307,68,第68章  石料、石膏、水泥、石棉、云母及类似材料的制品,1012423640.0
202307,69,第69章  陶瓷产品,852496668.0
202307,70,第70章  玻璃及其制品,4004148033.0
202307,71,第71章  天然或养殖珍珠、宝石或半宝石、贵金属、包贵金属及其制品；仿首饰；硬币,60273581014.0
202307,72,第72章  钢铁,20924489387.0
202307,73,第73章  钢铁制品,5300748597.0
202307,74,第74章  铜及其制品,35791777395.0
202307,75,第75章  镍及其制品,6178200593.0
202307,76,第76章  铝及其制品,6928525583.0
202307,78,第78章  铅及其制品,74756994.0
202307,79,第79章  锌及其制品,1487111781.0
202307,80,第80章  锡及其制品,501886278.0
202307,81,第81章  其他贱金属、金属陶瓷及其制品,1736174719.0
202307,82,第82章  贱金属工具、器具、利口器、餐匙、餐叉及其零件,1595735991.0
202307,83,第83章  贱金属杂项制品,1082231659.0
202307,84,第84章  核反应堆、锅炉、机器、机械器具及零件,125823138359.0
202307,85,第85章  电机、电气设备及其零件；录音机及放声机、电视图像、声音的录制和重放设备及其零件、附件,313577862403.0
202307,86,第86章  铁道及电车道机车、车辆及其零件；铁道及电车道轨道固定装置及其零件；附件；各种机械（包括电动机械）交通信号设备,338814293.0
202307,87,第87章  车辆及其零件、附件，但铁道及电车道车辆除外,40666749426.0
202307,88,第88章  航空器、航天器及其零件,7335654765.0
202307,89,第89章  船舶及浮动结构体,170393488.0
202307,90,第90章  光学、照相、电影、计量、检验、医疗或外科用仪器及设备、精密仪器及设备；上述物品的零件、附件,47718009021.0
202307,91,第91章  钟表及其零件,2900833339.0
202307,92,第92章  乐器及其零件、附件,305314393.0
202307,93,第93章  武器、弹药及其零件、附件,3646779.0
202307,94,第94章  家具；寝具、褥垫、弹簧床垫、软坐垫及类似的填充制品；未列名灯具及照明装置；发光标志、发光铭牌及类似品；活动房屋,1367470621.0
202307,95,第95章  玩具、游戏品、运动用品及其零件、附件,1488422887.0
202307,96,第96章  杂项制品,840005589.0
202307,97,第97章  艺术品、收藏品及古物,753404419.0
202307,98,第98章  特殊交易品及未分类商品,6429795781.0
