数据年月,商品编码,商品名称,人民币
202006,1,第1章   活动物,237184899.0
202006,2,第2章   肉及食用杂碎,18677060162.0
202006,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,7908613405.0
202006,4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,3843988371.0
202006,5,第5章   其他动物产品,457919501.0
202006,6,第6章   活树及其他活植物；鳞茎、根及类似品；插花及装饰用簇叶,164647338.0
202006,7,第7章   食用蔬菜、根及块茎,1386818798.0
202006,8,第8章   食用水果及坚果；甜瓜或柑橘属水果的果皮,5585569857.0
202006,9,第9章   咖啡、茶、马黛茶及调味香料,787477581.0
202006,10,第10章  谷物,6142246541.0
202006,11,第11章  制粉工业产品；麦芽；淀粉；菊粉；面筋,800433936.0
202006,12,第12章  含油子仁及果实；杂项子仁及果仁；工业用或药用植物；稻草、秸秆及饲料,33107153441.0
202006,13,第13章  虫胶；树胶、树脂及其他植物液、汁,245685444.0
202006,14,第14章  编结用植物材料；其他植物产品,79269207.0
202006,15,第15章  动、植物油、脂及其分解产品；精制的食用油脂；动、植物蜡,7270946192.0
202006,16,第16章  肉、鱼、甲壳动物、软体动物及其他水生无脊椎动物的制品,174005182.0
202006,17,第17章  糖及糖食,1467138067.0
202006,18,第18章  可可及可可制品,395258063.0
202006,19,第19章  谷物、粮食粉、淀粉或乳的制品；糕饼点心,4187430832.0
202006,20,第20章  蔬菜、水果、坚果或植物其他部分的制品,827586901.0
202006,21,第21章  杂项食品,2637280171.0
202006,22,第22章  饮料、酒及醋,3097909355.0
202006,23,第23章  食品工业的残渣及废料；配制的动物饲料,3134054489.0
202006,24,第24章  烟草、烟草及烟草代用品的制品,769697063.0
202006,25,第25章  盐；硫磺；泥土及石料；石膏料、石灰及水泥,4104310358.0
202006,26,第26章  矿砂、矿渣及矿灰,101548165829.0
202006,27,第27章  矿物燃料、矿物油及其蒸馏产品；沥青物质；矿物蜡,145381413305.0
202006,28,第28章  无机化学品；贵金属、稀土金属、放射性元素及其同位素的有机及无机化合物,7692488343.0
202006,29,第29章  有机化学品,28601802541.0
202006,30,第30章  药品,21073522577.0
202006,31,第31章  肥料,1279713783.0
202006,32,第32章  鞣料浸膏及染料浸膏；鞣酸及其衍生物；染料、颜料及其他着色料；油漆及清漆；油灰及其他类似胶粘剂；墨水、油墨,2733259697.0
202006,33,第33章  精油及香膏；芳香料制品及化妆盥洗品,12847744450.0
202006,34,第34章  肥皂、有机表面活性剂、洗涤剂、润滑剂、人造蜡、调制蜡、光洁剂、蜡烛及类似品、塑型用膏、“牙科用蜡”及牙科用熟石膏制剂,2962203736.0
202006,35,第35章  蛋白类物质；改性淀粉；胶；酶,2376379808.0
202006,36,第36章  炸药；烟火制品；引火合金；易燃材料制品,24074976.0
202006,37,第37章  照相及电影用品,1587787424.0
202006,38,第38章  杂项化学产品,11010944592.0
202006,39,第39章  塑料及其制品,44571543748.0
202006,40,第40章  橡胶及其制品,8114723653.0
202006,41,第41章  生皮（毛皮除外）及皮革,1309733646.0
202006,42,第42章  皮革制品；鞍具及挽具；旅行用品、手提包及类似容器；动物肠线（蚕胶丝除外）制品,2826483919.0
202006,43,第43章  毛皮、人造毛皮及其制品,247994770.0
202006,44,第44章  木及木制品；木炭,13094431940.0
202006,45,第45章  软木及软木制品,21140979.0
202006,46,第46章  稻草、秸秆、针茅或其他编结材料制品；篮筐及柳条编结品,11434010.0
202006,47,第47章  木浆及其他纤维状纤维素浆；回收（废碎）纸及纸板,9588610681.0
202006,48,第48章  纸及纸板；纸浆、纸或纸板制品,4266322318.0
202006,49,第49章  书籍、报纸、印刷图画及其他印刷品；手稿、打字稿及设计图纸,1351801887.0
202006,50,第50章  蚕丝,24962713.0
202006,51,第51章  羊毛、动物细毛或粗毛；马毛纱线及其机织物,1562698013.0
202006,52,第52章  棉花,3519969162.0
202006,53,第53章  其他植物纺织纤维；纸纱线及其机织物,363677317.0
202006,54,第54章  化学纤维长丝；化学纤维纺织材料制扁条及类似品,1217911364.0
202006,55,第55章  化学纤维短纤,1046415607.0
202006,56,第56章  絮胎、毡呢及无纺织物；特种纱线；线、绳、索、缆及其制品,899869017.0
202006,57,第57章  地毯及纺织材料的其他铺地制品,35427725.0
202006,58,第58章  特种机织物；簇绒织物；花边；装饰毯；装饰带；刺绣品,187929062.0
202006,59,第59章  浸渍、涂布、包覆或层压的纺织物；工业用纺织制品,816649555.0
202006,60,第60章  针织物及钩编织物,631179027.0
202006,61,第61章  针织或钩编的服装及衣着附件,1916445533.0
202006,62,第62章  非针织或非钩编的服装及衣着附件,2281452620.0
202006,63,第63章  其他纺织制成品；成套物品；旧衣着及旧纺织品；碎织物,351772656.0
202006,64,第64章  鞋靴、护腿和类似品及其零件,3657073176.0
202006,65,第65章  帽类及其零件,105150752.0
202006,66,第66章  雨伞、阳伞、手杖、鞭子、马鞭及其零件,4473419.0
202006,67,第67章  已加工羽毛、羽绒及其制品；人造花；人发制品,209630503.0
202006,68,第68章  石料、石膏、水泥、石棉、云母及类似材料的制品,1049813701.0
202006,69,第69章  陶瓷产品,740048948.0
202006,70,第70章  玻璃及其制品,4737539197.0
202006,71,第71章  天然或养殖珍珠、宝石或半宝石、贵金属、包贵金属及其制品；仿首饰；硬币,12466983987.0
202006,72,第72章  钢铁,24486136596.0
202006,73,第73章  钢铁制品,5605757105.0
202006,74,第74章  铜及其制品,29755939354.0
202006,75,第75章  镍及其制品,2711822294.0
202006,76,第76章  铝及其制品,5237486932.0
202006,78,第78章  铅及其制品,168327102.0
202006,79,第79章  锌及其制品,1330652635.0
202006,80,第80章  锡及其制品,257695001.0
202006,81,第81章  其他贱金属、金属陶瓷及其制品,1298914598.0
202006,82,第82章  贱金属工具、器具、利口器、餐匙、餐叉及其零件,2010479233.0
202006,83,第83章  贱金属杂项制品,1009435280.0
202006,84,第84章  核反应堆、锅炉、机器、机械器具及零件,116766247317.0
202006,85,第85章  电机、电气设备及其零件；录音机及放声机、电视图像、声音的录制和重放设备及其零件、附件,312121782244.0
202006,86,第86章  铁道及电车道机车、车辆及其零件；铁道及电车道轨道固定装置及其零件；附件；各种机械（包括电动机械）交通信号设备,648142959.0
202006,87,第87章  车辆及其零件、附件，但铁道及电车道车辆除外,42053475872.0
202006,88,第88章  航空器、航天器及其零件,2354784465.0
202006,89,第89章  船舶及浮动结构体,2915587558.0
202006,90,第90章  光学、照相、电影、计量、检验、医疗或外科用仪器及设备、精密仪器及设备；上述物品的零件、附件,59046588004.0
202006,91,第91章  钟表及其零件,1912948608.0
202006,92,第92章  乐器及其零件、附件,208182923.0
202006,93,第93章  武器、弹药及其零件、附件,5433540.0
202006,94,第94章  家具；寝具、褥垫、弹簧床垫、软坐垫及类似的填充制品；未列名灯具及照明装置；发光标志、发光铭牌及类似品；活动房屋,1514994556.0
